county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Treutlen,Annex,U.S. Senate,,Rep,Herschel Junior Walker,1080,670,28,2,380
Treutlen,Soperton,U.S. Senate,,Rep,Herschel Junior Walker,641,347,30,0,264
Treutlen,Annex,U.S. Senate,,Dem,Raphael Warnock ,113,79,9,0,25
Treutlen,Soperton,U.S. Senate,,Dem,Raphael Warnock ,598,361,73,2,162
Treutlen,Annex,U.S. Senate,,Lib,Chase Oliver,1,1,0,0,0
Treutlen,Soperton,U.S. Senate,,Lib,Chase Oliver,11,7,0,0,4
Treutlen,Annex,Governor,,Rep,Brian Kemp ,1095,678,29,2,386
Treutlen,Soperton,Governor,,Rep,Brian Kemp ,669,364,36,0,269
Treutlen,Annex,Governor,,Dem,Stacey Abrams,102,73,9,0,20
Treutlen,Soperton,Governor,,Dem,Stacey Abrams,575,353,67,2,153
Treutlen,Annex,Governor,,Lib,Shane Hazel,0,0,0,0,0
Treutlen,Soperton,Governor,,Lib,Shane Hazel,8,2,0,0,6
Treutlen,Annex,Lieutenant Governor,,Rep,Burt Jones,1071,661,29,2,379
Treutlen,Soperton,Lieutenant Governor,,Rep,Burt Jones,655,354,35,0,266
Treutlen,Annex,Lieutenant Governor,,Dem,Charlie Bailey,106,75,9,0,22
Treutlen,Soperton,Lieutenant Governor,,Dem,Charlie Bailey,522,315,66,2,139
Treutlen,Annex,Lieutenant Governor,,Lib,Ryan Graham,8,5,0,0,3
Treutlen,Soperton,Lieutenant Governor,,Lib,Ryan Graham,16,9,1,0,6
Treutlen,Annex,Secretary of State,,Rep,Brad Raffensperger ,1041,645,27,2,367
Treutlen,Soperton,Secretary of State,,Rep,Brad Raffensperger ,663,364,40,0,259
Treutlen,Annex,Secretary of State,,Dem,Bee Nguyen,102,73,9,0,20
Treutlen,Soperton,Secretary of State,,Dem,Bee Nguyen,494,298,60,2,134
Treutlen,Annex,Secretary of State,,Lib,Ted Metz,24,12,1,0,11
Treutlen,Soperton,Secretary of State,,Lib,Ted Metz,26,13,3,0,10
Treutlen,Annex,Attorney General,,Rep,Chris Carr ,1073,661,28,2,382
Treutlen,Soperton,Attorney General,,Rep,Chris Carr ,639,343,33,0,263
Treutlen,Annex,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",109,82,9,0,18
Treutlen,Soperton,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",558,334,70,2,152
Treutlen,Annex,Attorney General,,Lib,Martin Cowen,7,2,0,0,5
Treutlen,Soperton,Attorney General,,Lib,Martin Cowen,7,3,0,0,4
Treutlen,Annex,Commissioner of Agriculture,,Rep,Tyler Harper,1075,668,28,2,377
Treutlen,Soperton,Commissioner of Agriculture,,Rep,Tyler Harper,652,356,34,0,262
Treutlen,Annex,Commissioner of Agriculture,,Dem,Nakita Hemingway,100,71,9,0,20
Treutlen,Soperton,Commissioner of Agriculture,,Dem,Nakita Hemingway,532,318,68,2,144
Treutlen,Annex,Commissioner of Agriculture,,Lib,David Raudabaugh,10,4,0,0,6
Treutlen,Soperton,Commissioner of Agriculture,,Lib,David Raudabaugh,18,9,0,0,9
Treutlen,Annex,Commissioner of Insurance,,Rep,John King ,1075,663,29,2,381
Treutlen,Soperton,Commissioner of Insurance,,Rep,John King ,660,358,33,0,269
Treutlen,Annex,Commissioner of Insurance,,Dem,Janice Laws Robinson,108,79,8,0,21
Treutlen,Soperton,Commissioner of Insurance,,Dem,Janice Laws Robinson,538,323,69,2,144
Treutlen,Annex,State School Superintendent,,Rep,Richard Woods ,1069,657,28,2,382
Treutlen,Soperton,State School Superintendent,,Rep,Richard Woods ,653,354,32,0,267
Treutlen,Annex,State School Superintendent,,Dem,Alisha Thomas Searcy,113,82,9,0,22
Treutlen,Soperton,State School Superintendent,,Dem,Alisha Thomas Searcy,547,329,68,2,148
Treutlen,Annex,Commissioner of Labor,,Rep,Bruce Thompson,1069,661,28,2,378
Treutlen,Soperton,Commissioner of Labor,,Rep,Bruce Thompson,647,352,33,0,262
Treutlen,Annex,Commissioner of Labor,,Dem,"William """"Will"""" Boddie, Jr",106,74,9,0,23
Treutlen,Soperton,Commissioner of Labor,,Dem,"William """"Will"""" Boddie, Jr",543,322,69,2,150
Treutlen,Annex,Commissioner of Labor,,Lib,Emily Anderson,9,6,0,0,3
Treutlen,Soperton,Commissioner of Labor,,Lib,Emily Anderson,16,11,1,0,4
Treutlen,Annex,U.S. House,,Rep,Rick W. Allen ,1089,672,29,2,386
Treutlen,Soperton,U.S. House,,Rep,Rick W. Allen ,678,368,37,0,273
Treutlen,Annex,U.S. House,,Dem,Elizabeth 'Liz' Johnson,103,76,9,0,18
Treutlen,Soperton,U.S. House,,Dem,Elizabeth 'Liz' Johnson,531,321,62,2,146
