county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Whitfield,1A,U.S. Senate,,Rep,Herschel Walker,395,196,34,0,165
Whitfield,2A,U.S. Senate,,Rep,Herschel Walker,1128,602,32,1,493
Whitfield,3A,U.S. Senate,,Rep,Herschel Walker,773,363,20,0,390
Whitfield,4A,U.S. Senate,,Rep,Herschel Walker,911,464,21,1,425
Whitfield,5A,U.S. Senate,,Rep,Herschel Walker,184,48,3,0,133
Whitfield,6A,U.S. Senate,,Rep,Herschel Walker,144,63,5,0,76
Whitfield,AN,U.S. Senate,,Rep,Herschel Walker,408,143,11,0,254
Whitfield,CA,U.S. Senate,,Rep,Herschel Walker,720,187,17,1,515
Whitfield,CO,U.S. Senate,,Rep,Herschel Walker,669,148,9,2,510
Whitfield,DG,U.S. Senate,,Rep,Herschel Walker,1185,431,44,1,709
Whitfield,ES,U.S. Senate,,Rep,Herschel Walker,460,166,11,0,283
Whitfield,FI,U.S. Senate,,Rep,Herschel Walker,712,210,25,0,477
Whitfield,GL,U.S. Senate,,Rep,Herschel Walker,827,332,26,1,468
Whitfield,LT,U.S. Senate,,Rep,Herschel Walker,634,228,21,1,384
Whitfield,MC,U.S. Senate,,Rep,Herschel Walker,847,249,13,1,584
Whitfield,NI,U.S. Senate,,Rep,Herschel Walker,1102,320,18,1,763
Whitfield,PG,U.S. Senate,,Rep,Herschel Walker,1742,747,71,0,924
Whitfield,TH,U.S. Senate,,Rep,Herschel Walker,1551,532,39,2,978
Whitfield,TI,U.S. Senate,,Rep,Herschel Walker,291,54,1,1,235
Whitfield,TR,U.S. Senate,,Rep,Herschel Walker,765,250,22,0,493
Whitfield,UT,U.S. Senate,,Rep,Herschel Walker,528,128,7,0,393
Whitfield,VA,U.S. Senate,,Rep,Herschel Walker,2215,801,58,4,1352
Whitfield,WS,U.S. Senate,,Rep,Herschel Walker,1196,478,36,1,681
Whitfield,1A,U.S. Senate,,Dem,Raphael Warnock ,426,189,40,0,197
Whitfield,2A,U.S. Senate,,Dem,Raphael Warnock ,483,249,29,0,205
Whitfield,3A,U.S. Senate,,Dem,Raphael Warnock ,417,213,29,0,175
Whitfield,4A,U.S. Senate,,Dem,Raphael Warnock ,473,264,26,1,182
Whitfield,5A,U.S. Senate,,Dem,Raphael Warnock ,400,159,23,0,218
Whitfield,6A,U.S. Senate,,Dem,Raphael Warnock ,306,98,17,0,191
