county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Haralson,Bremen,U.S. Senate,,Rep,Herschel Walker,2728,122,1432,0,1174
Haralson,Buchanan,U.S. Senate,,Rep,Herschel Walker,1121,24,583,0,514
Haralson,Buncombe,U.S. Senate,,Rep,Herschel Walker,458,5,323,0,130
Haralson,Corinth,U.S. Senate,,Rep,Herschel Walker,761,31,492,0,238
Haralson,Twentieth,U.S. Senate,,Rep,Herschel Walker,393,5,271,0,117
Haralson,Felton,U.S. Senate,,Rep,Herschel Walker,183,4,137,0,42
Haralson,Little Creek,U.S. Senate,,Rep,Herschel Walker,390,15,301,0,74
Haralson,Mt View,U.S. Senate,,Rep,Herschel Walker,188,3,154,0,31
Haralson,Seventh,U.S. Senate,,Rep,Herschel Walker,851,20,538,0,293
Haralson,Berea-Steadman,U.S. Senate,,Rep,Herschel Walker,331,18,227,0,86
Haralson,Tallapoosa,U.S. Senate,,Rep,Herschel Walker,1145,50,706,0,389
Haralson,Waco,U.S. Senate,,Rep,Herschel Walker,502,9,355,0,138
Haralson,Bremen,U.S. Senate,,(Dem,Raphael Warnock ,568,53,229,1,285
Haralson,Buchanan,U.S. Senate,,(Dem,Raphael Warnock ,135,17,51,0,67
Haralson,Buncombe,U.S. Senate,,(Dem,Raphael Warnock ,62,4,36,0,22
Haralson,Corinth,U.S. Senate,,(Dem,Raphael Warnock ,77,7,35,0,35
Haralson,Twentieth,U.S. Senate,,(Dem,Raphael Warnock ,39,1,21,0,17
Haralson,Felton,U.S. Senate,,(Dem,Raphael Warnock ,8,0,6,0,2
Haralson,Little Creek,U.S. Senate,,(Dem,Raphael Warnock ,33,0,17,0,16
Haralson,Mt View,U.S. Senate,,(Dem,Raphael Warnock ,11,0,8,0,3
Haralson,Seventh,U.S. Senate,,(Dem,Raphael Warnock ,130,13,48,0,69
Haralson,Berea-Steadman,U.S. Senate,,(Dem,Raphael Warnock ,33,1,15,0,17
Haralson,Tallapoosa,U.S. Senate,,(Dem,Raphael Warnock ,218,25,102,0,91
Haralson,Waco,U.S. Senate,,(Dem,Raphael Warnock ,59,1,40,0,18
