county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Ben Hill,East,U.S. Senate,,Rep,Herschel Walker,3022,64,1065,0,1893
Ben Hill,East,U.S. Senate,,(Dem,Raphael Warnock ,1718,98,483,0,1137
