county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Miller,Colquitt-Miller,U.S. Senate,,Rep,Herschel Junior Walker,1617,878,80,0,659
Miller,Colquitt-Miller,U.S. Senate,,Dem,Raphael Warnock ,509,244,54,0,211
Miller,Colquitt-Miller,U.S. Senate,,L,Chase Oliver,22,9,2,0,11
Miller,Colquitt-Miller,Governor,,Rep,Brian Kemp ,1689,913,89,0,687
Miller,Colquitt-Miller,Governor,,Dem,Stacey Abrams,462,223,48,0,191
Miller,Colquitt-Miller,Governor,,L,Shane Hazel,13,5,0,0,8
Miller,Colquitt-Miller,Lieutenant Governor,,Rep,Burt Jones,1630,879,88,0,663
Miller,Colquitt-Miller,Lieutenant Governor,,Dem,Charlie Bailey,448,212,48,0,188
Miller,Colquitt-Miller,Lieutenant Governor,,L,Ryan Graham,26,14,1,0,11
Miller,Colquitt-Miller,Secretary of State,,Rep,Brad Raffensperger ,1652,896,89,0,667
Miller,Colquitt-Miller,Secretary of State,,Dem,Bee Nguyen,403,187,45,0,171
Miller,Colquitt-Miller,Secretary of State,,L,Ted Metz,47,23,2,0,22
Miller,Colquitt-Miller,Attorney General,,Rep,Chris Carr ,1655,897,88,0,670
Miller,Colquitt-Miller,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",462,220,46,0,196
Miller,Colquitt-Miller,Attorney General,,L,Martin Cowen,13,5,2,0,6
Miller,Colquitt-Miller,Commissioner of Agriculture,,Rep,Tyler Harper,1662,892,90,0,680
Miller,Colquitt-Miller,Commissioner of Agriculture,,Dem,Nakita Hemingway,431,207,46,0,178
Miller,Colquitt-Miller,Commissioner of Agriculture,,L,David Raudabaugh,29,20,0,0,9
Miller,Colquitt-Miller,Commissioner of Insurance,,Rep,John King ,1672,906,91,0,675
Miller,Colquitt-Miller,Commissioner of Insurance,,Dem,Janice Laws Robinson,443,213,45,0,185
Miller,Colquitt-Miller,State School Superintendent,,Rep,Richard Woods ,1669,906,89,0,674
Miller,Colquitt-Miller,State School Superintendent,,Dem,Alisha Thomas Searcy,447,209,47,0,191
Miller,Colquitt-Miller,Commissioner of Labor,,Rep,Bruce Thompson,1643,889,87,0,667
Miller,Colquitt-Miller,Commissioner of Labor,,Dem,"William """"Will"""" Boddie, Jr",451,211,49,0,191
Miller,Colquitt-Miller,Commissioner of Labor,,L,Emily Anderson,24,14,0,0,10
Miller,Colquitt-Miller,U.S. House,,Rep,Chris West,1585,858,75,0,652
Miller,Colquitt-Miller,U.S. House,,Dem,Sanford Bishop ,561,273,59,0,229
Miller,Colquitt-Miller,State Senate,,Dem,Freddie Powell Sims ,1023,520,67,0,436
Miller,Colquitt-Miller,State House,,Rep,Gerald E. Greene ,1711,919,91,0,701
Miller,Colquitt-Miller,State House,,Dem,John Hayes,418,204,45,0,169
Miller,Colquitt-Miller,District Attorney,,Rep,Vic McNease ,1892,1010,102,0,780
Miller,Colquitt-Miller,County Commission D2,,Rep,Jeffrey Cox,417,215,21,0,181
Miller,Colquitt-Miller,County Commission D4,,Rep,Niki Masters Nixon ,260,126,22,0,112
Miller,Colquitt-Miller,County BOE D2,,Rep,Jason E. Cox,412,211,22,0,179
Miller,Colquitt-Miller,County BOE D4,,Rep,Jason Suggs,264,130,21,0,113
Miller,Colquitt-Miller,Constitutional Amendment #1,,,Yes,1659,867,114,0,678
Miller,Colquitt-Miller,Constitutional Amendment #1,,,No,284,158,11,0,115
Miller,Colquitt-Miller,Constitutional Amendment #2,,,Yes,1783,940,118,0,725
Miller,Colquitt-Miller,Constitutional Amendment #2,,,No,218,121,8,0,89
Miller,Colquitt-Miller,Statewide Referendum A,,,Yes,1196,635,54,0,507
Miller,Colquitt-Miller,Statewide Referendum A,,,No,757,398,63,0,296
Miller,Colquitt-Miller,Statewide Referendum B,,,Yes,1370,730,74,0,566
Miller,Colquitt-Miller,Statewide Referendum B,,,No,581,304,41,0,236
Miller,Colquitt-Miller,County TSPLOST,,,Yes,1194,645,67,0,482
Miller,Colquitt-Miller,County TSPLOST,,,No,751,392,55,0,304
