county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Ware,100 - City Auditorium,U.S. Senate,,Rep,Herschel Walker,368,24,151,1,192
Ware,200A - Memorial Stadium,U.S. Senate,,Rep,Herschel Walker,1249,78,444,0,727
Ware,200B - City Auditorium,U.S. Senate,,Rep,Herschel Walker,272,31,72,0,169
Ware,300 - Ware BoE Transportation,U.S. Senate,,Rep,Herschel Walker,1364,82,688,1,593
Ware,304 - Ware BoE Learning Center,U.S. Senate,,Rep,Herschel Walker,358,13,247,0,98
Ware,400 - Second Baptist Church,U.S. Senate,,Rep,Herschel Walker,920,8,776,0,136
Ware,404 - Bickley UM Church,U.S. Senate,,Rep,Herschel Walker,216,8,174,0,34
Ware,405 - Haywood Baptist Church,U.S. Senate,,Rep,Herschel Walker,321,6,255,0,60
Ware,406 - Jamestown Baptist Church,U.S. Senate,,Rep,Herschel Walker,788,25,546,0,217
Ware,407 - Manor Commmunity Center,U.S. Senate,,Rep,Herschel Walker,334,14,265,0,55
Ware,408 - Millwood Baptist Church,U.S. Senate,,Rep,Herschel Walker,289,2,245,0,42
Ware,409 - Waresboro Church of God,U.S. Senate,,Rep,Herschel Walker,526,9,362,0,155
Ware,100 - City Auditorium,U.S. Senate,,(Dem,Raphael Warnock ,1435,178,381,0,876
Ware,200A - Memorial Stadium,U.S. Senate,,(Dem,Raphael Warnock ,560,52,160,0,348
Ware,200B - City Auditorium,U.S. Senate,,(Dem,Raphael Warnock ,146,16,37,0,93
Ware,300 - Ware BoE Transportation,U.S. Senate,,(Dem,Raphael Warnock ,404,47,120,0,237
Ware,304 - Ware BoE Learning Center,U.S. Senate,,(Dem,Raphael Warnock ,50,3,22,0,25
Ware,400 - Second Baptist Church,U.S. Senate,,(Dem,Raphael Warnock ,87,7,64,0,16
Ware,404 - Bickley UM Church,U.S. Senate,,(Dem,Raphael Warnock ,25,6,15,0,4
Ware,405 - Haywood Baptist Church,U.S. Senate,,(Dem,Raphael Warnock ,15,2,7,0,6
Ware,406 - Jamestown Baptist Church,U.S. Senate,,(Dem,Raphael Warnock ,73,5,32,0,36
Ware,407 - Manor Commmunity Center,U.S. Senate,,(Dem,Raphael Warnock ,12,0,8,0,4
Ware,408 - Millwood Baptist Church,U.S. Senate,,(Dem,Raphael Warnock ,9,0,7,0,2
Ware,409 - Waresboro Church of God,U.S. Senate,,(Dem,Raphael Warnock ,45,2,20,0,23
