county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
McDuffie,NMcDuffie,U.S. Senate,,Rep,Herschel Walker,829,36,303,0,490
McDuffie,Cedar Rock,U.S. Senate,,Rep,Herschel Walker,1125,74,328,0,723
McDuffie,Depot,U.S. Senate,,Rep,Herschel Walker,128,11,41,0,76
McDuffie,Sweetwater,U.S. Senate,,Rep,Herschel Walker,440,17,148,0,275
McDuffie,White Oak,U.S. Senate,,Rep,Herschel Walker,971,48,294,0,629
McDuffie,Dearing,U.S. Senate,,Rep,Herschel Walker,767,18,305,0,444
McDuffie,Fort Creek,U.S. Senate,,Rep,Herschel Walker,457,11,197,0,249
McDuffie,NMcDuffie,U.S. Senate,,(Dem,Raphael Warnock ,81,4,17,0,60
McDuffie,Cedar Rock,U.S. Senate,,(Dem,Raphael Warnock ,1419,218,361,0,840
McDuffie,Depot,U.S. Senate,,(Dem,Raphael Warnock ,556,74,183,0,299
McDuffie,Sweetwater,U.S. Senate,,(Dem,Raphael Warnock ,152,10,42,0,100
McDuffie,White Oak,U.S. Senate,,(Dem,Raphael Warnock ,342,39,89,0,214
McDuffie,Dearing,U.S. Senate,,(Dem,Raphael Warnock ,256,36,55,0,165
McDuffie,Fort Creek,U.S. Senate,,(Dem,Raphael Warnock ,187,30,40,0,117
