county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Montgomery,Ailey,U.S. Senate,,Rep,Herschel Junior Walker,216,125,5,0,86
Montgomery,Alston,U.S. Senate,,Rep,Herschel Junior Walker,270,83,2,0,185
Montgomery,Higgston,U.S. Senate,,Rep,Herschel Junior Walker,642,273,13,0,356
Montgomery,Kibbee,U.S. Senate,,Rep,Herschel Junior Walker,307,71,6,0,230
Montgomery,Mount Vernon,U.S. Senate,,Rep,Herschel Junior Walker,439,252,18,0,169
Montgomery,Tarrytown,U.S. Senate,,Rep,Herschel Junior Walker,199,48,2,0,149
Montgomery,Uvalda,U.S. Senate,,Rep,Herschel Junior Walker,377,122,12,0,243
Montgomery,Ailey,U.S. Senate,,Dem,Raphael Warnock ,84,41,7,0,36
Montgomery,Alston,U.S. Senate,,Dem,Raphael Warnock ,36,12,7,0,17
Montgomery,Higgston,U.S. Senate,,Dem,Raphael Warnock ,163,84,13,0,66
Montgomery,Kibbee,U.S. Senate,,Dem,Raphael Warnock ,30,12,0,0,18
Montgomery,Mount Vernon,U.S. Senate,,Dem,Raphael Warnock ,282,148,18,0,116
Montgomery,Tarrytown,U.S. Senate,,Dem,Raphael Warnock ,12,3,1,0,8
Montgomery,Uvalda,U.S. Senate,,Dem,Raphael Warnock ,135,78,10,0,47
Montgomery,Ailey,U.S. Senate,,Lib,Chase Oliver,1,0,0,0,1
Montgomery,Alston,U.S. Senate,,Lib,Chase Oliver,4,1,2,0,1
Montgomery,Higgston,U.S. Senate,,Lib,Chase Oliver,7,1,1,0,5
Montgomery,Kibbee,U.S. Senate,,Lib,Chase Oliver,7,1,2,0,4
Montgomery,Mount Vernon,U.S. Senate,,Lib,Chase Oliver,8,5,1,0,2
Montgomery,Tarrytown,U.S. Senate,,Lib,Chase Oliver,3,0,0,0,3
Montgomery,Uvalda,U.S. Senate,,Lib,Chase Oliver,4,2,0,0,2
Montgomery,Ailey,Governor,,Rep,Brian Kemp ,221,129,5,0,87
Montgomery,Alston,Governor,,Rep,Brian Kemp ,282,89,4,0,189
Montgomery,Higgston,Governor,,Rep,Brian Kemp ,663,278,17,0,368
Montgomery,Kibbee,Governor,,Rep,Brian Kemp ,320,75,6,0,239
Montgomery,Mount Vernon,Governor,,Rep,Brian Kemp ,462,266,20,0,176
Montgomery,Tarrytown,Governor,,Rep,Brian Kemp ,202,48,2,0,152
Montgomery,Uvalda,Governor,,Rep,Brian Kemp ,395,130,14,0,251
Montgomery,Ailey,Governor,,Dem,Stacey Abrams,79,37,7,0,35
Montgomery,Alston,Governor,,Dem,Stacey Abrams,27,9,6,0,12
Montgomery,Higgston,Governor,,Dem,Stacey Abrams,148,80,10,0,58
Montgomery,Kibbee,Governor,,Dem,Stacey Abrams,20,9,0,0,11
Montgomery,Mount Vernon,Governor,,Dem,Stacey Abrams,268,143,17,0,108
Montgomery,Tarrytown,Governor,,Dem,Stacey Abrams,9,2,1,0,6
Montgomery,Uvalda,Governor,,Dem,Stacey Abrams,119,71,8,0,40
Montgomery,Ailey,Governor,,Lib,Shane Hazel,0,0,0,0,0
Montgomery,Alston,Governor,,Lib,Shane Hazel,1,0,0,0,1
Montgomery,Higgston,Governor,,Lib,Shane Hazel,3,1,0,0,2
Montgomery,Kibbee,Governor,,Lib,Shane Hazel,4,0,2,0,2
Montgomery,Mount Vernon,Governor,,Lib,Shane Hazel,0,0,0,0,0
Montgomery,Tarrytown,Governor,,Lib,Shane Hazel,3,1,0,0,2
Montgomery,Uvalda,Governor,,Lib,Shane Hazel,0,0,0,0,0
Montgomery,Ailey,Lieutenant Governor,,Rep,Burt Jones,215,127,5,0,83
Montgomery,Alston,Lieutenant Governor,,Rep,Burt Jones,270,81,3,0,186
Montgomery,Higgston,Lieutenant Governor,,Rep,Burt Jones,641,272,13,0,356
Montgomery,Kibbee,Lieutenant Governor,,Rep,Burt Jones,309,74,6,0,229
Montgomery,Mount Vernon,Lieutenant Governor,,Rep,Burt Jones,455,263,18,0,174
