county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Warren,Warrenton,U.S. Senate,,Rep,Herschel Walker,959,64,357,0,538
Warren,Warrenton,U.S. Senate,,(Dem,Raphael Warnock ,1063,96,394,0,573
