county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Wilkes,Senior Citizen Center,U.S. Senate,,Rep,Herschel Walker,299,19,118,0,162
Wilkes,Young Famer's Bldg,U.S. Senate,,Rep,Herschel Walker,585,25,263,0,297
Wilkes,Metasville Fire Sta,U.S. Senate,,Rep,Herschel Walker,277,9,155,0,113
Wilkes,Edward B Pope Center,U.S. Senate,,Rep,Herschel Walker,140,8,57,0,75
Wilkes,Rayle City Hall,U.S. Senate,,Rep,Herschel Walker,221,4,165,0,52
Wilkes,Courthouse,U.S. Senate,,Rep,Herschel Walker,387,12,127,0,248
Wilkes,Tignall Sch Lunch Rm,U.S. Senate,,Rep,Herschel Walker,319,4,228,0,87
Wilkes,Senior Citizen Center,U.S. Senate,,(Dem,Raphael Warnock ,484,73,146,0,265
Wilkes,Young Famer's Bldg,U.S. Senate,,(Dem,Raphael Warnock ,179,16,53,0,110
Wilkes,Metasville Fire Sta,U.S. Senate,,(Dem,Raphael Warnock ,94,21,29,0,44
Wilkes,Edward B Pope Center,U.S. Senate,,(Dem,Raphael Warnock ,338,21,135,0,182
Wilkes,Rayle City Hall,U.S. Senate,,(Dem,Raphael Warnock ,111,11,61,0,39
Wilkes,Courthouse,U.S. Senate,,(Dem,Raphael Warnock ,205,27,54,0,124
Wilkes,Tignall Sch Lunch Rm,U.S. Senate,,(Dem,Raphael Warnock ,198,32,102,0,64
