county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Spalding,01,U.S. Senate,,Rep,Herschel Junior Walker,62,25,2,0,35
Spalding,02,U.S. Senate,,Rep,Herschel Junior Walker,62,32,6,0,24
Spalding,03,U.S. Senate,,Rep,Herschel Junior Walker,1256,829,48,0,379
Spalding,05,U.S. Senate,,Rep,Herschel Junior Walker,579,337,26,2,214
Spalding,06,U.S. Senate,,Rep,Herschel Junior Walker,191,120,13,0,58
Spalding,07,U.S. Senate,,Rep,Herschel Junior Walker,748,410,30,0,308
Spalding,08,U.S. Senate,,Rep,Herschel Junior Walker,759,446,26,0,287
Spalding,09,U.S. Senate,,Rep,Herschel Junior Walker,836,368,34,0,434
Spalding,10,U.S. Senate,,Rep,Herschel Junior Walker,720,394,19,0,307
Spalding,11,U.S. Senate,,Rep,Herschel Junior Walker,988,531,32,0,425
Spalding,12,U.S. Senate,,Rep,Herschel Junior Walker,1007,464,39,0,504
Spalding,13,U.S. Senate,,Rep,Herschel Junior Walker,1087,439,35,2,611
Spalding,14,U.S. Senate,,Rep,Herschel Junior Walker,591,202,11,0,378
Spalding,16,U.S. Senate,,Rep,Herschel Junior Walker,554,291,43,1,219
Spalding,17,U.S. Senate,,Rep,Herschel Junior Walker,520,254,14,0,252
Spalding,19,U.S. Senate,,Rep,Herschel Junior Walker,1029,524,48,0,457
Spalding,20,U.S. Senate,,Rep,Herschel Junior Walker,987,466,22,1,498
Spalding,21,U.S. Senate,,Rep,Herschel Junior Walker,1990,1382,120,0,488
Spalding,01,U.S. Senate,,Dem,Raphael Warnock ,551,235,65,1,250
Spalding,02,U.S. Senate,,Dem,Raphael Warnock ,614,305,76,0,233
Spalding,03,U.S. Senate,,Dem,Raphael Warnock ,502,305,59,0,138
Spalding,05,U.S. Senate,,Dem,Raphael Warnock ,969,552,76,1,340
Spalding,06,U.S. Senate,,Dem,Raphael Warnock ,664,362,83,1,218
Spalding,07,U.S. Senate,,Dem,Raphael Warnock ,306,163,30,0,113
Spalding,08,U.S. Senate,,Dem,Raphael Warnock ,318,159,28,1,130
Spalding,09,U.S. Senate,,Dem,Raphael Warnock ,156,86,10,0,60
Spalding,10,U.S. Senate,,Dem,Raphael Warnock ,441,269,19,1,152
Spalding,11,U.S. Senate,,Dem,Raphael Warnock ,536,344,33,1,158
Spalding,12,U.S. Senate,,Dem,Raphael Warnock ,228,130,30,0,68
Spalding,13,U.S. Senate,,Dem,Raphael Warnock ,225,115,25,0,85
Spalding,14,U.S. Senate,,Dem,Raphael Warnock ,280,119,22,0,139
Spalding,16,U.S. Senate,,Dem,Raphael Warnock ,1397,820,141,0,436
Spalding,17,U.S. Senate,,Dem,Raphael Warnock ,327,176,22,0,129
Spalding,19,U.S. Senate,,Dem,Raphael Warnock ,480,254,36,1,189
Spalding,20,U.S. Senate,,Dem,Raphael Warnock ,209,119,18,1,71
Spalding,21,U.S. Senate,,Dem,Raphael Warnock ,1558,1099,238,1,220
Spalding,01,U.S. Senate,,Lib,Chase Oliver,7,1,0,0,6
Spalding,02,U.S. Senate,,Lib,Chase Oliver,7,2,1,0,4
Spalding,03,U.S. Senate,,Lib,Chase Oliver,48,23,6,0,19
Spalding,05,U.S. Senate,,Lib,Chase Oliver,32,13,2,0,17
Spalding,06,U.S. Senate,,Lib,Chase Oliver,11,4,1,0,6
Spalding,07,U.S. Senate,,Lib,Chase Oliver,28,10,1,0,17
Spalding,08,U.S. Senate,,Lib,Chase Oliver,21,9,3,0,9
Spalding,09,U.S. Senate,,Lib,Chase Oliver,37,17,2,0,18
Spalding,10,U.S. Senate,,Lib,Chase Oliver,28,10,3,0,15
Spalding,11,U.S. Senate,,Lib,Chase Oliver,31,10,0,0,21
Spalding,12,U.S. Senate,,Lib,Chase Oliver,28,15,0,0,13
Spalding,13,U.S. Senate,,Lib,Chase Oliver,29,11,0,0,18
Spalding,14,U.S. Senate,,Lib,Chase Oliver,23,5,1,0,17
Spalding,16,U.S. Senate,,Lib,Chase Oliver,36,9,5,1,21
Spalding,17,U.S. Senate,,Lib,Chase Oliver,20,11,0,0,9
Spalding,19,U.S. Senate,,Lib,Chase Oliver,24,8,2,0,14
Spalding,20,U.S. Senate,,Lib,Chase Oliver,42,21,1,0,20
Spalding,21,U.S. Senate,,Lib,Chase Oliver,83,45,12,0,26
Spalding,01,Governor,,Rep,Brian Kemp ,64,27,3,0,34
Spalding,02,Governor,,Rep,Brian Kemp ,71,34,7,0,30
Spalding,03,Governor,,Rep,Brian Kemp ,1377,894,60,0,423
Spalding,05,Governor,,Rep,Brian Kemp ,643,371,35,2,235
Spalding,06,Governor,,Rep,Brian Kemp ,215,133,15,0,67
Spalding,07,Governor,,Rep,Brian Kemp ,808,440,31,0,337
Spalding,08,Governor,,Rep,Brian Kemp ,810,464,31,0,315
Spalding,09,Governor,,Rep,Brian Kemp ,897,395,35,0,467
Spalding,10,Governor,,Rep,Brian Kemp ,773,415,24,0,334
Spalding,11,Governor,,Rep,Brian Kemp ,1070,579,34,0,457
Spalding,12,Governor,,Rep,Brian Kemp ,1054,487,46,0,521
Spalding,13,Governor,,Rep,Brian Kemp ,1152,468,41,2,641
Spalding,14,Governor,,Rep,Brian Kemp ,630,218,16,0,396
Spalding,16,Governor,,Rep,Brian Kemp ,594,312,46,2,234
Spalding,17,Governor,,Rep,Brian Kemp ,562,273,16,0,273
