county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Putnam,101,U.S. Senate,,Rep,Herschel Walker,968,616,45,1,306
Putnam,104,U.S. Senate,,Rep,Herschel Walker,1039,642,61,0,336
Putnam,105,U.S. Senate,,Rep,Herschel Walker,2229,1401,93,0,735
Putnam,106,U.S. Senate,,Rep,Herschel Walker,778,393,20,0,365
Putnam,107,U.S. Senate,,Rep,Herschel Walker,2150,1246,109,1,794
Putnam,101,U.S. Senate,,Dem,Raphael Warnock ,799,478,96,0,225
Putnam,104,U.S. Senate,,Dem,Raphael Warnock ,899,559,110,0,230
Putnam,105,U.S. Senate,,Dem,Raphael Warnock ,488,278,83,0,127
Putnam,106,U.S. Senate,,Dem,Raphael Warnock ,135,69,17,0,49
Putnam,107,U.S. Senate,,Dem,Raphael Warnock ,526,317,69,0,140
Putnam,101,U.S. Senate,,Lib,Chase Oliver,25,12,2,0,11
Putnam,104,U.S. Senate,,Lib,Chase Oliver,21,12,1,0,8
Putnam,105,U.S. Senate,,Lib,Chase Oliver,56,28,6,0,22
Putnam,106,U.S. Senate,,Lib,Chase Oliver,22,12,0,0,10
Putnam,107,U.S. Senate,,Lib,Chase Oliver,67,42,3,0,22
Putnam,101,Governor,,Rep,Brian Kemp ,1040,656,52,1,331
Putnam,104,Governor,,Rep,Brian Kemp ,1110,684,65,0,361
Putnam,105,Governor,,Rep,Brian Kemp ,2393,1492,114,1,786
Putnam,106,Governor,,Rep,Brian Kemp ,829,422,23,0,384
Putnam,107,Governor,,Rep,Brian Kemp ,2317,1357,122,1,837
Putnam,101,Governor,,Dem,Stacey Abrams,754,451,92,0,211
Putnam,104,Governor,,Dem,Stacey Abrams,841,528,107,0,206
Putnam,105,Governor,,Dem,Stacey Abrams,376,216,68,0,92
Putnam,106,Governor,,Dem,Stacey Abrams,104,54,15,0,35
Putnam,107,Governor,,Dem,Stacey Abrams,422,247,58,0,117
Putnam,101,Governor,,Lib,Shane Hazel,5,4,0,0,1
Putnam,104,Governor,,Lib,Shane Hazel,10,4,0,0,6
Putnam,105,Governor,,Lib,Shane Hazel,13,2,2,0,9
Putnam,106,Governor,,Lib,Shane Hazel,6,1,0,0,5
Putnam,107,Governor,,Lib,Shane Hazel,17,8,2,0,7
Putnam,101,Lieutenant Governor,,Rep,Burt Jones,1015,638,50,1,326
Putnam,104,Lieutenant Governor,,Rep,Burt Jones,1080,673,61,0,346
Putnam,105,Lieutenant Governor,,Rep,Burt Jones,2295,1429,102,1,763
Putnam,106,Lieutenant Governor,,Rep,Burt Jones,801,405,22,0,374
Putnam,107,Lieutenant Governor,,Rep,Burt Jones,2232,1299,114,1,818
Putnam,101,Lieutenant Governor,,Dem,Charlie Bailey,731,443,92,0,196
Putnam,104,Lieutenant Governor,,Dem,Charlie Bailey,819,504,109,0,206
Putnam,105,Lieutenant Governor,,Dem,Charlie Bailey,423,248,77,0,98
Putnam,106,Lieutenant Governor,,Dem,Charlie Bailey,119,61,16,0,42
Putnam,107,Lieutenant Governor,,Dem,Charlie Bailey,450,267,63,0,120
Putnam,101,Lieutenant Governor,,Lib,Ryan Graham,26,14,1,0,11
Putnam,104,Lieutenant Governor,,Lib,Ryan Graham,30,13,1,0,16
Putnam,105,Lieutenant Governor,,Lib,Ryan Graham,51,25,5,0,21
Putnam,106,Lieutenant Governor,,Lib,Ryan Graham,14,6,0,0,8
Putnam,107,Lieutenant Governor,,Lib,Ryan Graham,54,35,3,0,16
Putnam,101,Secretary of State,,Rep,Brad Raffensperger ,1017,639,55,1,322
Putnam,104,Secretary of State,,Rep,Brad Raffensperger ,1095,687,65,0,343
Putnam,105,Secretary of State,,Rep,Brad Raffensperger ,2320,1453,116,1,750
Putnam,106,Secretary of State,,Rep,Brad Raffensperger ,787,398,27,0,362
Putnam,107,Secretary of State,,Rep,Brad Raffensperger ,2201,1282,112,1,806
Putnam,101,Secretary of State,,Dem,Bee Nguyen,707,428,89,0,190
Putnam,104,Secretary of State,,Dem,Bee Nguyen,784,478,107,0,199
Putnam,105,Secretary of State,,Dem,Bee Nguyen,346,198,60,0,88
Putnam,106,Secretary of State,,Dem,Bee Nguyen,101,57,11,0,33
Putnam,107,Secretary of State,,Dem,Bee Nguyen,420,244,58,0,118
Putnam,101,Secretary of State,,Lib,Ted Metz,44,23,1,0,20
Putnam,104,Secretary of State,,Lib,Ted Metz,49,27,0,0,22
Putnam,105,Secretary of State,,Lib,Ted Metz,94,52,7,0,35
Putnam,106,Secretary of State,,Lib,Ted Metz,40,16,0,0,24
Putnam,107,Secretary of State,,Lib,Ted Metz,103,67,9,0,27
Putnam,101,Attorney General,,Rep,Chris Carr ,1013,638,50,1,324
Putnam,104,Attorney General,,Rep,Chris Carr ,1074,670,62,0,342
Putnam,105,Attorney General,,Rep,Chris Carr ,2314,1446,101,0,767
Putnam,106,Attorney General,,Rep,Chris Carr ,805,410,23,0,372
Putnam,107,Attorney General,,Rep,Chris Carr ,2242,1310,116,1,815
Putnam,101,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",742,449,94,0,199
Putnam,104,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",848,522,110,0,216
