county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Glynn,SES,U.S. Senate,,Rep,Herschel Junior Walker,1884,1174,54,1,655
Glynn,BRK,U.S. Senate,,Rep,Herschel Junior Walker,1363,687,26,0,650
Glynn,MAR,U.S. Senate,,Rep,Herschel Junior Walker,1134,609,27,1,497
Glynn,BLY,U.S. Senate,,Rep,Herschel Junior Walker,1181,693,35,1,452
Glynn,NSSI,U.S. Senate,,Rep,Herschel Junior Walker,2526,1756,101,6,663
Glynn,CSSI,U.S. Senate,,Rep,Herschel Junior Walker,3102,2292,130,5,675
Glynn,SSSI,U.S. Senate,,Rep,Herschel Junior Walker,2017,1533,86,2,396
Glynn,JI,U.S. Senate,,Rep,Herschel Junior Walker,278,59,25,1,193
Glynn,COG,U.S. Senate,,Rep,Herschel Junior Walker,1200,655,40,1,504
Glynn,SEB,U.S. Senate,,Rep,Herschel Junior Walker,635,354,14,1,266
Glynn,GICCA,U.S. Senate,,Rep,Herschel Junior Walker,1072,581,46,3,442
Glynn,NGLY,U.S. Senate,,Rep,Herschel Junior Walker,1265,690,32,0,543
Glynn,BAL,U.S. Senate,,Rep,Herschel Junior Walker,936,614,52,1,269
Glynn,NSB,U.S. Senate,,Rep,Herschel Junior Walker,558,271,36,0,251
Glynn,THE,U.S. Senate,,Rep,Herschel Junior Walker,485,279,29,0,177
Glynn,CPM,U.S. Senate,,Rep,Herschel Junior Walker,381,221,24,1,135
Glynn,HCP,U.S. Senate,,Rep,Herschel Junior Walker,486,245,23,0,218
Glynn,UPP,U.S. Senate,,Rep,Herschel Junior Walker,90,45,12,0,33
Glynn,ARCO,U.S. Senate,,Rep,Herschel Junior Walker,142,84,3,2,53
Glynn,SES,U.S. Senate,,Dem,Raphael Warnock ,621,399,74,1,147
Glynn,BRK,U.S. Senate,,Dem,Raphael Warnock ,516,322,44,0,150
Glynn,MAR,U.S. Senate,,Dem,Raphael Warnock ,474,273,36,0,165
Glynn,BLY,U.S. Senate,,Dem,Raphael Warnock ,228,138,22,1,67
Glynn,NSSI,U.S. Senate,,Dem,Raphael Warnock ,999,727,90,0,182
Glynn,CSSI,U.S. Senate,,Dem,Raphael Warnock ,1289,957,124,0,208
Glynn,SSSI,U.S. Senate,,Dem,Raphael Warnock ,948,740,78,0,130
Glynn,JI,U.S. Senate,,Dem,Raphael Warnock ,259,79,30,0,150
Glynn,COG,U.S. Senate,,Dem,Raphael Warnock ,612,370,60,1,181
Glynn,SEB,U.S. Senate,,Dem,Raphael Warnock ,270,163,17,1,89
Glynn,GICCA,U.S. Senate,,Dem,Raphael Warnock ,474,254,57,0,163
Glynn,NGLY,U.S. Senate,,Dem,Raphael Warnock ,570,345,70,1,154
Glynn,BAL,U.S. Senate,,Dem,Raphael Warnock ,501,311,50,0,140
Glynn,NSB,U.S. Senate,,Dem,Raphael Warnock ,847,481,102,0,264
Glynn,THE,U.S. Senate,,Dem,Raphael Warnock ,626,378,78,0,170
Glynn,CPM,U.S. Senate,,Dem,Raphael Warnock ,559,317,75,0,167
Glynn,HCP,U.S. Senate,,Dem,Raphael Warnock ,821,508,78,3,232
Glynn,UPP,U.S. Senate,,Dem,Raphael Warnock ,967,549,144,0,274
Glynn,ARCO,U.S. Senate,,Dem,Raphael Warnock ,231,124,33,1,73
Glynn,SES,U.S. Senate,,Lib,Chase Oliver,43,19,3,0,21
Glynn,BRK,U.S. Senate,,Lib,Chase Oliver,29,10,3,0,16
Glynn,MAR,U.S. Senate,,Lib,Chase Oliver,32,14,4,0,14
Glynn,BLY,U.S. Senate,,Lib,Chase Oliver,24,12,0,0,12
Glynn,NSSI,U.S. Senate,,Lib,Chase Oliver,80,42,5,0,33
Glynn,CSSI,U.S. Senate,,Lib,Chase Oliver,75,51,2,0,22
Glynn,SSSI,U.S. Senate,,Lib,Chase Oliver,48,30,1,0,17
Glynn,JI,U.S. Senate,,Lib,Chase Oliver,11,1,0,0,10
Glynn,COG,U.S. Senate,,Lib,Chase Oliver,34,16,0,0,18
Glynn,SEB,U.S. Senate,,Lib,Chase Oliver,11,7,0,1,3
Glynn,GICCA,U.S. Senate,,Lib,Chase Oliver,37,16,2,0,19
Glynn,NGLY,U.S. Senate,,Lib,Chase Oliver,32,14,1,0,17
Glynn,BAL,U.S. Senate,,Lib,Chase Oliver,26,14,1,0,11
Glynn,NSB,U.S. Senate,,Lib,Chase Oliver,22,10,0,0,12
Glynn,THE,U.S. Senate,,Lib,Chase Oliver,28,12,2,0,14
Glynn,CPM,U.S. Senate,,Lib,Chase Oliver,16,6,4,0,6
Glynn,HCP,U.S. Senate,,Lib,Chase Oliver,32,16,0,0,16
Glynn,UPP,U.S. Senate,,Lib,Chase Oliver,9,6,1,0,2
Glynn,ARCO,U.S. Senate,,Lib,Chase Oliver,8,4,1,0,3
Glynn,SES,Governor,,Rep,Brian Kemp ,1973,1237,58,1,677
Glynn,BRK,Governor,,Rep,Brian Kemp ,1422,708,32,0,682
Glynn,MAR,Governor,,Rep,Brian Kemp ,1214,640,33,1,540
Glynn,BLY,Governor,,Rep,Brian Kemp ,1232,722,36,1,473
Glynn,NSSI,Governor,,Rep,Brian Kemp ,2762,1906,128,6,722
Glynn,CSSI,Governor,,Rep,Brian Kemp ,3432,2539,142,5,746
Glynn,SSSI,Governor,,Rep,Brian Kemp ,2210,1672,90,2,446
Glynn,JI,Governor,,Rep,Brian Kemp ,323,67,25,1,230
Glynn,COG,Governor,,Rep,Brian Kemp ,1266,685,45,1,535
Glynn,SEB,Governor,,Rep,Brian Kemp ,662,373,15,1,273
Glynn,GICCA,Governor,,Rep,Brian Kemp ,1147,619,52,3,473
Glynn,NGLY,Governor,,Rep,Brian Kemp ,1324,720,39,1,564
Glynn,BAL,Governor,,Rep,Brian Kemp ,991,654,61,1,275
Glynn,NSB,Governor,,Rep,Brian Kemp ,591,294,37,0,260
Glynn,THE,Governor,,Rep,Brian Kemp ,526,303,33,0,190
