county,office,district,party,candidate,votes
HARRIS,State House,129,Republican,EARL DAVIS,453
HARRIS,State House,129,Republican,STEVE EARLES,555
HARRIS,State House,129,Republican,JERRY LUQUIRE,244
HARRIS,State House,129,Republican,KIP SMITH,1223
MUSCOGEE,State House,129,Republican,EARL DAVIS,113
MUSCOGEE,State House,129,Republican,STEVE EARLES,98
MUSCOGEE,State House,129,Republican,JERRY LUQUIRE,269
MUSCOGEE,State House,129,Republican,KIP SMITH,688
TROUP,State House,129,Republican,EARL DAVIS,112
TROUP,State House,129,Republican,STEVE EARLES,333
TROUP,State House,129,Republican,JERRY LUQUIRE,89
TROUP,State House,129,Republican,KIP SMITH,303
