county,office,district,party,candidate,votes
Catoosa,President,14,Republican,Ben Carson,1106
Chattooga,President,14,Republican,Ben Carson,292
Dade,President,14,Republican,Ben Carson,273
Floyd,President,14,Republican,Ben Carson,1140
Gordon,President,14,Republican,Ben Carson,736
Haralson,President,14,Republican,Ben Carson,437
Murray,President,14,Republican,Ben Carson,411
Paulding,President,14,Republican,Ben Carson,1385
Pickens,President,14,Republican,Ben Carson,129
Polk,President,14,Republican,Ben Carson,391
Walker,President,14,Republican,Ben Carson,971
Whitfield,President,14,Republican,Ben Carson,1139
Clayton,President,13,Republican,Ben Carson,347
Cobb,President,13,Republican,Ben Carson,790
Douglas,President,13,Republican,Ben Carson,993
Fayette,President,13,Republican,Ben Carson,196
Fulton,President,13,Republican,Ben Carson,239
Henry,President,13,Republican,Ben Carson,661
Appling,President,12,Republican,Ben Carson,304
Bulloch,President,12,Republican,Ben Carson,653
Burke,President,12,Republican,Ben Carson,162
Candler,President,12,Republican,Ben Carson,149
Coffee,President,12,Republican,Ben Carson,411
Columbia,President,12,Republican,Ben Carson,1832
Effingham,President,12,Republican,Ben Carson,222
Emanuel,President,12,Republican,Ben Carson,198
Evans,President,12,Republican,Ben Carson,80
Jeff Davis,President,12,Republican,Ben Carson,195
Jenkins,President,12,Republican,Ben Carson,48
Laurens,President,12,Republican,Ben Carson,702
Montgomery,President,12,Republican,Ben Carson,148
Richmond,President,12,Republican,Ben Carson,1137
Screven,President,12,Republican,Ben Carson,144
Tattnall,President,12,Republican,Ben Carson,166
Toombs,President,12,Republican,Ben Carson,346
Treutlen,President,12,Republican,Ben Carson,67
Wheeler,President,12,Republican,Ben Carson,61
Bartow,President,11,Republican,Ben Carson,1133
Cherokee,President,11,Republican,Ben Carson,2524
Cobb,President,11,Republican,Ben Carson,2638
Fulton,President,11,Republican,Ben Carson,190
Baldwin,President,10,Republican,Ben Carson,350
Barrow,President,10,Republican,Ben Carson,743
Butts,President,10,Republican,Ben Carson,245
Clarke,President,10,Republican,Ben Carson,433
Columbia,President,10,Republican,Ben Carson,294
Glascock,President,10,Republican,Ben Carson,42
Greene,President,10,Republican,Ben Carson,181
Gwinnett,President,10,Republican,Ben Carson,675
Hancock,President,10,Republican,Ben Carson,29
Henry,President,10,Republican,Ben Carson,561
Jasper,President,10,Republican,Ben Carson,115
Jefferson,President,10,Republican,Ben Carson,99
Johnson,President,10,Republican,Ben Carson,111
Lincoln,President,10,Republican,Ben Carson,117
McDuffie,President,10,Republican,Ben Carson,202
Morgan,President,10,Republican,Ben Carson,235
Newton,President,10,Republican,Ben Carson,268
Oconee,President,10,Republican,Ben Carson,581
Oglethorpe,President,10,Republican,Ben Carson,197
Putnam,President,10,Republican,Ben Carson,246
Taliaferro,President,10,Republican,Ben Carson,8
Walton,President,10,Republican,Ben Carson,1046
Warren,President,10,Republican,Ben Carson,35
Washington,President,10,Republican,Ben Carson,183
Wilkes,President,10,Republican,Ben Carson,95
Banks,President,9,Republican,Ben Carson,251
Clarke,President,9,Republican,Ben Carson,66
Dawson,President,9,Republican,Ben Carson,311
Elbert,President,9,Republican,Ben Carson,173
Fannin,President,9,Republican,Ben Carson,351
Forsyth,President,9,Republican,Ben Carson,635
Franklin,President,9,Republican,Ben Carson,304
Gilmer,President,9,Republican,Ben Carson,319
Habersham,President,9,Republican,Ben Carson,588
Hall,President,9,Republican,Ben Carson,2298
Hart,President,9,Republican,Ben Carson,355
Jackson,President,9,Republican,Ben Carson,830
Lumpkin,President,9,Republican,Ben Carson,411
Madison,President,9,Republican,Ben Carson,397
Pickens,President,9,Republican,Ben Carson,215
Rabun,President,9,Republican,Ben Carson,277
Stephens,President,9,Republican,Ben Carson,373
Towns,President,9,Republican,Ben Carson,197
Union,President,9,Republican,Ben Carson,414
White,President,9,Republican,Ben Carson,421
Atkinson,President,8,Republican,Ben Carson,47
Ben Hill,President,8,Republican,Ben Carson,209
Berrien,President,8,Republican,Ben Carson,179
Bibb,President,8,Republican,Ben Carson,624
Bleckley,President,8,Republican,Ben Carson,141
Brooks,President,8,Republican,Ben Carson,118
Colquitt,President,8,Republican,Ben Carson,509
Cook,President,8,Republican,Ben Carson,178
Dodge,President,8,Republican,Ben Carson,226
Houston,President,8,Republican,Ben Carson,1677
Irwin,President,8,Republican,Ben Carson,149
Jones,President,8,Republican,Ben Carson,433
Lanier,President,8,Republican,Ben Carson,50
Lowndes,President,8,Republican,Ben Carson,945
Monroe,President,8,Republican,Ben Carson,483
Pulaski,President,8,Republican,Ben Carson,92
Telfair,President,8,Republican,Ben Carson,133
Thomas,President,8,Republican,Ben Carson,669
Tift,President,8,Republican,Ben Carson,437
Turner,President,8,Republican,Ben Carson,82
Twiggs,President,8,Republican,Ben Carson,50
Wilcox,President,8,Republican,Ben Carson,59
Wilkinson,President,8,Republican,Ben Carson,115
Worth,President,8,Republican,Ben Carson,220
Forsyth,President,7,Republican,Ben Carson,1141
Gwinnett,President,7,Republican,Ben Carson,3456
Cobb,President,6,Republican,Ben Carson,1729
DeKalb,President,6,Republican,Ben Carson,750
Fulton,President,6,Republican,Ben Carson,1694
Clayton,President,5,Republican,Ben Carson,184
DeKalb,President,5,Republican,Ben Carson,265
Fulton,President,5,Republican,Ben Carson,649
DeKalb,President,4,Republican,Ben Carson,763
Gwinnett,President,4,Republican,Ben Carson,922
Newton,President,4,Republican,Ben Carson,468
Rockdale,President,4,Republican,Ben Carson,494
Carroll,President,3,Republican,Ben Carson,1263
Coweta,President,3,Republican,Ben Carson,1809
Fayette,President,3,Republican,Ben Carson,1315
Harris,President,3,Republican,Ben Carson,686
Heard,President,3,Republican,Ben Carson,112
Henry,President,3,Republican,Ben Carson,483
Lamar,President,3,Republican,Ben Carson,352
Meriwether,President,3,Republican,Ben Carson,223
Muscogee,President,3,Republican,Ben Carson,590
Pike,President,3,Republican,Ben Carson,451
Spalding,President,3,Republican,Ben Carson,774
Troup,President,3,Republican,Ben Carson,836
Upson,President,3,Republican,Ben Carson,427
Baker,President,2,Republican,Ben Carson,25
Bibb,President,2,Republican,Ben Carson,547
