county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Wilkinson,,President of the United States,,,DONALD J. TRUMP,2333,81,1490,761,1
Wilkinson,Bloodworth,President of the United States,,,DONALD J. TRUMP,256,3,180,73,0
Wilkinson,Griffin,President of the United States,,,DONALD J. TRUMP,99,3,81,15,0
Wilkinson,High Hill,President of the United States,,,DONALD J. TRUMP,95,4,73,18,0
Wilkinson,Irwinton,President of the United States,,,DONALD J. TRUMP,237,4,92,141,0
Wilkinson,Ivey,President of the United States,,,DONALD J. TRUMP,490,12,340,138,0
Wilkinson,Lord,President of the United States,,,DONALD J. TRUMP,255,5,164,85,1
Wilkinson,Midway,President of the United States,,,DONALD J. TRUMP,129,6,50,73,0
Wilkinson,Ramah,President of the United States,,,DONALD J. TRUMP,570,42,341,187,0
Wilkinson,Turkey Creek,President of the United States,,,DONALD J. TRUMP,202,2,169,31,0
Wilkinson,,President of the United States,,,HILLARY CLINTON,1894,124,1005,763,2
Wilkinson,Bloodworth,President of the United States,,,HILLARY CLINTON,15,0,7,8,0
Wilkinson,Griffin,President of the United States,,,HILLARY CLINTON,22,0,19,3,0
Wilkinson,High Hill,President of the United States,,,HILLARY CLINTON,21,0,9,12,0
Wilkinson,Irwinton,President of the United States,,,HILLARY CLINTON,301,21,109,171,0
Wilkinson,Ivey,President of the United States,,,HILLARY CLINTON,55,2,34,19,0
Wilkinson,Lord,President of the United States,,,HILLARY CLINTON,228,18,140,70,0
Wilkinson,Midway,President of the United States,,,HILLARY CLINTON,530,51,233,244,2
Wilkinson,Ramah,President of the United States,,,HILLARY CLINTON,629,27,387,215,0
Wilkinson,Turkey Creek,President of the United States,,,HILLARY CLINTON,93,5,67,21,0
Wilkinson,,President of the United States,,,GARY JOHNSON,51,3,35,13,0
Wilkinson,Bloodworth,President of the United States,,,GARY JOHNSON,4,1,0,3,0
Wilkinson,Griffin,President of the United States,,,GARY JOHNSON,3,0,2,1,0
Wilkinson,High Hill,President of the United States,,,GARY JOHNSON,2,0,2,0,0
Wilkinson,Irwinton,President of the United States,,,GARY JOHNSON,9,1,2,6,0
Wilkinson,Ivey,President of the United States,,,GARY JOHNSON,5,0,5,0,0
Wilkinson,Lord,President of the United States,,,GARY JOHNSON,2,0,2,0,0
Wilkinson,Midway,President of the United States,,,GARY JOHNSON,4,0,3,1,0
Wilkinson,Ramah,President of the United States,,,GARY JOHNSON,15,0,13,2,0
Wilkinson,Turkey Creek,President of the United States,,,GARY JOHNSON,7,1,6,0,0
Wilkinson,,United States Senator,,,JOHNNY ISAKSON ,2266,86,1441,738,1
Wilkinson,Bloodworth,United States Senator,,,JOHNNY ISAKSON ,236,3,167,66,0
Wilkinson,Griffin,United States Senator,,,JOHNNY ISAKSON ,101,3,83,15,0
Wilkinson,High Hill,United States Senator,,,JOHNNY ISAKSON ,91,3,70,18,0
Wilkinson,Irwinton,United States Senator,,,JOHNNY ISAKSON ,233,6,88,139,0
Wilkinson,Ivey,United States Senator,,,JOHNNY ISAKSON ,453,10,310,133,0
Wilkinson,Lord,United States Senator,,,JOHNNY ISAKSON ,249,9,161,78,1
Wilkinson,Midway,United States Senator,,,JOHNNY ISAKSON ,136,8,53,75,0
Wilkinson,Ramah,United States Senator,,,JOHNNY ISAKSON ,567,40,342,185,0
Wilkinson,Turkey Creek,United States Senator,,,JOHNNY ISAKSON ,200,4,167,29,0
Wilkinson,,United States Senator,,,JIM BARKSDALE,1616,117,849,648,2
Wilkinson,Bloodworth,United States Senator,,,JIM BARKSDALE,18,0,8,10,0
Wilkinson,Griffin,United States Senator,,,JIM BARKSDALE,17,0,14,3,0
Wilkinson,High Hill,United States Senator,,,JIM BARKSDALE,21,0,10,11,0
Wilkinson,Irwinton,United States Senator,,,JIM BARKSDALE,266,20,94,152,0
Wilkinson,Ivey,United States Senator,,,JIM BARKSDALE,52,3,35,14,0
Wilkinson,Lord,United States Senator,,,JIM BARKSDALE,189,14,109,66,0
Wilkinson,Midway,United States Senator,,,JIM BARKSDALE,457,50,204,201,2
Wilkinson,Ramah,United States Senator,,,JIM BARKSDALE,526,26,324,176,0
Wilkinson,Turkey Creek,United States Senator,,,JIM BARKSDALE,70,4,51,15,0
Wilkinson,,United States Senator,,,ALLEN BUCKLEY,79,5,51,23,0
Wilkinson,Bloodworth,United States Senator,,,ALLEN BUCKLEY,3,1,1,1,0
Wilkinson,Griffin,United States Senator,,,ALLEN BUCKLEY,1,0,1,0,0
Wilkinson,High Hill,United States Senator,,,ALLEN BUCKLEY,2,1,1,0,0
