county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Crisp,,President,,REP,JEB BUSH,12,4,5,3,0
Crisp,Arabi,President,,REP,JEB BUSH,0,0,0,0,0
Crisp,Coney,President,,REP,JEB BUSH,1,0,1,0,0
Crisp,Cordele,President,,REP,JEB BUSH,7,3,2,2,0
Crisp,Jamestown,President,,REP,JEB BUSH,2,0,1,1,0
Crisp,Listonia,President,,REP,JEB BUSH,2,1,1,0,0
Crisp,,President,,REP,BEN CARSON,148,1,134,13,0
Crisp,Arabi,President,,REP,BEN CARSON,14,0,14,0,0
Crisp,Coney,President,,REP,BEN CARSON,15,0,15,0,0
Crisp,Cordele,President,,REP,BEN CARSON,73,1,63,9,0
Crisp,Jamestown,President,,REP,BEN CARSON,30,0,29,1,0
Crisp,Listonia,President,,REP,BEN CARSON,16,0,13,3,0
Crisp,,President,,REP,CHRIS CHRISTIE,4,0,4,0,0
Crisp,Arabi,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Crisp,Coney,President,,REP,CHRIS CHRISTIE,1,0,1,0,0
Crisp,Cordele,President,,REP,CHRIS CHRISTIE,2,0,2,0,0
Crisp,Jamestown,President,,REP,CHRIS CHRISTIE,1,0,1,0,0
Crisp,Listonia,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Crisp,,President,,REP,TED CRUZ,533,8,440,85,0
Crisp,Arabi,President,,REP,TED CRUZ,39,1,35,3,0
Crisp,Coney,President,,REP,TED CRUZ,79,0,70,9,0
Crisp,Cordele,President,,REP,TED CRUZ,267,7,205,55,0
Crisp,Jamestown,President,,REP,TED CRUZ,89,0,81,8,0
Crisp,Listonia,President,,REP,TED CRUZ,59,0,49,10,0
Crisp,,President,,REP,CARLY FIORINA,1,0,0,1,0
Crisp,Arabi,President,,REP,CARLY FIORINA,0,0,0,0,0
Crisp,Coney,President,,REP,CARLY FIORINA,0,0,0,0,0
Crisp,Cordele,President,,REP,CARLY FIORINA,0,0,0,0,0
Crisp,Jamestown,President,,REP,CARLY FIORINA,0,0,0,0,0
Crisp,Listonia,President,,REP,CARLY FIORINA,1,0,0,1,0
Crisp,,President,,REP,LINDSEY GRAHAM,1,0,1,0,0
Crisp,Arabi,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Crisp,Coney,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Crisp,Cordele,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Crisp,Jamestown,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Crisp,Listonia,President,,REP,LINDSEY GRAHAM,1,0,1,0,0
Crisp,,President,,REP,MIKE HUCKABEE,7,0,6,1,0
Crisp,Arabi,President,,REP,MIKE HUCKABEE,1,0,1,0,0
Crisp,Coney,President,,REP,MIKE HUCKABEE,1,0,1,0,0
Crisp,Cordele,President,,REP,MIKE HUCKABEE,3,0,2,1,0
Crisp,Jamestown,President,,REP,MIKE HUCKABEE,1,0,1,0,0
Crisp,Listonia,President,,REP,MIKE HUCKABEE,1,0,1,0,0
Crisp,,President,,REP,JOHN R. KASICH,82,1,73,8,0
Crisp,Arabi,President,,REP,JOHN R. KASICH,2,0,2,0,0
Crisp,Coney,President,,REP,JOHN R. KASICH,13,0,13,0,0
Crisp,Cordele,President,,REP,JOHN R. KASICH,36,1,30,5,0
Crisp,Jamestown,President,,REP,JOHN R. KASICH,25,0,24,1,0
Crisp,Listonia,President,,REP,JOHN R. KASICH,6,0,4,2,0
Crisp,,President,,REP,GEORGE PATAKI,0,0,0,0,0
Crisp,Arabi,President,,REP,GEORGE PATAKI,0,0,0,0,0
Crisp,Coney,President,,REP,GEORGE PATAKI,0,0,0,0,0
Crisp,Cordele,President,,REP,GEORGE PATAKI,0,0,0,0,0
Crisp,Jamestown,President,,REP,GEORGE PATAKI,0,0,0,0,0
Crisp,Listonia,President,,REP,GEORGE PATAKI,0,0,0,0,0
Crisp,,President,,REP,RAND PAUL,2,0,2,0,0
Crisp,Arabi,President,,REP,RAND PAUL,0,0,0,0,0
Crisp,Coney,President,,REP,RAND PAUL,1,0,1,0,0
Crisp,Cordele,President,,REP,RAND PAUL,1,0,1,0,0
Crisp,Jamestown,President,,REP,RAND PAUL,0,0,0,0,0
Crisp,Listonia,President,,REP,RAND PAUL,0,0,0,0,0
Crisp,,President,,REP,MARCO RUBIO,399,8,267,124,0
Crisp,Arabi,President,,REP,MARCO RUBIO,28,1,15,12,0
Crisp,Coney,President,,REP,MARCO RUBIO,49,0,30,19,0
Crisp,Cordele,President,,REP,MARCO RUBIO,219,7,142,70,0
Crisp,Jamestown,President,,REP,MARCO RUBIO,63,0,48,15,0
Crisp,Listonia,President,,REP,MARCO RUBIO,40,0,32,8,0
Crisp,,President,,REP,RICK SANTORUM,4,0,3,1,0
Crisp,Arabi,President,,REP,RICK SANTORUM,0,0,0,0,0
Crisp,Coney,President,,REP,RICK SANTORUM,0,0,0,0,0
Crisp,Cordele,President,,REP,RICK SANTORUM,4,0,3,1,0
Crisp,Jamestown,President,,REP,RICK SANTORUM,0,0,0,0,0
Crisp,Listonia,President,,REP,RICK SANTORUM,0,0,0,0,0
Crisp,,President,,REP,DONALD J. TRUMP,1206,15,934,257,0
Crisp,Arabi,President,,REP,DONALD J. TRUMP,105,2,91,12,0
Crisp,Coney,President,,REP,DONALD J. TRUMP,155,1,125,29,0
Crisp,Cordele,President,,REP,DONALD J. TRUMP,584,8,427,149,0
Crisp,Jamestown,President,,REP,DONALD J. TRUMP,222,2,180,40,0
Crisp,Listonia,President,,REP,DONALD J. TRUMP,140,2,111,27,0
Crisp,,President,,DEM,HILLARY CLINTON,731,12,585,132,2
Crisp,Arabi,President,,DEM,HILLARY CLINTON,28,0,24,4,0
Crisp,Coney,President,,DEM,HILLARY CLINTON,14,0,9,5,0
Crisp,Cordele,President,,DEM,HILLARY CLINTON,650,12,521,117,0
Crisp,Jamestown,President,,DEM,HILLARY CLINTON,21,0,15,5,1
Crisp,Listonia,President,,DEM,HILLARY CLINTON,18,0,16,1,1
Crisp,,President,,DEM,MARTIN O'MALLEY,3,0,1,2,0
Crisp,Arabi,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0
Crisp,Coney,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0
Crisp,Cordele,President,,DEM,MARTIN O'MALLEY,3,0,1,2,0
Crisp,Jamestown,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0
Crisp,Listonia,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0
Crisp,,President,,DEM,BERNIE SANDERS,172,1,130,41,0
Crisp,Arabi,President,,DEM,BERNIE SANDERS,11,0,11,0,0
