county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Randolph,,President,,REP,JEB BUSH,15,0,6,9,0
Randolph,Coleman,President,,REP,JEB BUSH,0,0,0,0,0
Randolph,Shellman,President,,REP,JEB BUSH,3,0,1,2,0
Randolph,Benevolence,President,,REP,JEB BUSH,4,0,3,1,0
Randolph,Cuthbert/Courthouse,President,,REP,JEB BUSH,4,0,0,4,0
Randolph,Cuthbert,President,,REP,JEB BUSH,0,0,0,0,0
Randolph,Carnegie,President,,REP,JEB BUSH,3,0,2,1,0
Randolph,Fountain Bridge-5th,President,,REP,JEB BUSH,0,0,0,0,0
Randolph,Springvale,President,,REP,JEB BUSH,1,0,0,1,0
Randolph,4th District,President,,REP,JEB BUSH,0,0,0,0,0
Randolph,,President,,REP,BEN CARSON,50,0,45,5,0
Randolph,Coleman,President,,REP,BEN CARSON,0,0,0,0,0
Randolph,Shellman,President,,REP,BEN CARSON,4,0,4,0,0
Randolph,Benevolence,President,,REP,BEN CARSON,5,0,5,0,0
Randolph,Cuthbert/Courthouse,President,,REP,BEN CARSON,24,0,20,4,0
Randolph,Cuthbert,President,,REP,BEN CARSON,0,0,0,0,0
Randolph,Carnegie,President,,REP,BEN CARSON,9,0,8,1,0
Randolph,Fountain Bridge-5th,President,,REP,BEN CARSON,2,0,2,0,0
Randolph,Springvale,President,,REP,BEN CARSON,2,0,2,0,0
Randolph,4th District,President,,REP,BEN CARSON,4,0,4,0,0
Randolph,,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Randolph,Coleman,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Randolph,Shellman,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Randolph,Benevolence,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Randolph,Cuthbert/Courthouse,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Randolph,Cuthbert,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Randolph,Carnegie,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Randolph,Fountain Bridge-5th,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Randolph,Springvale,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Randolph,4th District,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Randolph,,President,,REP,TED CRUZ,124,1,103,20,0
Randolph,Coleman,President,,REP,TED CRUZ,17,0,15,2,0
Randolph,Shellman,President,,REP,TED CRUZ,17,0,16,1,0
Randolph,Benevolence,President,,REP,TED CRUZ,15,0,11,4,0
Randolph,Cuthbert/Courthouse,President,,REP,TED CRUZ,32,1,22,9,0
Randolph,Cuthbert,President,,REP,TED CRUZ,0,0,0,0,0
Randolph,Carnegie,President,,REP,TED CRUZ,23,0,23,0,0
Randolph,Fountain Bridge-5th,President,,REP,TED CRUZ,10,0,7,3,0
Randolph,Springvale,President,,REP,TED CRUZ,6,0,5,1,0
Randolph,4th District,President,,REP,TED CRUZ,4,0,4,0,0
Randolph,,President,,REP,CARLY FIORINA,0,0,0,0,0
Randolph,Coleman,President,,REP,CARLY FIORINA,0,0,0,0,0
Randolph,Shellman,President,,REP,CARLY FIORINA,0,0,0,0,0
Randolph,Benevolence,President,,REP,CARLY FIORINA,0,0,0,0,0
Randolph,Cuthbert/Courthouse,President,,REP,CARLY FIORINA,0,0,0,0,0
Randolph,Cuthbert,President,,REP,CARLY FIORINA,0,0,0,0,0
Randolph,Carnegie,President,,REP,CARLY FIORINA,0,0,0,0,0
Randolph,Fountain Bridge-5th,President,,REP,CARLY FIORINA,0,0,0,0,0
Randolph,Springvale,President,,REP,CARLY FIORINA,0,0,0,0,0
Randolph,4th District,President,,REP,CARLY FIORINA,0,0,0,0,0
Randolph,,President,,REP,LINDSEY GRAHAM,1,0,0,1,0
Randolph,Coleman,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Randolph,Shellman,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Randolph,Benevolence,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Randolph,Cuthbert/Courthouse,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Randolph,Cuthbert,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Randolph,Carnegie,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Randolph,Fountain Bridge-5th,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Randolph,Springvale,President,,REP,LINDSEY GRAHAM,1,0,0,1,0
Randolph,4th District,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Randolph,,President,,REP,MIKE HUCKABEE,1,0,1,0,0
Randolph,Coleman,President,,REP,MIKE HUCKABEE,0,0,0,0,0
Randolph,Shellman,President,,REP,MIKE HUCKABEE,0,0,0,0,0
Randolph,Benevolence,President,,REP,MIKE HUCKABEE,0,0,0,0,0
Randolph,Cuthbert/Courthouse,President,,REP,MIKE HUCKABEE,0,0,0,0,0
Randolph,Cuthbert,President,,REP,MIKE HUCKABEE,0,0,0,0,0
Randolph,Carnegie,President,,REP,MIKE HUCKABEE,0,0,0,0,0
Randolph,Fountain Bridge-5th,President,,REP,MIKE HUCKABEE,0,0,0,0,0
Randolph,Springvale,President,,REP,MIKE HUCKABEE,0,0,0,0,0
Randolph,4th District,President,,REP,MIKE HUCKABEE,1,0,1,0,0
Randolph,,President,,REP,JOHN R. KASICH,16,0,14,2,0
Randolph,Coleman,President,,REP,JOHN R. KASICH,1,0,1,0,0
Randolph,Shellman,President,,REP,JOHN R. KASICH,6,0,6,0,0
Randolph,Benevolence,President,,REP,JOHN R. KASICH,1,0,0,1,0
Randolph,Cuthbert/Courthouse,President,,REP,JOHN R. KASICH,4,0,3,1,0
Randolph,Cuthbert,President,,REP,JOHN R. KASICH,0,0,0,0,0
Randolph,Carnegie,President,,REP,JOHN R. KASICH,3,0,3,0,0
Randolph,Fountain Bridge-5th,President,,REP,JOHN R. KASICH,1,0,1,0,0
Randolph,Springvale,President,,REP,JOHN R. KASICH,0,0,0,0,0
Randolph,4th District,President,,REP,JOHN R. KASICH,0,0,0,0,0
Randolph,,President,,REP,GEORGE PATAKI,1,0,0,1,0
Randolph,Coleman,President,,REP,GEORGE PATAKI,0,0,0,0,0
Randolph,Shellman,President,,REP,GEORGE PATAKI,0,0,0,0,0
Randolph,Benevolence,President,,REP,GEORGE PATAKI,1,0,0,1,0
Randolph,Cuthbert/Courthouse,President,,REP,GEORGE PATAKI,0,0,0,0,0
Randolph,Cuthbert,President,,REP,GEORGE PATAKI,0,0,0,0,0
Randolph,Carnegie,President,,REP,GEORGE PATAKI,0,0,0,0,0
Randolph,Fountain Bridge-5th,President,,REP,GEORGE PATAKI,0,0,0,0,0
Randolph,Springvale,President,,REP,GEORGE PATAKI,0,0,0,0,0
Randolph,4th District,President,,REP,GEORGE PATAKI,0,0,0,0,0
Randolph,,President,,REP,RAND PAUL,1,0,1,0,0
Randolph,Coleman,President,,REP,RAND PAUL,0,0,0,0,0
Randolph,Shellman,President,,REP,RAND PAUL,0,0,0,0,0
Randolph,Benevolence,President,,REP,RAND PAUL,0,0,0,0,0
Randolph,Cuthbert/Courthouse,President,,REP,RAND PAUL,1,0,1,0,0
Randolph,Cuthbert,President,,REP,RAND PAUL,0,0,0,0,0
Randolph,Carnegie,President,,REP,RAND PAUL,0,0,0,0,0
Randolph,Fountain Bridge-5th,President,,REP,RAND PAUL,0,0,0,0,0
Randolph,Springvale,President,,REP,RAND PAUL,0,0,0,0,0
Randolph,4th District,President,,REP,RAND PAUL,0,0,0,0,0
Randolph,,President,,REP,MARCO RUBIO,79,1,58,20,0
Randolph,Coleman,President,,REP,MARCO RUBIO,2,0,2,0,0
Randolph,Shellman,President,,REP,MARCO RUBIO,13,0,11,2,0
Randolph,Benevolence,President,,REP,MARCO RUBIO,9,0,8,1,0
