county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Madison,,President,,REP,JEB BUSH,42,5,23,14,0
Madison,Colbert,President,,REP,JEB BUSH,8,0,7,1,0
Madison,Collins,President,,REP,JEB BUSH,1,0,1,0,0
Madison,Comer,President,,REP,JEB BUSH,6,0,2,4,0
Madison,Danielsville,President,,REP,JEB BUSH,10,2,4,4,0
Madison,Fork,President,,REP,JEB BUSH,0,0,0,0,0
Madison,Harrison,President,,REP,JEB BUSH,3,2,1,0,0
Madison,Hull,President,,REP,JEB BUSH,1,0,1,0,0
Madison,Ila,President,,REP,JEB BUSH,4,0,4,0,0
Madison,Mill,President,,REP,JEB BUSH,4,1,0,3,0
Madison,Paoli,President,,REP,JEB BUSH,1,0,1,0,0
Madison,Pittman,President,,REP,JEB BUSH,2,0,1,1,0
Madison,Poca,President,,REP,JEB BUSH,2,0,1,1,0
Madison,,President,,REP,BEN CARSON,397,3,350,43,1
Madison,Colbert,President,,REP,BEN CARSON,54,1,49,4,0
Madison,Collins,President,,REP,BEN CARSON,19,0,14,5,0
Madison,Comer,President,,REP,BEN CARSON,27,0,26,1,0
Madison,Danielsville,President,,REP,BEN CARSON,73,2,56,15,0
Madison,Fork,President,,REP,BEN CARSON,10,0,9,1,0
Madison,Harrison,President,,REP,BEN CARSON,13,0,13,0,0
Madison,Hull,President,,REP,BEN CARSON,69,0,65,4,0
Madison,Ila,President,,REP,BEN CARSON,31,0,27,4,0
Madison,Mill,President,,REP,BEN CARSON,30,0,26,3,1
Madison,Paoli,President,,REP,BEN CARSON,3,0,3,0,0
Madison,Pittman,President,,REP,BEN CARSON,43,0,38,5,0
Madison,Poca,President,,REP,BEN CARSON,25,0,24,1,0
Madison,,President,,REP,CHRIS CHRISTIE,8,0,6,2,0
Madison,Colbert,President,,REP,CHRIS CHRISTIE,1,0,1,0,0
Madison,Collins,President,,REP,CHRIS CHRISTIE,1,0,1,0,0
Madison,Comer,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Madison,Danielsville,President,,REP,CHRIS CHRISTIE,4,0,2,2,0
Madison,Fork,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Madison,Harrison,President,,REP,CHRIS CHRISTIE,1,0,1,0,0
Madison,Hull,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Madison,Ila,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
