county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Lamar,,President,,DEM,HILLARY CLINTON,871,18,671,180,2
Lamar,BARNESVILLE FBC,President,,DEM,HILLARY CLINTON,407,11,310,84,2
Lamar,CHAPPELL MILL V. FD,President,,DEM,HILLARY CLINTON,55,0,44,11,0
Lamar,SENIOR CITZEN BLDG,President,,DEM,HILLARY CLINTON,114,0,95,19,0
Lamar,REDBONE,President,,DEM,HILLARY CLINTON,23,1,16,6,0
Lamar,L C S C,President,,DEM,HILLARY CLINTON,130,3,88,39,0
Lamar,MILNER,President,,DEM,HILLARY CLINTON,142,3,118,21,0
Lamar,,President,,DEM,MARTIN O'MALLEY,8,0,8,0,0
Lamar,BARNESVILLE FBC,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0
Lamar,CHAPPELL MILL V. FD,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0
Lamar,SENIOR CITZEN BLDG,President,,DEM,MARTIN O'MALLEY,2,0,2,0,0
Lamar,REDBONE,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0
Lamar,L C S C,President,,DEM,MARTIN O'MALLEY,3,0,3,0,0
Lamar,MILNER,President,,DEM,MARTIN O'MALLEY,3,0,3,0,0
Lamar,,President,,DEM,BERNIE SANDERS,208,6,167,35,0
Lamar,BARNESVILLE FBC,President,,DEM,BERNIE SANDERS,58,2,48,8,0
Lamar,CHAPPELL MILL V. FD,President,,DEM,BERNIE SANDERS,20,2,16,2,0
Lamar,SENIOR CITZEN BLDG,President,,DEM,BERNIE SANDERS,26,0,16,10,0
Lamar,REDBONE,President,,DEM,BERNIE SANDERS,14,0,12,2,0
Lamar,L C S C,President,,DEM,BERNIE SANDERS,39,0,34,5,0
Lamar,MILNER,President,,DEM,BERNIE SANDERS,51,2,41,8,0
Lamar,,President,,DEM,MICHAEL STEINBERG,3,0,3,0,0
Lamar,BARNESVILLE FBC,President,,DEM,MICHAEL STEINBERG,1,0,1,0,0
Lamar,CHAPPELL MILL V. FD,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0
Lamar,SENIOR CITZEN BLDG,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0
Lamar,REDBONE,President,,DEM,MICHAEL STEINBERG,1,0,1,0,0
Lamar,L C S C,President,,DEM,MICHAEL STEINBERG,1,0,1,0,0
Lamar,MILNER,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0
Lamar,,President,,REP,JEB BUSH,20,3,11,6,0
Lamar,BARNESVILLE FBC,President,,REP,JEB BUSH,1,0,1,0,0
Lamar,CHAPPELL MILL V. FD,President,,REP,JEB BUSH,0,0,0,0,0
Lamar,SENIOR CITZEN BLDG,President,,REP,JEB BUSH,1,0,1,0,0
Lamar,REDBONE,President,,REP,JEB BUSH,1,0,1,0,0
Lamar,L C S C,President,,REP,JEB BUSH,8,1,4,3,0
Lamar,MILNER,President,,REP,JEB BUSH,9,2,4,3,0
Lamar,,President,,REP,BEN CARSON,352,2,312,37,1
Lamar,BARNESVILLE FBC,President,,REP,BEN CARSON,34,0,27,7,0
Lamar,CHAPPELL MILL V. FD,President,,REP,BEN CARSON,51,0,47,4,0
Lamar,SENIOR CITZEN BLDG,President,,REP,BEN CARSON,24,1,20,3,0
Lamar,REDBONE,President,,REP,BEN CARSON,18,0,18,0,0
Lamar,L C S C,President,,REP,BEN CARSON,110,1,93,15,1
Lamar,MILNER,President,,REP,BEN CARSON,115,0,107,8,0
Lamar,,President,,REP,CHRIS CHRISTIE,8,0,5,3,0
Lamar,BARNESVILLE FBC,President,,REP,CHRIS CHRISTIE,3,0,3,0,0
Lamar,CHAPPELL MILL V. FD,President,,REP,CHRIS CHRISTIE,1,0,0,1,0
Lamar,SENIOR CITZEN BLDG,President,,REP,CHRIS CHRISTIE,1,0,0,1,0
Lamar,REDBONE,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Lamar,L C S C,President,,REP,CHRIS CHRISTIE,1,0,1,0,0
Lamar,MILNER,President,,REP,CHRIS CHRISTIE,2,0,1,1,0
Lamar,,President,,REP,TED CRUZ,727,13,558,156,0
Lamar,BARNESVILLE FBC,President,,REP,TED CRUZ,53,0,40,13,0
Lamar,CHAPPELL MILL V. FD,President,,REP,TED CRUZ,117,5,93,19,0
Lamar,SENIOR CITZEN BLDG,President,,REP,TED CRUZ,68,1,38,29,0
Lamar,REDBONE,President,,REP,TED CRUZ,60,0,57,3,0
Lamar,L C S C,President,,REP,TED CRUZ,152,0,112,40,0
Lamar,MILNER,President,,REP,TED CRUZ,277,7,218,52,0
Lamar,,President,,REP,CARLY FIORINA,2,0,1,1,0
Lamar,BARNESVILLE FBC,President,,REP,CARLY FIORINA,1,0,0,1,0
Lamar,CHAPPELL MILL V. FD,President,,REP,CARLY FIORINA,0,0,0,0,0
Lamar,SENIOR CITZEN BLDG,President,,REP,CARLY FIORINA,0,0,0,0,0
Lamar,REDBONE,President,,REP,CARLY FIORINA,0,0,0,0,0
Lamar,L C S C,President,,REP,CARLY FIORINA,0,0,0,0,0
Lamar,MILNER,President,,REP,CARLY FIORINA,1,0,1,0,0
