county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Burke,,President,,REP,JEB BUSH,25,1,18,6,0
Burke,Alexander,President,,REP,JEB BUSH,0,0,0,0,0
Burke,Four Points,President,,REP,JEB BUSH,2,0,2,0,0
Burke,Girard,President,,REP,JEB BUSH,1,0,1,0,0
Burke,Gough,President,,REP,JEB BUSH,0,0,0,0,0
Burke,Greenscut,President,,REP,JEB BUSH,2,0,2,0,0
Burke,Keysville,President,,REP,JEB BUSH,0,0,0,0,0
Burke,Midville,President,,REP,JEB BUSH,0,0,0,0,0
Burke,Munnerlyn,President,,REP,JEB BUSH,0,0,0,0,0
Burke,Sardis,President,,REP,JEB BUSH,4,0,4,0,0
Burke,Scotts Crossroads,President,,REP,JEB BUSH,2,0,2,0,0
Burke,Telfair,President,,REP,JEB BUSH,2,0,1,1,0
Burke,St. Clair,President,,REP,JEB BUSH,2,0,2,0,0
Burke,Vidette,President,,REP,JEB BUSH,1,0,1,0,0
Burke,North Waynesboro,President,,REP,JEB BUSH,2,0,2,0,0
Burke,South Waynesboro,President,,REP,JEB BUSH,7,1,1,5,0
Burke,Blakeney,President,,REP,JEB BUSH,0,0,0,0,0
Burke,,President,,REP,BEN CARSON,162,1,145,16,0
Burke,Alexander,President,,REP,BEN CARSON,5,0,5,0,0
Burke,Four Points,President,,REP,BEN CARSON,39,0,38,1,0
Burke,Girard,President,,REP,BEN CARSON,1,0,0,1,0
Burke,Gough,President,,REP,BEN CARSON,6,0,6,0,0
Burke,Greenscut,President,,REP,BEN CARSON,6,0,4,2,0
Burke,Keysville,President,,REP,BEN CARSON,7,0,7,0,0
Burke,Midville,President,,REP,BEN CARSON,4,0,4,0,0
Burke,Munnerlyn,President,,REP,BEN CARSON,1,0,1,0,0
Burke,Sardis,President,,REP,BEN CARSON,7,0,7,0,0
Burke,Scotts Crossroads,President,,REP,BEN CARSON,1,0,1,0,0
Burke,Telfair,President,,REP,BEN CARSON,8,0,8,0,0
Burke,St. Clair,President,,REP,BEN CARSON,8,1,4,3,0
Burke,Vidette,President,,REP,BEN CARSON,2,0,2,0,0
Burke,North Waynesboro,President,,REP,BEN CARSON,25,0,23,2,0
Burke,South Waynesboro,President,,REP,BEN CARSON,41,0,34,7,0
Burke,Blakeney,President,,REP,BEN CARSON,1,0,1,0,0
Burke,,President,,REP,CHRIS CHRISTIE,1,0,1,0,0
Burke,Alexander,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Burke,Four Points,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Burke,Girard,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Burke,Gough,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Burke,Greenscut,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Burke,Keysville,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Burke,Midville,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Burke,Munnerlyn,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Burke,Sardis,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Burke,Scotts Crossroads,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Burke,Telfair,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Burke,St. Clair,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Burke,Vidette,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Burke,North Waynesboro,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Burke,South Waynesboro,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Burke,Blakeney,President,,REP,CHRIS CHRISTIE,1,0,1,0,0
Burke,,President,,REP,TED CRUZ,803,13,703,87,0
Burke,Alexander,President,,REP,TED CRUZ,24,0,24,0,0
Burke,Four Points,President,,REP,TED CRUZ,162,0,150,12,0
Burke,Girard,President,,REP,TED CRUZ,22,1,18,3,0
Burke,Gough,President,,REP,TED CRUZ,17,1,14,2,0
Burke,Greenscut,President,,REP,TED CRUZ,75,0,66,9,0
Burke,Keysville,President,,REP,TED CRUZ,13,0,13,0,0
Burke,Midville,President,,REP,TED CRUZ,28,0,26,2,0
Burke,Munnerlyn,President,,REP,TED CRUZ,17,0,15,2,0
Burke,Sardis,President,,REP,TED CRUZ,43,0,43,0,0
Burke,Scotts Crossroads,President,,REP,TED CRUZ,9,0,7,2,0
Burke,Telfair,President,,REP,TED CRUZ,49,2,45,2,0
Burke,St. Clair,President,,REP,TED CRUZ,18,0,15,3,0
Burke,Vidette,President,,REP,TED CRUZ,31,3,28,0,0
Burke,North Waynesboro,President,,REP,TED CRUZ,85,0,73,12,0
