county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Ben Hill,East,President of the United States,,,DONALD J. TRUMP,1090,28,233,827,2
Ben Hill,West,President of the United States,,,DONALD J. TRUMP,2649,87,674,1885,3
Ben Hill,East,President of the United States,,,HILLARY CLINTON,1114,67,378,669,0
Ben Hill,West,President of the United States,,,HILLARY CLINTON,987,50,292,642,3
Ben Hill,East,President of the United States,,,GARY JOHNSON,28,3,7,18,0
Ben Hill,West,President of the United States,,,GARY JOHNSON,63,8,26,29,0
Ben Hill,East,United States Senator,,,JOHNNY ISAKSON,1060,30,238,790,2
Ben Hill,West,United States Senator,,,JOHNNY ISAKSON,2529,92,635,1799,3
Ben Hill,East,United States Senator,,,JIM BARKSDALE,909,68,308,533,0
Ben Hill,West,United States Senator,,,JIM BARKSDALE,830,44,248,536,2
Ben Hill,East,United States Senator,,,ALLEN BUCKLEY,47,1,11,35,0
Ben Hill,West,United States Senator,,,ALLEN BUCKLEY,88,7,37,44,0
Ben Hill,East,"Public Service Commission, District 2",2,,TIM ECHOLS,1212,42,314,854,2
Ben Hill,West,"Public Service Commission, District 2",2,,TIM ECHOLS,2665,94,684,1884,3
Ben Hill,East,"Public Service Commission, District 2",2,,ERIC HOSKINS,587,41,183,363,0
Ben Hill,West,"Public Service Commission, District 2",2,,ERIC HOSKINS,629,33,199,396,1
Ben Hill,East,U.S. Representative,8,,AUSTIN SCOTT,1133,35,261,835,2
Ben Hill,West,U.S. Representative,8,,AUSTIN SCOTT,2674,94,677,1900,3
Ben Hill,East,U.S. Representative,8,,JAMES NEAL HARRIS,992,65,320,607,0
Ben Hill,West,U.S. Representative,8,,JAMES NEAL HARRIS,898,46,280,569,3
Ben Hill,East,State Senator,7,,TYLER HARPER,1569,63,438,1066,2
Ben Hill,West,State Senator,7,,TYLER HARPER,3053,107,815,2127,4
Ben Hill,East,State Representative,155,(REP,CLAY PIRKLE,1536,61,424,1049,2
Ben Hill,West,State Representative,155,(REP,CLAY PIRKLE,3026,107,808,2106,5
Ben Hill,East,District Attorney,Cordele Circuit,,BRADFORD L RIGBY,1630,71,449,1108,2
Ben Hill,West,District Attorney,Cordele Circuit,,BRADFORD L RIGBY,3009,112,810,2083,4
Ben Hill,East,JUDGE,PROBATE COURT,D,D. HOBBY,1928,92,541,1293,2
Ben Hill,West,JUDGE,PROBATE COURT,D,D. HOBBY,3326,136,882,2303,5
Ben Hill,East,CLERK,SUPERIOR COURT,D,B. L. JOHNSON,1865,87,520,1256,2
Ben Hill,West,CLERK,SUPERIOR COURT,D,B. L. JOHNSON,3232,130,857,2241,4
Ben Hill,East,SHERIFF,,R,L. CONE,1115,32,359,722,2
Ben Hill,West,SHERIFF,,R,L. CONE,2113,63,651,1399,0
Ben Hill,East,SHERIFF,,D,B. MCLEMORE,1073,62,254,757,0
Ben Hill,West,SHERIFF,,D,B. MCLEMORE,1556,80,338,1133,5
Ben Hill,East,TAX COMMISSIONER,,R,B. FOSTER,997,34,212,749,2
Ben Hill,West,TAX COMMISSIONER,,R,B. FOSTER,2477,89,617,1769,2
Ben Hill,East,TAX COMMISSIONER,,D,O. D. NETTER,1170,66,382,722,0
Ben Hill,West,TAX COMMISSIONER,,D,O. D. NETTER,1130,51,347,729,3
Ben Hill,East,CORONER,,R,J. B. BURCH,1618,61,445,1110,2
Ben Hill,West,CORONER,,R,J. B. BURCH,3164,111,837,2212,4
Ben Hill,East,CHIEF MAGISTRATE,,R,L. H. MCCARD,1042,29,260,751,2
Ben Hill,West,CHIEF MAGISTRATE,,R,L. H. MCCARD,2345,70,599,1674,2
Ben Hill,East,CHIEF MAGISTRATE,,D,A. CLEGHORN,1078,67,323,688,0
Ben Hill,West,CHIEF MAGISTRATE,,D,A. CLEGHORN,1238,63,355,817,3
Ben Hill,East,CC,AT LARGE,R,S. TAYLOR,1571,64,426,1079,2
Ben Hill,West,CC,AT LARGE,R,S. TAYLOR,3126,118,824,2180,4
Ben Hill,East,CC,D2 P1,D,B. CALLOWAY,1553,71,467,1015,0
Ben Hill,West,CC,D2 P1,D,B. CALLOWAY,613,25,185,403,0
Ben Hill,East,CC,D3 P2,R,D. COWAN,334,14,68,251,1
Ben Hill,West,CC,D3 P2,R,D. COWAN,2584,91,672,1817,4
Ben Hill,East,Constitutional Amendment #1<br>Provides greater flexibility and state accountability to fix failing schools through increasing community involvement.,,,YES,785,37,225,521,2
Ben Hill,West,Constitutional Amendment #1<br>Provides greater flexibility and state accountability to fix failing schools through increasing community involvement.,,,YES,1013,44,260,707,2
Ben Hill,East,Constitutional Amendment #1<br>Provides greater flexibility and state accountability to fix failing schools through increasing community involvement.,,,NO,1342,59,366,917,0
Ben Hill,West,Constitutional Amendment #1<br>Provides greater flexibility and state accountability to fix failing schools through increasing community involvement.,,,NO,2597,94,714,1785,4
Ben Hill,East,Constitutional Amendment #2<br>Authorizes penalties for sexual exploitation and assessments on adult entertainment to fund child victims' services.,,,YES,1627,79,451,1095,2
Ben Hill,West,Constitutional Amendment #2<br>Authorizes penalties for sexual exploitation and assessments on adult entertainment to fund child victims' services.,,,YES,2831,109,770,1948,4
Ben Hill,East,Constitutional Amendment #2<br>Authorizes penalties for sexual exploitation and assessments on adult entertainment to fund child victims' services.,,,NO,454,17,126,311,0
Ben Hill,West,Constitutional Amendment #2<br>Authorizes penalties for sexual exploitation and assessments on adult entertainment to fund child victims' services.,,,NO,720,26,185,508,1
Ben Hill,East,Constitutional Amendment #3<br>Reforms and re-establishes the Judicial Qualifications Commission and provides for its composition,governance,,YES,1195,67,350,776,2
Ben Hill,West,Constitutional Amendment #3<br>Reforms and re-establishes the Judicial Qualifications Commission and provides for its composition,governance,,YES,1941,82,542,1314,3
Ben Hill,East,Constitutional Amendment #3<br>Reforms and re-establishes the Judicial Qualifications Commission and provides for its composition,governance,,NO,791,26,198,567,0
Ben Hill,West,Constitutional Amendment #3<br>Reforms and re-establishes the Judicial Qualifications Commission and provides for its composition,governance,,NO,1437,43,364,1029,1
Ben Hill,East,Constitutional Amendment #4<br>Dedicates revenue from existing taxes on fireworks to trauma care,fire services,,YES,1554,83,427,1042,2
Ben Hill,West,Constitutional Amendment #4<br>Dedicates revenue from existing taxes on fireworks to trauma care,fire services,,YES,2716,117,728,1867,4
Ben Hill,East,Constitutional Amendment #4<br>Dedicates revenue from existing taxes on fireworks to trauma care,fire services,,NO,537,14,147,376,0
Ben Hill,West,Constitutional Amendment #4<br>Dedicates revenue from existing taxes on fireworks to trauma care,fire services,,NO,819,19,222,578,0
