county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Liberty,,President of the United States,,,DONALD J. TRUMP,6134,259,2760,3106,9
Liberty,Riceboro Youth Center,President of the United States,,,DONALD J. TRUMP,140,15,62,63,0
Liberty,Lyman Hall School,President of the United States,,,DONALD J. TRUMP,428,14,187,225,2
Liberty,Lewis Frasier School,President of the United States,,,DONALD J. TRUMP,767,30,263,474,0
Liberty,Memorial Dr. East,President of the United States,,,DONALD J. TRUMP,203,6,74,123,0
Liberty,Button Gwinnett,President of the United States,,,DONALD J. TRUMP,160,11,99,50,0
Liberty,Town of Allenhurst,President of the United States,,,DONALD J. TRUMP,333,10,189,132,2
Liberty,Hinesville,President of the United States,,,DONALD J. TRUMP,467,12,172,281,2
Liberty,Liberty County,President of the United States,,,DONALD J. TRUMP,1040,57,350,633,0
Liberty,Walthourville,President of the United States,,,DONALD J. TRUMP,283,9,133,141,0
Liberty,Fleming West,President of the United States,,,DONALD J. TRUMP,80,2,46,31,1
Liberty,Fleming East,President of the United States,,,DONALD J. TRUMP,1220,66,577,577,0
Liberty,Gum Branch,President of the United States,,,DONALD J. TRUMP,675,17,461,195,2
Liberty,Hinesville Lodge,President of the United States,,,DONALD J. TRUMP,338,10,147,181,0
Liberty,,President of the United States,,,HILLARY CLINTON,9556,340,3358,5833,25
Liberty,Riceboro Youth Center,President of the United States,,,HILLARY CLINTON,556,23,253,279,1
Liberty,Lyman Hall School,President of the United States,,,HILLARY CLINTON,1348,46,504,794,4
Liberty,Lewis Frasier School,President of the United States,,,HILLARY CLINTON,1247,62,372,808,5
Liberty,Memorial Dr. East,President of the United States,,,HILLARY CLINTON,742,23,262,456,1
Liberty,Button Gwinnett,President of the United States,,,HILLARY CLINTON,194,9,108,76,1
Liberty,Town of Allenhurst,President of the United States,,,HILLARY CLINTON,888,22,360,505,1
Liberty,Hinesville,President of the United States,,,HILLARY CLINTON,474,13,154,304,3
Liberty,Liberty County,President of the United States,,,HILLARY CLINTON,1223,50,323,847,3
Liberty,Walthourville,President of the United States,,,HILLARY CLINTON,913,27,296,585,5
Liberty,Fleming West,President of the United States,,,HILLARY CLINTON,206,3,101,102,0
Liberty,Fleming East,President of the United States,,,HILLARY CLINTON,400,25,159,216,0
Liberty,Gum Branch,President of the United States,,,HILLARY CLINTON,495,11,177,307,0
Liberty,Hinesville Lodge,President of the United States,,,HILLARY CLINTON,870,26,289,554,1
Liberty,,President of the United States,,,GARY JOHNSON,427,11,244,171,1
Liberty,Riceboro Youth Center,President of the United States,,,GARY JOHNSON,7,0,5,2,0
Liberty,Lyman Hall School,President of the United States,,,GARY JOHNSON,52,0,28,24,0
Liberty,Lewis Frasier School,President of the United States,,,GARY JOHNSON,58,3,33,22,0
Liberty,Memorial Dr. East,President of the United States,,,GARY JOHNSON,29,0,13,16,0
Liberty,Button Gwinnett,President of the United States,,,GARY JOHNSON,25,2,16,7,0
Liberty,Town of Allenhurst,President of the United States,,,GARY JOHNSON,17,0,11,6,0
Liberty,Hinesville,President of the United States,,,GARY JOHNSON,24,0,10,14,0
Liberty,Liberty County,President of the United States,,,GARY JOHNSON,48,2,28,18,0
Liberty,Walthourville,President of the United States,,,GARY JOHNSON,38,1,26,11,0
Liberty,Fleming West,President of the United States,,,GARY JOHNSON,8,0,3,5,0
Liberty,Fleming East,President of the United States,,,GARY JOHNSON,42,1,29,12,0
Liberty,Gum Branch,President of the United States,,,GARY JOHNSON,30,1,21,7,1
Liberty,Hinesville Lodge,President of the United States,,,GARY JOHNSON,49,1,21,27,0
Liberty,,United States Senator,,,JOHNNY ISAKSON ,6497,289,2808,3392,8
Liberty,Riceboro Youth Center,United States Senator,,,JOHNNY ISAKSON ,179,17,84,78,0
Liberty,Lyman Hall School,United States Senator,,,JOHNNY ISAKSON ,490,18,201,270,1
Liberty,Lewis Frasier School,United States Senator,,,JOHNNY ISAKSON ,846,33,280,533,0
Liberty,Memorial Dr. East,United States Senator,,,JOHNNY ISAKSON ,249,7,86,156,0
Liberty,Button Gwinnett,United States Senator,,,JOHNNY ISAKSON ,164,11,96,57,0
Liberty,Town of Allenhurst,United States Senator,,,JOHNNY ISAKSON ,382,11,205,164,2
Liberty,Hinesville,United States Senator,,,JOHNNY ISAKSON ,488,17,168,302,1
Liberty,Liberty County,United States Senator,,,JOHNNY ISAKSON ,1036,64,353,619,0
Liberty,Walthourville,United States Senator,,,JOHNNY ISAKSON ,341,9,153,179,0
Liberty,Fleming West,United States Senator,,,JOHNNY ISAKSON ,93,3,49,40,1
Liberty,Fleming East,United States Senator,,,JOHNNY ISAKSON ,1205,69,568,568,0
Liberty,Gum Branch,United States Senator,,,JOHNNY ISAKSON ,645,18,421,204,2
Liberty,Hinesville Lodge,United States Senator,,,JOHNNY ISAKSON ,379,12,144,222,1
Liberty,,United States Senator,,,JIM BARKSDALE,8147,288,2876,4957,26
Liberty,Riceboro Youth Center,United States Senator,,,JIM BARKSDALE,455,20,210,224,1
Liberty,Lyman Hall School,United States Senator,,,JIM BARKSDALE,1176,41,448,682,5
Liberty,Lewis Frasier School,United States Senator,,,JIM BARKSDALE,1065,57,318,686,4
Liberty,Memorial Dr. East,United States Senator,,,JIM BARKSDALE,629,20,219,388,2
Liberty,Button Gwinnett,United States Senator,,,JIM BARKSDALE,175,8,102,64,1
Liberty,Town of Allenhurst,United States Senator,,,JIM BARKSDALE,750,21,289,439,1
Liberty,Hinesville,United States Senator,,,JIM BARKSDALE,385,6,138,238,3
Liberty,Liberty County,United States Senator,,,JIM BARKSDALE,1020,38,267,712,3
Liberty,Walthourville,United States Senator,,,JIM BARKSDALE,783,26,250,502,5
Liberty,Fleming West,United States Senator,,,JIM BARKSDALE,164,1,82,81,0
Liberty,Fleming East,United States Senator,,,JIM BARKSDALE,336,19,136,181,0
Liberty,Gum Branch,United States Senator,,,JIM BARKSDALE,431,10,152,269,0
Liberty,Hinesville Lodge,United States Senator,,,JIM BARKSDALE,778,21,265,491,1
Liberty,,United States Senator,,,ALLEN BUCKLEY,574,19,306,247,2
Liberty,Riceboro Youth Center,United States Senator,,,ALLEN BUCKLEY,7,0,4,3,0
Liberty,Lyman Hall School,United States Senator,,,ALLEN BUCKLEY,63,2,33,28,0
Liberty,Lewis Frasier School,United States Senator,,,ALLEN BUCKLEY,68,4,27,37,0
Liberty,Memorial Dr. East,United States Senator,,,ALLEN BUCKLEY,36,1,17,18,0
Liberty,Button Gwinnett,United States Senator,,,ALLEN BUCKLEY,25,1,20,4,0
Liberty,Town of Allenhurst,United States Senator,,,ALLEN BUCKLEY,40,0,28,12,0
Liberty,Hinesville,United States Senator,,,ALLEN BUCKLEY,35,1,13,20,1
Liberty,Liberty County,United States Senator,,,ALLEN BUCKLEY,82,1,45,36,0
Liberty,Walthourville,United States Senator,,,ALLEN BUCKLEY,50,1,28,21,0
Liberty,Fleming West,United States Senator,,,ALLEN BUCKLEY,10,0,4,6,0
Liberty,Fleming East,United States Senator,,,ALLEN BUCKLEY,65,6,32,27,0
Liberty,Gum Branch,United States Senator,,,ALLEN BUCKLEY,43,0,29,13,1
Liberty,Hinesville Lodge,United States Senator,,,ALLEN BUCKLEY,50,2,26,22,0
Liberty,,"Public Service Commission, District 2",2,,TIM ECHOLS ,7886,326,3351,4194,15
Liberty,Riceboro Youth Center,"Public Service Commission, District 2",2,,TIM ECHOLS ,231,22,103,106,0
Liberty,Lyman Hall School,"Public Service Commission, District 2",2,,TIM ECHOLS ,714,22,295,396,1
Liberty,Lewis Frasier School,"Public Service Commission, District 2",2,,TIM ECHOLS ,1017,42,340,635,0
Liberty,Memorial Dr. East,"Public Service Commission, District 2",2,,TIM ECHOLS ,356,10,133,212,1
Liberty,Button Gwinnett,"Public Service Commission, District 2",2,,TIM ECHOLS ,190,12,116,62,0
Liberty,Town of Allenhurst,"Public Service Commission, District 2",2,,TIM ECHOLS ,519,15,267,234,3
Liberty,Hinesville,"Public Service Commission, District 2",2,,TIM ECHOLS ,535,17,187,328,3
Liberty,Liberty County,"Public Service Commission, District 2",2,,TIM ECHOLS ,1206,65,401,738,2
Liberty,Walthourville,"Public Service Commission, District 2",2,,TIM ECHOLS ,524,16,215,292,1
Liberty,Fleming West,"Public Service Commission, District 2",2,,TIM ECHOLS ,107,2,64,40,1
Liberty,Fleming East,"Public Service Commission, District 2",2,,TIM ECHOLS ,1259,70,592,597,0
Liberty,Gum Branch,"Public Service Commission, District 2",2,,TIM ECHOLS ,704,20,432,250,2
Liberty,Hinesville Lodge,"Public Service Commission, District 2",2,,TIM ECHOLS ,524,13,206,304,1
Liberty,,"Public Service Commission, District 2",2,,ERIC HOSKINS,5593,165,2109,3301,18
Liberty,Riceboro Youth Center,"Public Service Commission, District 2",2,,ERIC HOSKINS,235,5,118,111,1
