county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Rabun,,President,,REP,JEB BUSH,33,13,4,16,0
Rabun,Rabun,President,,REP,JEB BUSH,33,13,4,16,0
Rabun,,President,,REP,BEN CARSON,277,19,192,66,0
Rabun,Rabun,President,,REP,BEN CARSON,277,19,192,66,0
Rabun,,President,,REP,CHRIS CHRISTIE,9,6,1,2,0
Rabun,Rabun,President,,REP,CHRIS CHRISTIE,9,6,1,2,0
Rabun,,President,,REP,TED CRUZ,716,59,423,234,0
Rabun,Rabun,President,,REP,TED CRUZ,716,59,423,234,0
Rabun,,President,,REP,CARLY FIORINA,6,2,2,2,0
Rabun,Rabun,President,,REP,CARLY FIORINA,6,2,2,2,0
Rabun,,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Rabun,Rabun,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Rabun,,President,,REP,MIKE HUCKABEE,15,3,8,4,0
Rabun,Rabun,President,,REP,MIKE HUCKABEE,15,3,8,4,0
Rabun,,President,,REP,JOHN R. KASICH,210,28,108,74,0
Rabun,Rabun,President,,REP,JOHN R. KASICH,210,28,108,74,0
Rabun,,President,,REP,GEORGE PATAKI,0,0,0,0,0
Rabun,Rabun,President,,REP,GEORGE PATAKI,0,0,0,0,0
Rabun,,President,,REP,RAND PAUL,7,0,4,3,0
Rabun,Rabun,President,,REP,RAND PAUL,7,0,4,3,0
Rabun,,President,,REP,MARCO RUBIO,771,77,370,324,0
Rabun,Rabun,President,,REP,MARCO RUBIO,771,77,370,324,0
Rabun,,President,,REP,RICK SANTORUM,0,0,0,0,0
Rabun,Rabun,President,,REP,RICK SANTORUM,0,0,0,0,0
Rabun,,President,,REP,DONALD J. TRUMP,1732,199,817,716,0
Rabun,Rabun,President,,REP,DONALD J. TRUMP,1732,199,817,716,0
Rabun,,President,,DEM,HILLARY CLINTON,398,73,169,155,1
Rabun,Rabun,President,,DEM,HILLARY CLINTON,398,73,169,155,1
Rabun,,President,,DEM,MARTIN O'MALLEY,7,1,5,1,0
Rabun,Rabun,President,,DEM,MARTIN O'MALLEY,7,1,5,1,0
Rabun,,President,,DEM,BERNIE SANDERS,326,47,177,102,0
Rabun,Rabun,President,,DEM,BERNIE SANDERS,326,47,177,102,0
Rabun,,President,,DEM,MICHAEL STEINBERG,4,2,2,0,0
Rabun,Rabun,President,,DEM,MICHAEL STEINBERG,4,2,2,0,0
