county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Candler,,President,,REP,JEB BUSH,49,5,7,37,0
Candler,Metter -1685,President,,REP,JEB BUSH,28,2,4,22,0
Candler,Candler-1736,President,,REP,JEB BUSH,21,3,3,15,0
Candler,,President,,REP,BEN CARSON,149,2,75,72,0
Candler,Metter -1685,President,,REP,BEN CARSON,71,0,35,36,0
Candler,Candler-1736,President,,REP,BEN CARSON,78,2,40,36,0
Candler,,President,,REP,CHRIS CHRISTIE,2,0,2,0,0
Candler,Metter -1685,President,,REP,CHRIS CHRISTIE,1,0,1,0,0
Candler,Candler-1736,President,,REP,CHRIS CHRISTIE,1,0,1,0,0
Candler,,President,,REP,TED CRUZ,322,9,132,180,1
Candler,Metter -1685,President,,REP,TED CRUZ,164,6,67,91,0
Candler,Candler-1736,President,,REP,TED CRUZ,158,3,65,89,1
Candler,,President,,REP,CARLY FIORINA,2,0,1,1,0
Candler,Metter -1685,President,,REP,CARLY FIORINA,0,0,0,0,0
Candler,Candler-1736,President,,REP,CARLY FIORINA,2,0,1,1,0
Candler,,President,,REP,LINDSEY GRAHAM,2,0,0,2,0
Candler,Metter -1685,President,,REP,LINDSEY GRAHAM,1,0,0,1,0
Candler,Candler-1736,President,,REP,LINDSEY GRAHAM,1,0,0,1,0
Candler,,President,,REP,MIKE HUCKABEE,7,0,3,4,0
Candler,Metter -1685,President,,REP,MIKE HUCKABEE,5,0,1,4,0
Candler,Candler-1736,President,,REP,MIKE HUCKABEE,2,0,2,0,0
Candler,,President,,REP,JOHN R. KASICH,76,1,31,44,0
Candler,Metter -1685,President,,REP,JOHN R. KASICH,39,1,14,24,0
Candler,Candler-1736,President,,REP,JOHN R. KASICH,37,0,17,20,0
Candler,,President,,REP,GEORGE PATAKI,0,0,0,0,0
Candler,Metter -1685,President,,REP,GEORGE PATAKI,0,0,0,0,0
Candler,Candler-1736,President,,REP,GEORGE PATAKI,0,0,0,0,0
Candler,,President,,REP,RAND PAUL,5,0,2,3,0
Candler,Metter -1685,President,,REP,RAND PAUL,2,0,0,2,0
Candler,Candler-1736,President,,REP,RAND PAUL,3,0,2,1,0
Candler,,President,,REP,MARCO RUBIO,322,8,109,205,0
Candler,Metter -1685,President,,REP,MARCO RUBIO,172,7,59,106,0
Candler,Candler-1736,President,,REP,MARCO RUBIO,150,1,50,99,0
Candler,,President,,REP,RICK SANTORUM,1,0,0,0,1
Candler,Metter -1685,President,,REP,RICK SANTORUM,1,0,0,0,1
Candler,Candler-1736,President,,REP,RICK SANTORUM,0,0,0,0,0
Candler,,President,,REP,DONALD J. TRUMP,898,18,355,524,1
Candler,Metter -1685,President,,REP,DONALD J. TRUMP,455,9,173,273,0
Candler,Candler-1736,President,,REP,DONALD J. TRUMP,443,9,182,251,1
Candler,,President,,DEM,HILLARY CLINTON,435,8,280,146,1
Candler,Metter -1685,President,,DEM,HILLARY CLINTON,249,3,160,86,0
Candler,Candler-1736,President,,DEM,HILLARY CLINTON,186,5,120,60,1
Candler,,President,,DEM,MARTIN O'MALLEY,5,0,3,2,0
Candler,Metter -1685,President,,DEM,MARTIN O'MALLEY,4,0,2,2,0
Candler,Candler-1736,President,,DEM,MARTIN O'MALLEY,1,0,1,0,0
Candler,,President,,DEM,BERNIE SANDERS,111,8,55,47,1
Candler,Metter -1685,President,,DEM,BERNIE SANDERS,54,1,34,19,0
Candler,Candler-1736,President,,DEM,BERNIE SANDERS,57,7,21,28,1
Candler,,President,,DEM,MICHAEL STEINBERG,5,0,5,0,0
Candler,Metter -1685,President,,DEM,MICHAEL STEINBERG,2,0,2,0,0
Candler,Candler-1736,President,,DEM,MICHAEL STEINBERG,3,0,3,0,0
Candler,,Special - Sheriff,,I,BLAKE HENDRIX,1220,33,521,663,3
Candler,Metter -1685,Special - Sheriff,,I,BLAKE HENDRIX,694,21,289,383,1
Candler,Candler-1736,Special - Sheriff,,I,BLAKE HENDRIX,526,12,232,280,2
Candler,,Special - Sheriff,,,JOHN MILES,1232,29,563,638,2
Candler,Metter -1685,Special - Sheriff,,,JOHN MILES,591,11,274,306,0
Candler,Candler-1736,Special - Sheriff,,,JOHN MILES,641,18,289,332,2
