county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Chattooga,,President,,DEM,HILLARY CLINTON,568,7,411,148,2
Chattooga,CLOUDLAND,President,,DEM,HILLARY CLINTON,19,0,13,6,0
Chattooga,PENNVILLE,President,,DEM,HILLARY CLINTON,14,0,9,5,0
Chattooga,COLDWATER,President,,DEM,HILLARY CLINTON,25,0,22,3,0
Chattooga,DIRTSELLER,President,,DEM,HILLARY CLINTON,6,0,6,0,0
Chattooga,HAYWOOD,President,,DEM,HILLARY CLINTON,5,0,3,2,0
Chattooga,LYERLY,President,,DEM,HILLARY CLINTON,34,1,31,2,0
Chattooga,TRION,President,,DEM,HILLARY CLINTON,96,2,60,33,1
Chattooga,SUMMERVILLE,President,,DEM,HILLARY CLINTON,252,3,176,73,0
Chattooga,TELOGA,President,,DEM,HILLARY CLINTON,19,0,10,9,0
Chattooga,DIRTTOWN,President,,DEM,HILLARY CLINTON,46,0,39,6,1
Chattooga,SEMINOLE,President,,DEM,HILLARY CLINTON,3,0,2,1,0
Chattooga,SUBLIGNA,President,,DEM,HILLARY CLINTON,14,0,12,2,0
Chattooga,ALPINE,President,,DEM,HILLARY CLINTON,35,1,28,6,0
Chattooga,,President,,DEM,MARTIN O'MALLEY,7,1,5,1,0
Chattooga,CLOUDLAND,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0
Chattooga,PENNVILLE,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0
Chattooga,COLDWATER,President,,DEM,MARTIN O'MALLEY,2,0,2,0,0
Chattooga,DIRTSELLER,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0
Chattooga,HAYWOOD,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0
Chattooga,LYERLY,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0
Chattooga,TRION,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0
Chattooga,SUMMERVILLE,President,,DEM,MARTIN O'MALLEY,3,1,2,0,0
Chattooga,TELOGA,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0
Chattooga,DIRTTOWN,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0
Chattooga,SEMINOLE,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0
Chattooga,SUBLIGNA,President,,DEM,MARTIN O'MALLEY,1,0,1,0,0
Chattooga,ALPINE,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0
Chattooga,,President,,DEM,BERNIE SANDERS,302,6,229,67,0
Chattooga,CLOUDLAND,President,,DEM,BERNIE SANDERS,19,0,18,1,0
Chattooga,PENNVILLE,President,,DEM,BERNIE SANDERS,8,1,2,5,0
Chattooga,COLDWATER,President,,DEM,BERNIE SANDERS,2,0,2,0,0
Chattooga,DIRTSELLER,President,,DEM,BERNIE SANDERS,5,0,3,2,0
Chattooga,HAYWOOD,President,,DEM,BERNIE SANDERS,4,0,4,0,0
Chattooga,LYERLY,President,,DEM,BERNIE SANDERS,24,0,20,4,0
Chattooga,TRION,President,,DEM,BERNIE SANDERS,68,3,46,19,0
Chattooga,SUMMERVILLE,President,,DEM,BERNIE SANDERS,90,2,64,24,0
Chattooga,TELOGA,President,,DEM,BERNIE SANDERS,21,0,17,4,0
Chattooga,DIRTTOWN,President,,DEM,BERNIE SANDERS,20,0,16,4,0
Chattooga,SEMINOLE,President,,DEM,BERNIE SANDERS,3,0,3,0,0
Chattooga,SUBLIGNA,President,,DEM,BERNIE SANDERS,15,0,13,2,0
Chattooga,ALPINE,President,,DEM,BERNIE SANDERS,23,0,21,2,0
Chattooga,,President,,DEM,MICHAEL STEINBERG,14,0,11,3,0
Chattooga,CLOUDLAND,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0
Chattooga,PENNVILLE,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0
Chattooga,COLDWATER,President,,DEM,MICHAEL STEINBERG,1,0,1,0,0
Chattooga,DIRTSELLER,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0
Chattooga,HAYWOOD,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0
Chattooga,LYERLY,President,,DEM,MICHAEL STEINBERG,2,0,2,0,0
Chattooga,TRION,President,,DEM,MICHAEL STEINBERG,1,0,1,0,0
Chattooga,SUMMERVILLE,President,,DEM,MICHAEL STEINBERG,3,0,2,1,0
Chattooga,TELOGA,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0
