county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Troup,,President of the United States,,,DONALD J. TRUMP,15750,692,6782,8169,107
Troup,HOLLIS HAND,President of the United States,,,DONALD J. TRUMP,1801,122,608,1062,9
Troup,ADMINISTRATION BLDG,President of the United States,,,DONALD J. TRUMP,572,48,207,308,9
Troup,HAMMETT RD,President of the United States,,,DONALD J. TRUMP,974,72,356,537,9
Troup,GRIGGS CENTER,President of the United States,,,DONALD J. TRUMP,64,9,23,32,0
Troup,WEST POINT,President of the United States,,,DONALD J. TRUMP,396,11,245,138,2
Troup,HOGANSVILLE,President of the United States,,,DONALD J. TRUMP,1092,37,620,428,7
Troup,EAST VERNON,President of the United States,,,DONALD J. TRUMP,1660,55,690,903,12
Troup,ROSEMONT,President of the United States,,,DONALD J. TRUMP,1958,75,870,1006,7
Troup,MOUNTVILLE,President of the United States,,,DONALD J. TRUMP,771,16,383,363,9
Troup,MCLENDON,President of the United States,,,DONALD J. TRUMP,1799,53,711,1027,8
Troup,LONG CANE,President of the United States,,,DONALD J. TRUMP,1600,63,760,768,9
Troup,GARDNER NEWMAN,President of the United States,,,DONALD J. TRUMP,756,37,305,405,9
Troup,GRAY HILL,President of the United States,,,DONALD J. TRUMP,849,24,511,308,6
Troup,HIGHLAND,President of the United States,,,DONALD J. TRUMP,461,22,166,269,4
Troup,NORTHSIDE,President of the United States,,,DONALD J. TRUMP,997,48,327,615,7
Troup,,President of the United States,,,HILLARY CLINTON,9713,534,4768,4295,116
Troup,HOLLIS HAND,President of the United States,,,HILLARY CLINTON,585,66,213,293,13
Troup,ADMINISTRATION BLDG,President of the United States,,,HILLARY CLINTON,1347,77,649,587,34
Troup,HAMMETT RD,President of the United States,,,HILLARY CLINTON,1270,50,558,652,10
Troup,GRIGGS CENTER,President of the United States,,,HILLARY CLINTON,1146,76,619,447,4
Troup,WEST POINT,President of the United States,,,HILLARY CLINTON,779,48,577,148,6
