county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Taylor,,President of the United States,,,DONALD J. TRUMP,2064,119,677,1268,0
Taylor,#1 BUTLER FIRE DEPT.,President of the United States,,,DONALD J. TRUMP,99,7,23,69,0
Taylor,#5 COURTHOUSE,President of the United States,,,DONALD J. TRUMP,1186,80,320,786,0
Taylor,#6 REYNOLDS,President of the United States,,,DONALD J. TRUMP,779,32,334,413,0
Taylor,,President of the United States,,,HILLARY CLINTON,1296,176,655,465,0
Taylor,#1 BUTLER FIRE DEPT.,President of the United States,,,HILLARY CLINTON,549,44,292,213,0
Taylor,#5 COURTHOUSE,President of the United States,,,HILLARY CLINTON,204,27,74,103,0
Taylor,#6 REYNOLDS,President of the United States,,,HILLARY CLINTON,543,105,289,149,0
Taylor,,President of the United States,,,GARY JOHNSON,45,4,18,23,0
Taylor,#1 BUTLER FIRE DEPT.,President of the United States,,,GARY JOHNSON,11,0,5,6,0
Taylor,#5 COURTHOUSE,President of the United States,,,GARY JOHNSON,19,2,5,12,0
Taylor,#6 REYNOLDS,President of the United States,,,GARY JOHNSON,15,2,8,5,0
Taylor,,United States Senator,,,JOHNNY ISAKSON ,1974,112,665,1197,0
Taylor,#1 BUTLER FIRE DEPT.,United States Senator,,,JOHNNY ISAKSON ,129,9,43,77,0
Taylor,#5 COURTHOUSE,United States Senator,,,JOHNNY ISAKSON ,1088,73,296,719,0
Taylor,#6 REYNOLDS,United States Senator,,,JOHNNY ISAKSON ,757,30,326,401,0
Taylor,,United States Senator,,,JIM BARKSDALE,1091,172,543,376,0
Taylor,#1 BUTLER FIRE DEPT.,United States Senator,,,JIM BARKSDALE,445,40,234,171,0
Taylor,#5 COURTHOUSE,United States Senator,,,JIM BARKSDALE,192,33,68,91,0
Taylor,#6 REYNOLDS,United States Senator,,,JIM BARKSDALE,454,99,241,114,0
Taylor,,United States Senator,,,ALLEN BUCKLEY,81,7,36,38,0
Taylor,#1 BUTLER FIRE DEPT.,United States Senator,,,ALLEN BUCKLEY,5,0,3,2,0
Taylor,#5 COURTHOUSE,United States Senator,,,ALLEN BUCKLEY,42,3,16,23,0
Taylor,#6 REYNOLDS,United States Senator,,,ALLEN BUCKLEY,34,4,17,13,0
Taylor,,"Public Service Commission, District 2",2,,TIM ECHOLS ,2161,139,746,1276,0
Taylor,#1 BUTLER FIRE DEPT.,"Public Service Commission, District 2",2,,TIM ECHOLS ,197,19,74,104,0
Taylor,#5 COURTHOUSE,"Public Service Commission, District 2",2,,TIM ECHOLS ,1119,75,301,743,0
Taylor,#6 REYNOLDS,"Public Service Commission, District 2",2,,TIM ECHOLS ,845,45,371,429,0
Taylor,,"Public Service Commission, District 2",2,,ERIC HOSKINS,748,81,379,288,0
Taylor,#1 BUTLER FIRE DEPT.,"Public Service Commission, District 2",2,,ERIC HOSKINS,300,26,154,120,0
Taylor,#5 COURTHOUSE,"Public Service Commission, District 2",2,,ERIC HOSKINS,169,20,62,87,0
Taylor,#6 REYNOLDS,"Public Service Commission, District 2",2,,ERIC HOSKINS,279,35,163,81,0
Taylor,,U.S. Representative,2,,GREG DUKE,1705,92,562,1051,0
Taylor,#1 BUTLER FIRE DEPT.,U.S. Representative,2,,GREG DUKE,89,7,24,58,0
Taylor,#5 COURTHOUSE,U.S. Representative,2,,GREG DUKE,954,58,247,649,0
Taylor,#6 REYNOLDS,U.S. Representative,2,,GREG DUKE,662,27,291,344,0
Taylor,,U.S. Representative,2,,SANFORD BISHOP ,1610,194,752,664,0
Taylor,#1 BUTLER FIRE DEPT.,U.S. Representative,2,,SANFORD BISHOP ,552,43,285,224,0
Taylor,#5 COURTHOUSE,U.S. Representative,2,,SANFORD BISHOP ,415,45,140,230,0
Taylor,#6 REYNOLDS,U.S. Representative,2,,SANFORD BISHOP ,643,106,327,210,0
Taylor,,State Senator,15,,ED HARBISON ,2479,209,1024,1246,0
Taylor,#1 BUTLER FIRE DEPT.,State Senator,15,,ED HARBISON ,526,35,261,230,0
Taylor,#5 COURTHOUSE,State Senator,15,,ED HARBISON ,948,67,275,606,0
Taylor,#6 REYNOLDS,State Senator,15,,ED HARBISON ,1005,107,488,410,0
Taylor,,State Representative,139,,PATTY J. BENTLEY ,2625,228,1089,1308,0
Taylor,#1 BUTLER FIRE DEPT.,State Representative,139,,PATTY J. BENTLEY ,584,35,296,253,0
