county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Lee,,President,,REP,JEB BUSH,39,2,24,13,0
Lee,Chokee,President,,REP,JEB BUSH,0,0,0,0,0
Lee,Redbone,President,,REP,JEB BUSH,11,0,9,2,0
Lee,Smithville,President,,REP,JEB BUSH,2,0,2,0,0
Lee,CJC,President,,REP,JEB BUSH,0,0,0,0,0
Lee,Leesburg,President,,REP,JEB BUSH,7,0,2,5,0
Lee,Friendship Bapt,President,,REP,JEB BUSH,4,0,2,2,0
Lee,First Baptist,President,,REP,JEB BUSH,5,0,4,1,0
Lee,SDA Church,President,,REP,JEB BUSH,1,0,1,0,0
Lee,Sovereign Grace,President,,REP,JEB BUSH,4,0,2,2,0
Lee,Century Fire Station,President,,REP,JEB BUSH,5,2,2,1,0
Lee,,President,,REP,BEN CARSON,388,3,351,34,0
Lee,Chokee,President,,REP,BEN CARSON,4,1,3,0,0
Lee,Redbone,President,,REP,BEN CARSON,88,0,83,5,0
Lee,Smithville,President,,REP,BEN CARSON,14,0,14,0,0
Lee,CJC,President,,REP,BEN CARSON,13,0,12,1,0
Lee,Leesburg,President,,REP,BEN CARSON,46,0,38,8,0
Lee,Friendship Bapt,President,,REP,BEN CARSON,27,0,23,4,0
Lee,First Baptist,President,,REP,BEN CARSON,91,0,83,8,0
Lee,SDA Church,President,,REP,BEN CARSON,25,0,23,2,0
Lee,Sovereign Grace,President,,REP,BEN CARSON,37,1,34,2,0
Lee,Century Fire Station,President,,REP,BEN CARSON,43,1,38,4,0
Lee,,President,,REP,CHRIS CHRISTIE,7,1,6,0,0
Lee,Chokee,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Lee,Redbone,President,,REP,CHRIS CHRISTIE,1,1,0,0,0
Lee,Smithville,President,,REP,CHRIS CHRISTIE,1,0,1,0,0
Lee,CJC,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Lee,Leesburg,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Lee,Friendship Bapt,President,,REP,CHRIS CHRISTIE,1,0,1,0,0
Lee,First Baptist,President,,REP,CHRIS CHRISTIE,1,0,1,0,0
Lee,SDA Church,President,,REP,CHRIS CHRISTIE,1,0,1,0,0
Lee,Sovereign Grace,President,,REP,CHRIS CHRISTIE,1,0,1,0,0
Lee,Century Fire Station,President,,REP,CHRIS CHRISTIE,1,0,1,0,0
Lee,,President,,REP,TED CRUZ,1427,13,1269,145,0
Lee,Chokee,President,,REP,TED CRUZ,21,0,18,3,0
Lee,Redbone,President,,REP,TED CRUZ,278,6,246,26,0
Lee,Smithville,President,,REP,TED CRUZ,32,0,25,7,0
Lee,CJC,President,,REP,TED CRUZ,60,1,48,11,0
Lee,Leesburg,President,,REP,TED CRUZ,207,2,179,26,0
Lee,Friendship Bapt,President,,REP,TED CRUZ,91,0,86,5,0
Lee,First Baptist,President,,REP,TED CRUZ,306,0,290,16,0
Lee,SDA Church,President,,REP,TED CRUZ,122,2,110,10,0
Lee,Sovereign Grace,President,,REP,TED CRUZ,142,0,128,14,0
Lee,Century Fire Station,President,,REP,TED CRUZ,168,2,139,27,0
Lee,,President,,REP,CARLY FIORINA,4,0,4,0,0
Lee,Chokee,President,,REP,CARLY FIORINA,0,0,0,0,0
Lee,Redbone,President,,REP,CARLY FIORINA,1,0,1,0,0
Lee,Smithville,President,,REP,CARLY FIORINA,1,0,1,0,0
Lee,CJC,President,,REP,CARLY FIORINA,0,0,0,0,0
Lee,Leesburg,President,,REP,CARLY FIORINA,0,0,0,0,0
Lee,Friendship Bapt,President,,REP,CARLY FIORINA,0,0,0,0,0
Lee,First Baptist,President,,REP,CARLY FIORINA,1,0,1,0,0
Lee,SDA Church,President,,REP,CARLY FIORINA,0,0,0,0,0
Lee,Sovereign Grace,President,,REP,CARLY FIORINA,1,0,1,0,0
Lee,Century Fire Station,President,,REP,CARLY FIORINA,0,0,0,0,0
Lee,,President,,REP,LINDSEY GRAHAM,1,0,1,0,0
Lee,Chokee,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Lee,Redbone,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Lee,Smithville,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Lee,CJC,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Lee,Leesburg,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Lee,Friendship Bapt,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Lee,First Baptist,President,,REP,LINDSEY GRAHAM,1,0,1,0,0
Lee,SDA Church,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Lee,Sovereign Grace,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Lee,Century Fire Station,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Lee,,President,,REP,MIKE HUCKABEE,16,0,13,3,0
Lee,Chokee,President,,REP,MIKE HUCKABEE,0,0,0,0,0
Lee,Redbone,President,,REP,MIKE HUCKABEE,2,0,2,0,0
Lee,Smithville,President,,REP,MIKE HUCKABEE,0,0,0,0,0
Lee,CJC,President,,REP,MIKE HUCKABEE,1,0,1,0,0
Lee,Leesburg,President,,REP,MIKE HUCKABEE,3,0,2,1,0
Lee,Friendship Bapt,President,,REP,MIKE HUCKABEE,0,0,0,0,0
Lee,First Baptist,President,,REP,MIKE HUCKABEE,5,0,4,1,0
