county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Stewart,Richland,President of the United States,,,DONALD J. TRUMP,347,80,148,118,1
Stewart,Louvale,President of the United States,,,DONALD J. TRUMP,79,5,59,13,2
Stewart,Lumpkin,President of the United States,,,DONALD J. TRUMP,304,34,75,195,0
Stewart,Omaha,President of the United States,,,DONALD J. TRUMP,75,8,61,6,0
Stewart,Richland,President of the United States,,,HILLARY CLINTON,549,140,300,109,0
Stewart,Louvale,President of the United States,,,HILLARY CLINTON,124,10,94,18,2
Stewart,Lumpkin,President of the United States,,,HILLARY CLINTON,470,59,141,270,0
Stewart,Omaha,President of the United States,,,HILLARY CLINTON,79,12,52,15,0
Stewart,Richland,President of the United States,,,GARY JOHNSON,7,2,2,3,0
Stewart,Louvale,President of the United States,,,GARY JOHNSON,3,0,3,0,0
Stewart,Lumpkin,President of the United States,,,GARY JOHNSON,15,4,2,9,0
Stewart,Omaha,President of the United States,,,GARY JOHNSON,3,1,2,0,0
Stewart,Richland,United States Senator,,,JOHNNY ISAKSON,351,92,147,111,1
Stewart,Louvale,United States Senator,,,JOHNNY ISAKSON,75,4,57,12,2
Stewart,Lumpkin,United States Senator,,,JOHNNY ISAKSON,309,37,80,192,0
Stewart,Omaha,United States Senator,,,JOHNNY ISAKSON,72,8,60,4,0
Stewart,Richland,United States Senator,,,JIM BARKSDALE,402,93,233,76,0
Stewart,Louvale,United States Senator,,,JIM BARKSDALE,99,10,73,14,2
Stewart,Lumpkin,United States Senator,,,JIM BARKSDALE,347,41,112,194,0
Stewart,Omaha,United States Senator,,,JIM BARKSDALE,52,7,33,12,0
Stewart,Richland,United States Senator,,,ALLEN BUCKLEY,18,4,9,5,0
Stewart,Louvale,United States Senator,,,ALLEN BUCKLEY,8,1,4,3,0
Stewart,Lumpkin,United States Senator,,,ALLEN BUCKLEY,13,3,3,7,0
Stewart,Omaha,United States Senator,,,ALLEN BUCKLEY,4,1,3,0,0
Stewart,Richland,"Public Service Commission, District 2",2,,TIM ECHOLS,351,87,149,114,1
Stewart,Louvale,"Public Service Commission, District 2",2,,TIM ECHOLS,81,11,55,13,2
Stewart,Lumpkin,"Public Service Commission, District 2",2,,TIM ECHOLS,325,39,82,204,0
Stewart,Omaha,"Public Service Commission, District 2",2,,TIM ECHOLS,69,8,55,6,0
Stewart,Richland,"Public Service Commission, District 2",2,,ERIC HOSKINS,258,58,149,51,0
Stewart,Louvale,"Public Service Commission, District 2",2,,ERIC HOSKINS,67,2,53,11,1
Stewart,Lumpkin,"Public Service Commission, District 2",2,,ERIC HOSKINS,198,26,71,101,0
Stewart,Omaha,"Public Service Commission, District 2",2,,ERIC HOSKINS,33,6,19,8,0
Stewart,Richland,U.S. Representative,2,,GREG DUKE,233,52,98,83,0
Stewart,Louvale,U.S. Representative,2,,GREG DUKE,51,4,36,9,2
Stewart,Lumpkin,U.S. Representative,2,,GREG DUKE,200,23,51,126,0
Stewart,Omaha,U.S. Representative,2,,GREG DUKE,45,3,36,6,0
