county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Tift,,President,,REP,JEB BUSH,47,1,33,13,0
Tift,Tifton Northeast,President,,REP,JEB BUSH,5,0,5,0,0
Tift,Brighton,President,,REP,JEB BUSH,9,0,6,3,0
Tift,Brookfield,President,,REP,JEB BUSH,4,0,1,3,0
Tift,Chula,President,,REP,JEB BUSH,6,0,5,1,0
Tift,Docia,President,,REP,JEB BUSH,0,0,0,0,0
Tift,Eldorado,President,,REP,JEB BUSH,3,0,3,0,0
Tift,Omega,President,,REP,JEB BUSH,2,0,2,0,0
Tift,Ty Ty,President,,REP,JEB BUSH,3,0,3,0,0
Tift,Tifton Northwest,President,,REP,JEB BUSH,7,1,4,2,0
Tift,Tifton South,President,,REP,JEB BUSH,2,0,1,1,0
Tift,Mott-Littman Gym,President,,REP,JEB BUSH,1,0,0,1,0
Tift,Tifton Lodge,President,,REP,JEB BUSH,5,0,3,2,0
Tift,,President,,REP,BEN CARSON,437,2,354,77,4
Tift,Tifton Northeast,President,,REP,BEN CARSON,51,1,37,13,0
Tift,Brighton,President,,REP,BEN CARSON,60,0,51,9,0
Tift,Brookfield,President,,REP,BEN CARSON,20,0,18,2,0
Tift,Chula,President,,REP,BEN CARSON,42,0,35,6,1
Tift,Docia,President,,REP,BEN CARSON,24,0,20,3,1
Tift,Eldorado,President,,REP,BEN CARSON,22,0,19,1,2
Tift,Omega,President,,REP,BEN CARSON,20,0,20,0,0
Tift,Ty Ty,President,,REP,BEN CARSON,19,0,18,1,0
Tift,Tifton Northwest,President,,REP,BEN CARSON,88,0,70,18,0
Tift,Tifton South,President,,REP,BEN CARSON,16,0,12,4,0
Tift,Mott-Littman Gym,President,,REP,BEN CARSON,13,0,6,7,0
Tift,Tifton Lodge,President,,REP,BEN CARSON,62,1,48,13,0
Tift,,President,,REP,CHRIS CHRISTIE,6,0,3,3,0
Tift,Tifton Northeast,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Tift,Brighton,President,,REP,CHRIS CHRISTIE,3,0,2,1,0
Tift,Brookfield,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Tift,Chula,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Tift,Docia,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Tift,Eldorado,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Tift,Omega,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Tift,Ty Ty,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Tift,Tifton Northwest,President,,REP,CHRIS CHRISTIE,2,0,1,1,0
Tift,Tifton South,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Tift,Mott-Littman Gym,President,,REP,CHRIS CHRISTIE,0,0,0,0,0
Tift,Tifton Lodge,President,,REP,CHRIS CHRISTIE,1,0,0,1,0
Tift,,President,,REP,TED CRUZ,1288,13,1054,219,2
Tift,Tifton Northeast,President,,REP,TED CRUZ,155,2,114,39,0
Tift,Brighton,President,,REP,TED CRUZ,195,2,166,27,0
Tift,Brookfield,President,,REP,TED CRUZ,111,1,89,21,0
Tift,Chula,President,,REP,TED CRUZ,127,0,113,14,0
Tift,Docia,President,,REP,TED CRUZ,90,0,75,14,1
Tift,Eldorado,President,,REP,TED CRUZ,87,1,76,9,1
Tift,Omega,President,,REP,TED CRUZ,49,0,46,3,0
Tift,Ty Ty,President,,REP,TED CRUZ,52,0,47,5,0
Tift,Tifton Northwest,President,,REP,TED CRUZ,193,2,146,45,0
Tift,Tifton South,President,,REP,TED CRUZ,24,0,18,6,0
Tift,Mott-Littman Gym,President,,REP,TED CRUZ,16,0,10,6,0
Tift,Tifton Lodge,President,,REP,TED CRUZ,189,5,154,30,0
Tift,,President,,REP,CARLY FIORINA,2,0,2,0,0
Tift,Tifton Northeast,President,,REP,CARLY FIORINA,1,0,1,0,0
Tift,Brighton,President,,REP,CARLY FIORINA,1,0,1,0,0
Tift,Brookfield,President,,REP,CARLY FIORINA,0,0,0,0,0
Tift,Chula,President,,REP,CARLY FIORINA,0,0,0,0,0
Tift,Docia,President,,REP,CARLY FIORINA,0,0,0,0,0
Tift,Eldorado,President,,REP,CARLY FIORINA,0,0,0,0,0
Tift,Omega,President,,REP,CARLY FIORINA,0,0,0,0,0
Tift,Ty Ty,President,,REP,CARLY FIORINA,0,0,0,0,0
Tift,Tifton Northwest,President,,REP,CARLY FIORINA,0,0,0,0,0
Tift,Tifton South,President,,REP,CARLY FIORINA,0,0,0,0,0
Tift,Mott-Littman Gym,President,,REP,CARLY FIORINA,0,0,0,0,0
Tift,Tifton Lodge,President,,REP,CARLY FIORINA,0,0,0,0,0
Tift,,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Tift,Tifton Northeast,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Tift,Brighton,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Tift,Brookfield,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Tift,Chula,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Tift,Docia,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Tift,Eldorado,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Tift,Omega,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Tift,Ty Ty,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Tift,Tifton Northwest,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Tift,Tifton South,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Tift,Mott-Littman Gym,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
Tift,Tifton Lodge,President,,REP,LINDSEY GRAHAM,0,0,0,0,0
