county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Quitman,,President of the United States,,,DONALD J. TRUMP,575,36,235,304,0
Quitman,Georgetown,President of the United States,,,DONALD J. TRUMP,525,28,206,291,0
Quitman,Morris,President of the United States,,,DONALD J. TRUMP,50,8,29,13,0
Quitman,,President of the United States,,,HILLARY CLINTON,461,18,246,197,0
Quitman,Georgetown,President of the United States,,,HILLARY CLINTON,426,18,219,189,0
Quitman,Morris,President of the United States,,,HILLARY CLINTON,35,0,27,8,0
Quitman,,President of the United States,,,GARY JOHNSON,8,0,3,5,0
Quitman,Georgetown,President of the United States,,,GARY JOHNSON,7,0,2,5,0
Quitman,Morris,President of the United States,,,GARY JOHNSON,1,0,1,0,0
Quitman,,United States Senator,,,JOHNNY ISAKSON ,501,33,209,259,0
Quitman,Georgetown,United States Senator,,,JOHNNY ISAKSON ,457,26,185,246,0
Quitman,Morris,United States Senator,,,JOHNNY ISAKSON ,44,7,24,13,0
Quitman,,United States Senator,,,JIM BARKSDALE,382,17,204,161,0
Quitman,Georgetown,United States Senator,,,JIM BARKSDALE,353,17,181,155,0
Quitman,Morris,United States Senator,,,JIM BARKSDALE,29,0,23,6,0
Quitman,,United States Senator,,,ALLEN BUCKLEY,29,1,15,13,0
Quitman,Georgetown,United States Senator,,,ALLEN BUCKLEY,25,0,13,12,0
Quitman,Morris,United States Senator,,,ALLEN BUCKLEY,4,1,2,1,0
Quitman,,"Public Service Commission, District 2",2,,TIM ECHOLS ,529,30,230,269,0
Quitman,Georgetown,"Public Service Commission, District 2",2,,TIM ECHOLS ,487,23,209,255,0
Quitman,Morris,"Public Service Commission, District 2",2,,TIM ECHOLS ,42,7,21,14,0
Quitman,,"Public Service Commission, District 2",2,,ERIC HOSKINS,253,14,132,107,0
Quitman,Georgetown,"Public Service Commission, District 2",2,,ERIC HOSKINS,235,14,116,105,0
Quitman,Morris,"Public Service Commission, District 2",2,,ERIC HOSKINS,18,0,16,2,0
Quitman,,U.S. Representative,2,,GREG DUKE,404,28,165,211,0
Quitman,Georgetown,U.S. Representative,2,,GREG DUKE,375,23,151,201,0
Quitman,Morris,U.S. Representative,2,,GREG DUKE,29,5,14,10,0
Quitman,,U.S. Representative,2,,SANFORD BISHOP ,569,23,287,259,0
Quitman,Georgetown,U.S. Representative,2,,SANFORD BISHOP ,517,20,250,247,0
Quitman,Morris,U.S. Representative,2,,SANFORD BISHOP ,52,3,37,12,0
Quitman,,State Senator,12,,FREDDIE POWELL SIMS ,653,29,333,291,0
Quitman,Georgetown,State Senator,12,,FREDDIE POWELL SIMS ,597,25,295,277,0
Quitman,Morris,State Senator,12,,FREDDIE POWELL SIMS ,56,4,38,14,0
Quitman,,State Representative,151,,GERALD GREENE ,594,39,258,297,0
Quitman,Georgetown,State Representative,151,,GERALD GREENE ,547,31,232,284,0
Quitman,Morris,State Representative,151,,GERALD GREENE ,47,8,26,13,0
Quitman,,State Representative,151,,KENNETH ZACHARY JR,321,12,158,151,0
Quitman,Georgetown,State Representative,151,,KENNETH ZACHARY JR,292,12,135,145,0
Quitman,Morris,State Representative,151,,KENNETH ZACHARY JR,29,0,23,6,0
Quitman,,District Attorney, Pataula Circuit,,T.CRAIG EARNEST ,692,30,349,313,0
Quitman,Georgetown,District Attorney, Pataula Circuit,,T.CRAIG EARNEST ,634,27,309,298,0
Quitman,Morris,District Attorney, Pataula Circuit,,T.CRAIG EARNEST ,58,3,40,15,0
Quitman,,CLERK, SUPERIOR COURT,D,B. FENDLEY ,854,43,404,407,0
Quitman,Georgetown,CLERK, SUPERIOR COURT,D,B. FENDLEY ,785,35,361,389,0
Quitman,Morris,CLERK, SUPERIOR COURT,D,B. FENDLEY ,69,8,43,18,0
Quitman,,SHERIFF,,D,B. J. FOSTER ,797,33,379,385,0
Quitman,Georgetown,SHERIFF,,D,B. J. FOSTER ,733,31,334,368,0
Quitman,Morris,SHERIFF,,D,B. J. FOSTER ,64,2,45,17,0
Quitman,,TAX COMMISSIONER,,R,D. PATE,462,27,189,246,0
Quitman,Georgetown,TAX COMMISSIONER,,R,D. PATE,423,20,166,237,0
Quitman,Morris,TAX COMMISSIONER,,R,D. PATE,39,7,23,9,0
Quitman,,TAX COMMISSIONER,,D,M. MOSS,533,27,265,241,0
Quitman,Georgetown,TAX COMMISSIONER,,D,M. MOSS,490,26,236,228,0
Quitman,Morris,TAX COMMISSIONER,,D,M. MOSS,43,1,29,13,0
Quitman,,SOIL AND WATER,,,G. CATHRALL ,727,41,344,342,0
Quitman,Georgetown,SOIL AND WATER,,,G. CATHRALL ,672,36,307,329,0
Quitman,Morris,SOIL AND WATER,,,G. CATHRALL ,55,5,37,13,0
Quitman,,Constitutional Amendment #1<br>Provides greater flexibility and state accountability to fix failing schools through increasing community involvement.,,,YES,475,39,198,238,0
Quitman,Georgetown,Constitutional Amendment #1<br>Provides greater flexibility and state accountability to fix failing schools through increasing community involvement.,,,YES,448,34,183,231,0
Quitman,Morris,Constitutional Amendment #1<br>Provides greater flexibility and state accountability to fix failing schools through increasing community involvement.,,,YES,27,5,15,7,0
Quitman,,Constitutional Amendment #1<br>Provides greater flexibility and state accountability to fix failing schools through increasing community involvement.,,,NO,466,13,235,218,0
Quitman,Georgetown,Constitutional Amendment #1<br>Provides greater flexibility and state accountability to fix failing schools through increasing community involvement.,,,NO,411,10,198,203,0
Quitman,Morris,Constitutional Amendment #1<br>Provides greater flexibility and state accountability to fix failing schools through increasing community involvement.,,,NO,55,3,37,15,0
Quitman,,Constitutional Amendment #2<br>Authorizes penalties for sexual exploitation and assessments on adult entertainment to fund child victims' services.,,,YES,752,49,327,376,0
Quitman,Georgetown,Constitutional Amendment #2<br>Authorizes penalties for sexual exploitation and assessments on adult entertainment to fund child victims' services.,,,YES,692,42,287,363,0
Quitman,Morris,Constitutional Amendment #2<br>Authorizes penalties for sexual exploitation and assessments on adult entertainment to fund child victims' services.,,,YES,60,7,40,13,0
Quitman,,Constitutional Amendment #2<br>Authorizes penalties for sexual exploitation and assessments on adult entertainment to fund child victims' services.,,,NO,193,2,109,82,0
Quitman,Georgetown,Constitutional Amendment #2<br>Authorizes penalties for sexual exploitation and assessments on adult entertainment to fund child victims' services.,,,NO,173,1,98,74,0
Quitman,Morris,Constitutional Amendment #2<br>Authorizes penalties for sexual exploitation and assessments on adult entertainment to fund child victims' services.,,,NO,20,1,11,8,0
Quitman,,Constitutional Amendment #3<br>Reforms and re-establishes the Judicial Qualifications Commission and provides for its composition, governance,,YES,562,35,250,277,0
Quitman,Georgetown,Constitutional Amendment #3<br>Reforms and re-establishes the Judicial Qualifications Commission and provides for its composition, governance,,YES,519,29,223,267,0
Quitman,Morris,Constitutional Amendment #3<br>Reforms and re-establishes the Judicial Qualifications Commission and provides for its composition, governance,,YES,43,6,27,10,0
Quitman,,Constitutional Amendment #3<br>Reforms and re-establishes the Judicial Qualifications Commission and provides for its composition, governance,,NO,308,11,164,133,0
Quitman,Georgetown,Constitutional Amendment #3<br>Reforms and re-establishes the Judicial Qualifications Commission and provides for its composition, governance,,NO,275,9,141,125,0
Quitman,Morris,Constitutional Amendment #3<br>Reforms and re-establishes the Judicial Qualifications Commission and provides for its composition, governance,,NO,33,2,23,8,0
Quitman,,Constitutional Amendment #4<br>Dedicates revenue from existing taxes on fireworks to trauma care, fire services,,YES,744,45,330,369,0
Quitman,Georgetown,Constitutional Amendment #4<br>Dedicates revenue from existing taxes on fireworks to trauma care, fire services,,YES,686,39,289,358,0
Quitman,Morris,Constitutional Amendment #4<br>Dedicates revenue from existing taxes on fireworks to trauma care, fire services,,YES,58,6,41,11,0
Quitman,,Constitutional Amendment #4<br>Dedicates revenue from existing taxes on fireworks to trauma care, fire services,,NO,208,6,109,93,0
Quitman,Georgetown,Constitutional Amendment #4<br>Dedicates revenue from existing taxes on fireworks to trauma care, fire services,,NO,185,4,97,84,0
Quitman,Morris,Constitutional Amendment #4<br>Dedicates revenue from existing taxes on fireworks to trauma care, fire services,,NO,23,2,12,9,0
