county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Marion,,United States Senator,,REP,MARY KAY BACALLAO,65,1,53,11,0
Marion,Pineknot,United States Senator,,REP,MARY KAY BACALLAO,10,0,10,0,0
Marion,Buena Vista,United States Senator,,REP,MARY KAY BACALLAO,28,0,21,7,0
Marion,Tazewell,United States Senator,,REP,MARY KAY BACALLAO,3,0,3,0,0
Marion,Brantley,United States Senator,,REP,MARY KAY BACALLAO,5,0,5,0,0
Marion,Ft. Perry,United States Senator,,REP,MARY KAY BACALLAO,19,1,14,4,0
Marion,,United States Senator,,REP,DERRICK GRAYSON,99,2,82,15,0
Marion,Pineknot,United States Senator,,REP,DERRICK GRAYSON,24,1,21,2,0
Marion,Buena Vista,United States Senator,,REP,DERRICK GRAYSON,35,0,23,12,0
Marion,Tazewell,United States Senator,,REP,DERRICK GRAYSON,11,0,11,0,0
Marion,Brantley,United States Senator,,REP,DERRICK GRAYSON,11,0,10,1,0
Marion,Ft. Perry,United States Senator,,REP,DERRICK GRAYSON,18,1,17,0,0
Marion,,United States Senator,,REP,JOHNNY ISAKSON (I),611,12,449,150,0
Marion,Pineknot,United States Senator,,REP,JOHNNY ISAKSON (I),110,1,103,6,0
Marion,Buena Vista,United States Senator,,REP,JOHNNY ISAKSON (I),250,5,138,107,0
Marion,Tazewell,United States Senator,,REP,JOHNNY ISAKSON (I),89,2,77,10,0
Marion,Brantley,United States Senator,,REP,JOHNNY ISAKSON (I),96,3,74,19,0
Marion,Ft. Perry,United States Senator,,REP,JOHNNY ISAKSON (I),66,1,57,8,0
Marion,,United States Senator,,DEM,JIM BARKSDALE,203,33,115,55,0
Marion,Pineknot,United States Senator,,DEM,JIM BARKSDALE,17,0,14,3,0
Marion,Buena Vista,United States Senator,,DEM,JIM BARKSDALE,153,29,80,44,0
Marion,Tazewell,United States Senator,,DEM,JIM BARKSDALE,10,1,8,1,0
Marion,Brantley,United States Senator,,DEM,JIM BARKSDALE,6,3,0,3,0
Marion,Ft. Perry,United States Senator,,DEM,JIM BARKSDALE,17,0,13,4,0
Marion,,United States Senator,,DEM,CHERYL COPELAND,169,11,111,47,0
Marion,Pineknot,United States Senator,,DEM,CHERYL COPELAND,12,0,8,4,0
Marion,Buena Vista,United States Senator,,DEM,CHERYL COPELAND,131,11,83,37,0
Marion,Tazewell,United States Senator,,DEM,CHERYL COPELAND,6,0,6,0,0
Marion,Brantley,United States Senator,,DEM,CHERYL COPELAND,8,0,3,5,0
