county,precinct,office,district,party,candidate,election_day_votes,advanced_votes,absentee_by_mail_votes,provisional_votes
Coweta,Senoia,U.S. Senate,,Democrat,Raphael Warnock,507,330,94,0
Coweta,Moreland,U.S. Senate,,Democrat,Raphael Warnock,190,82,37,0
Coweta,Pine Road,U.S. Senate,,Democrat,Raphael Warnock,155,76,15,0
Coweta,Dresden,U.S. Senate,,Democrat,Raphael Warnock,52,14,16,0
Coweta,Newnan,U.S. Senate,,Democrat,Raphael Warnock,526,258,102,2
Coweta,Sharpsburg,U.S. Senate,,Democrat,Raphael Warnock,320,191,55,0
Coweta,Fischer Road,U.S. Senate,,Democrat,Raphael Warnock,377,266,59,1
Coweta,Grantville,U.S. Senate,,Democrat,Raphael Warnock,306,64,31,0
Coweta,Haralson,U.S. Senate,,Democrat,Raphael Warnock,158,57,20,0
Coweta,Welcome,U.S. Senate,,Democrat,Raphael Warnock,255,93,35,0
Coweta,Panther Creek,U.S. Senate,,Democrat,Raphael Warnock,266,96,33,0
Coweta,Raymond,U.S. Senate,,Democrat,Raphael Warnock,187,103,32,0
Coweta,Turin,U.S. Senate,,Democrat,Raphael Warnock,322,266,60,0
Coweta,Smokey Road,U.S. Senate,,Democrat,Raphael Warnock,354,153,52,0
Coweta,Central,U.S. Senate,,Democrat,Raphael Warnock,627,329,75,0
Coweta,Newnan Centre,U.S. Senate,,Democrat,Raphael Warnock,1731,1939,360,0
Coweta,Greentop,U.S. Senate,,Democrat,Raphael Warnock,349,181,52,1
Coweta,Expo Center,U.S. Senate,,Democrat,Raphael Warnock,258,80,21,0
Coweta,White Oak,U.S. Senate,,Democrat,Raphael Warnock,357,328,83,0
Coweta,Madras,U.S. Senate,,Democrat,Raphael Warnock,741,816,176,1
Coweta,Cannongate,U.S. Senate,,Democrat,Raphael Warnock,339,165,37,0
Coweta,Westside,U.S. Senate,,Democrat,Raphael Warnock,203,40,17,0
Coweta,Northside,U.S. Senate,,Democrat,Raphael Warnock,348,128,31,0
Coweta,Thomas Crossroads,U.S. Senate,,Democrat,Raphael Warnock,400,259,59,0
Coweta,Coweta Central Library,U.S. Senate,,Democrat,Raphael Warnock,130,144,26,1
Pierce,Hacklebarney/Cason,U.S. Senate,,Republican,Herschel Walker,451,812,43,0
Pierce,Blackshear,U.S. Senate,,Republican,Herschel Walker,506,920,37,0
Pierce,St. Johns/Blackshear,U.S. Senate,,Republican,Herschel Walker,260,378,23,0
Pierce,Otter Creek,U.S. Senate,,Republican,Herschel Walker,381,388,32,0
Pierce,Patterson,U.S. Senate,,Republican,Herschel Walker,261,244,19,1
Pierce,Mershon,U.S. Senate,,Republican,Herschel Walker,87,164,6,0
Pierce,Alabaha,U.S. Senate,,Republican,Herschel Walker,190,343,16,0
Pierce,Sunset/Sweat,U.S. Senate,,Republican,Herschel Walker,138,214,15,0
Pierce,Hacklebarney/Cason,U.S. Senate,,Democrat,Raphael Warnock,72,228,35,0
Pierce,Blackshear,U.S. Senate,,Democrat,Raphael Warnock,36,105,6,0
Pierce,St. Johns/Blackshear,U.S. Senate,,Democrat,Raphael Warnock,20,34,1,0
Pierce,Otter Creek,U.S. Senate,,Democrat,Raphael Warnock,15,48,6,0
Pierce,Patterson,U.S. Senate,,Democrat,Raphael Warnock,34,44,10,0
Pierce,Mershon,U.S. Senate,,Democrat,Raphael Warnock,5,9,1,0
Pierce,Alabaha,U.S. Senate,,Democrat,Raphael Warnock,11,34,7,0
Pierce,Sunset/Sweat,U.S. Senate,,Democrat,Raphael Warnock,0,10,0,0
Fayette,Blackrock,U.S. Senate,,Republican,Herschel Walker,204,169,31,0
Fayette,Brooks,U.S. Senate,,Republican,Herschel Walker,1197,227,38,0
Fayette,Europe,U.S. Senate,,Republican,Herschel Walker,106,82,13,0
Fayette,Fayetteville East,U.S. Senate,,Republican,Herschel Walker,178,162,27,0
Fayette,Fayetteville West,U.S. Senate,,Republican,Herschel Walker,234,156,28,0
Fayette,Flint,U.S. Senate,,Republican,Herschel Walker,211,93,8,0
Fayette,Hopeful,U.S. Senate,,Republican,Herschel Walker,280,146,18,0
Fayette,Morning Creek,U.S. Senate,,Republican,Herschel Walker,327,237,38,0
Fayette,Rareover,U.S. Senate,,Republican,Herschel Walker,490,562,24,0
Fayette,Sandy Creek,U.S. Senate,,Republican,Herschel Walker,456,449,25,2
Fayette,Shakerag East,U.S. Senate,,Republican,Herschel Walker,372,145,14,0
Fayette,Shakerag West,U.S. Senate,,Republican,Herschel Walker,224,219,9,0
Fayette,Starrs Mill,U.S. Senate,,Republican,Herschel Walker,1000,473,79,0
Fayette,Whitewater,U.S. Senate,,Republican,Herschel Walker,841,460,61,2
Fayette,Woolsey,U.S. Senate,,Republican,Herschel Walker,900,263,54,0
Fayette,McIntosh,U.S. Senate,,Republican,Herschel Walker,661,496,48,1
Fayette,Oak Grove,U.S. Senate,,Republican,Herschel Walker,302,130,11,0
Fayette,Kedron,U.S. Senate,,Republican,Herschel Walker,868,666,29,0
Fayette,Aberdeen,U.S. Senate,,Republican,Herschel Walker,373,260,13,0
Fayette,Windgate,U.S. Senate,,Republican,Herschel Walker,250,109,5,0
Fayette,Flat Creek,U.S. Senate,,Republican,Herschel Walker,361,243,36,0
Fayette,Braelinn,U.S. Senate,,Republican,Herschel Walker,510,278,24,0
Fayette,Kenwood,U.S. Senate,,Republican,Herschel Walker,68,21,12,0
Fayette,Banks,U.S. Senate,,Republican,Herschel Walker,208,133,29,0
Fayette,Harps Crossing,U.S. Senate,,Republican,Herschel Walker,382,165,26,1
Fayette,Willow Pond,U.S. Senate,,Republican,Herschel Walker,458,295,34,2
Fayette,Dogwood,U.S. Senate,,Republican,Herschel Walker,624,542,37,0
Fayette,Oak Ridge,U.S. Senate,,Republican,Herschel Walker,279,158,25,0
Fayette,Jeff Davis,U.S. Senate,,Republican,Herschel Walker,191,152,39,0
Fayette,Murphy,U.S. Senate,,Republican,Herschel Walker,491,303,46,1
Fayette,Fielding Ridge,U.S. Senate,,Republican,Herschel Walker,737,448,33,2
Fayette,Willowbend,U.S. Senate,,Republican,Herschel Walker,406,239,21,0
Fayette,Camp Creek,U.S. Senate,,Republican,Herschel Walker,397,300,22,1
Fayette,Rising Star,U.S. Senate,,Republican,Herschel Walker,858,584,44,0
Fayette,Spring Hill,U.S. Senate,,Republican,Herschel Walker,334,270,37,0
Fayette,Antioch,U.S. Senate,,Republican,Herschel Walker,449,140,19,0
Fayette,Blackrock,U.S. Senate,,Democrat,Raphael Warnock,422,689,87,1
Fayette,Brooks,U.S. Senate,,Democrat,Raphael Warnock,137,91,30,0
Fayette,Europe,U.S. Senate,,Democrat,Raphael Warnock,667,1097,122,2
Fayette,Fayetteville East,U.S. Senate,,Democrat,Raphael Warnock,244,387,46,0
Fayette,Fayetteville West,U.S. Senate,,Democrat,Raphael Warnock,273,388,60,0
Fayette,Flint,U.S. Senate,,Democrat,Raphael Warnock,295,368,21,0
Fayette,Hopeful,U.S. Senate,,Democrat,Raphael Warnock,364,478,63,0
Fayette,Morning Creek,U.S. Senate,,Democrat,Raphael Warnock,462,590,90,1
Fayette,Rareover,U.S. Senate,,Democrat,Raphael Warnock,223,450,15,0
Fayette,Sandy Creek,U.S. Senate,,Democrat,Raphael Warnock,593,1194,91,0
Fayette,Shakerag East,U.S. Senate,,Democrat,Raphael Warnock,211,147,25,0
Fayette,Shakerag West,U.S. Senate,,Democrat,Raphael Warnock,116,162,15,0
Fayette,Starrs Mill,U.S. Senate,,Democrat,Raphael Warnock,247,278,40,0
Fayette,Whitewater,U.S. Senate,,Democrat,Raphael Warnock,309,432,41,1
Fayette,Woolsey,U.S. Senate,,Democrat,Raphael Warnock,199,161,30,1
Fayette,McIntosh,U.S. Senate,,Democrat,Raphael Warnock,301,388,62,0
Fayette,Oak Grove,U.S. Senate,,Democrat,Raphael Warnock,206,122,16,0
Fayette,Kedron,U.S. Senate,,Democrat,Raphael Warnock,583,821,99,2
Fayette,Aberdeen,U.S. Senate,,Democrat,Raphael Warnock,182,165,16,0
Fayette,Windgate,U.S. Senate,,Democrat,Raphael Warnock,126,86,16,0
Fayette,Flat Creek,U.S. Senate,,Democrat,Raphael Warnock,216,223,34,0
Fayette,Braelinn,U.S. Senate,,Democrat,Raphael Warnock,177,118,8,0
Fayette,Kenwood,U.S. Senate,,Democrat,Raphael Warnock,240,226,27,0
Fayette,Banks,U.S. Senate,,Democrat,Raphael Warnock,254,246,31,0
Fayette,Harps Crossing,U.S. Senate,,Democrat,Raphael Warnock,220,233,23,0
Fayette,Willow Pond,U.S. Senate,,Democrat,Raphael Warnock,420,521,70,0
Fayette,Dogwood,U.S. Senate,,Democrat,Raphael Warnock,306,507,61,0
Fayette,Oak Ridge,U.S. Senate,,Democrat,Raphael Warnock,350,430,67,0
Fayette,Jeff Davis,U.S. Senate,,Democrat,Raphael Warnock,359,539,61,0
Fayette,Murphy,U.S. Senate,,Democrat,Raphael Warnock,413,529,67,0
Fayette,Fielding Ridge,U.S. Senate,,Democrat,Raphael Warnock,355,414,48,2
Fayette,Willowbend,U.S. Senate,,Democrat,Raphael Warnock,181,227,24,0
Fayette,Camp Creek,U.S. Senate,,Democrat,Raphael Warnock,182,175,30,0
Fayette,Rising Star,U.S. Senate,,Democrat,Raphael Warnock,307,375,49,1
Fayette,Spring Hill,U.S. Senate,,Democrat,Raphael Warnock,387,689,72,0
Fayette,Antioch,U.S. Senate,,Democrat,Raphael Warnock,237,177,29,0
Polk,Aragon,U.S. Senate,,Republican,Herschel Walker,653,682,22,8
Polk,Blooming Grove,U.S. Senate,,Republican,Herschel Walker,385,281,21,0
Polk,Cedartown,U.S. Senate,,Republican,Herschel Walker,660,1078,95,0
Polk,Fish Creek,U.S. Senate,,Republican,Herschel Walker,610,528,19,0
Polk,Lake Creek,U.S. Senate,,Republican,Herschel Walker,668,643,29,0
Polk,Rockmart,U.S. Senate,,Republican,Herschel Walker,878,1276,49,1
Polk,Youngs Grove,U.S. Senate,,Republican,Herschel Walker,484,405,31,0
Polk,Aragon,U.S. Senate,,Democrat,Raphael Warnock,92,144,11,1
Polk,Blooming Grove,U.S. Senate,,Democrat,Raphael Warnock,37,83,6,0
Polk,Cedartown,U.S. Senate,,Democrat,Raphael Warnock,266,498,81,0
Polk,Fish Creek,U.S. Senate,,Democrat,Raphael Warnock,65,120,17,0
Polk,Lake Creek,U.S. Senate,,Democrat,Raphael Warnock,91,115,11,0
Polk,Rockmart,U.S. Senate,,Democrat,Raphael Warnock,200,483,34,0
Polk,Youngs Grove,U.S. Senate,,Democrat,Raphael Warnock,45,58,13,0
Brooks,Quitman,U.S. Senate,,Republican,Herschel Walker,275,369,25,1
Brooks,Barwick,U.S. Senate,,Republican,Herschel Walker,116,27,1,0
Brooks,Dixie,U.S. Senate,,Republican,Herschel Walker,167,103,4,0
Brooks,Briggs,U.S. Senate,,Republican,Herschel Walker,531,291,17,0
Brooks,Pavo,U.S. Senate,,Republican,Herschel Walker,188,48,1,0
Brooks,Nankin,U.S. Senate,,Republican,Herschel Walker,221,102,4,0
Brooks,Morven,U.S. Senate,,Republican,Herschel Walker,423,286,9,0
Brooks,Quitman,U.S. Senate,,Democrat,Raphael Warnock,258,557,99,1
Brooks,Barwick,U.S. Senate,,Democrat,Raphael Warnock,22,28,4,0
Brooks,Dixie,U.S. Senate,,Democrat,Raphael Warnock,104,127,32,0
Brooks,Briggs,U.S. Senate,,Democrat,Raphael Warnock,99,89,11,0
Brooks,Pavo,U.S. Senate,,Democrat,Raphael Warnock,59,10,6,0
Brooks,Nankin,U.S. Senate,,Democrat,Raphael Warnock,17,38,1,0
Brooks,Morven,U.S. Senate,,Democrat,Raphael Warnock,131,125,26,0
Rabun,Rabun County,U.S. Senate,,Republican,Herschel Walker,1684,3595,463,0
Rabun,Rabun County,U.S. Senate,,Democrat,Raphael Warnock,358,1089,259,0
Irwin,Irwinville,U.S. Senate,,Republican,Herschel Walker,499,341,23,0
Irwin,Ocilla,U.S. Senate,,Republican,Herschel Walker,528,660,24,0
Irwin,Holt,U.S. Senate,,Republican,Herschel Walker,174,168,10,0
Irwin,Irwinville,U.S. Senate,,Democrat,Raphael Warnock,29,41,5,0
Irwin,Ocilla,U.S. Senate,,Democrat,Raphael Warnock,233,296,28,1
Irwin,Holt,U.S. Senate,,Democrat,Raphael Warnock,32,38,3,0
Dade,South Dade,U.S. Senate,,Republican,Herschel Walker,258,124,3,0
Dade,New Salem,U.S. Senate,,Republican,Herschel Walker,381,163,17,0
Dade,Davis,U.S. Senate,,Republican,Herschel Walker,578,324,5,0
Dade,New Home,U.S. Senate,,Republican,Herschel Walker,228,60,3,0
Dade,West Brow,U.S. Senate,,Republican,Herschel Walker,332,122,21,0
Dade,Trenton,U.S. Senate,,Republican,Herschel Walker,446,506,17,1
Dade,North Dade,U.S. Senate,,Republican,Herschel Walker,337,259,10,0
Dade,South Dade,U.S. Senate,,Democrat,Raphael Warnock,43,52,6,0
Dade,New Salem,U.S. Senate,,Democrat,Raphael Warnock,70,77,9,0
Dade,Davis,U.S. Senate,,Democrat,Raphael Warnock,33,33,5,0
Dade,New Home,U.S. Senate,,Democrat,Raphael Warnock,35,19,0,0
Dade,West Brow,U.S. Senate,,Democrat,Raphael Warnock,70,62,10,0
Dade,Trenton,U.S. Senate,,Democrat,Raphael Warnock,66,109,16,2
Dade,North Dade,U.S. Senate,,Democrat,Raphael Warnock,78,88,18,0
Chattahoochee,Activity Center,U.S. Senate,,Republican,Herschel Walker,270,180,18,0
Chattahoochee,Activity Center,U.S. Senate,,Democrat,Raphael Warnock,175,228,31,0
Sumter,Agri-Center,U.S. Senate,,Republican,Herschel Walker (Rep),271,316,22,0
Sumter,Airport,U.S. Senate,,Republican,Herschel Walker (Rep),269,252,22,0
Sumter,Andersonville,U.S. Senate,,Republican,Herschel Walker (Rep),156,23,4,0
Sumter,Browns Mill,U.S. Senate,,Republican,Herschel Walker (Rep),269,115,7,0
Sumter,Concord,U.S. Senate,,Republican,Herschel Walker (Rep),168,44,4,0
Sumter,JROTC,U.S. Senate,,Republican,Herschel Walker (Rep),298,404,42,0
Sumter,Leslie,U.S. Senate,,Republican,Herschel Walker (Rep),416,218,10,0
Sumter,Plains,U.S. Senate,,Republican,Herschel Walker (Rep),207,75,13,0
Sumter,Rec Dept,U.S. Senate,,Republican,Herschel Walker (Rep),72,106,9,0
Sumter,Rees Park,U.S. Senate,,Republican,Herschel Walker (Rep),91,112,15,0
Sumter,Thompson,U.S. Senate,,Republican,Herschel Walker (Rep),113,46,14,0
Sumter,Agri-Center,U.S. Senate,,Democrat,Raphael Warnock (I) (Dem),160,233,65,0
Sumter,Airport,U.S. Senate,,Democrat,Raphael Warnock (I) (Dem),141,260,46,0
Sumter,Andersonville,U.S. Senate,,Democrat,Raphael Warnock (I) (Dem),24,27,8,0
Sumter,Browns Mill,U.S. Senate,,Democrat,Raphael Warnock (I) (Dem),70,102,21,0
Sumter,Concord,U.S. Senate,,Democrat,Raphael Warnock (I) (Dem),10,13,4,0
Sumter,JROTC,U.S. Senate,,Democrat,Raphael Warnock (I) (Dem),266,384,65,0
Sumter,Leslie,U.S. Senate,,Democrat,Raphael Warnock (I) (Dem),132,158,63,0
Sumter,Plains,U.S. Senate,,Democrat,Raphael Warnock (I) (Dem),181,80,30,0
Sumter,Rec Dept,U.S. Senate,,Democrat,Raphael Warnock (I) (Dem),309,564,148,0
Sumter,Rees Park,U.S. Senate,,Democrat,Raphael Warnock (I) (Dem),334,457,127,0
Sumter,Thompson,U.S. Senate,,Democrat,Raphael Warnock (I) (Dem),73,76,18,0
Clay,Bluffton,U.S. Senate,,Republican,Herschel Walker,60,59,7,0
Clay,Zetto,U.S. Senate,,Republican,Herschel Walker,29,29,7,0
Clay,Court House,U.S. Senate,,Republican,Herschel Walker,17,23,0,0
Clay,Old Head Start,U.S. Senate,,Republican,Herschel Walker,29,58,5,0
Clay,Days Cross Road,U.S. Senate,,Republican,Herschel Walker,43,116,3,0
Clay,Bluffton,U.S. Senate,,Democrat,Raphael Warnock,29,31,6,0
Clay,Zetto,U.S. Senate,,Democrat,Raphael Warnock,36,50,9,0
Clay,Court House,U.S. Senate,,Democrat,Raphael Warnock,63,59,15,1
Clay,Old Head Start,U.S. Senate,,Democrat,Raphael Warnock,33,61,22,0
Clay,Days Cross Road,U.S. Senate,,Democrat,Raphael Warnock,50,65,6,0
Habersham,Habersham North,U.S. Senate,,Republican,Herschel Walker,1263,3158,181,6
Habersham,Habersham South,U.S. Senate,,Republican,Herschel Walker,978,1455,154,0
Habersham,Demorest,U.S. Senate,,Republican,Herschel Walker,725,1509,92,0
Habersham,Town of Mount Airy,U.S. Senate,,Republican,Herschel Walker,176,106,13,0
Habersham,Mud Creek,U.S. Senate,,Republican,Herschel Walker,947,979,87,0
Habersham,Amys Creek,U.S. Senate,,Republican,Herschel Walker,372,431,36,0
Habersham,Habersham North,U.S. Senate,,Democrat,Raphael Warnock,175,694,105,0
Habersham,Habersham South,U.S. Senate,,Democrat,Raphael Warnock,256,385,76,0
Habersham,Demorest,U.S. Senate,,Democrat,Raphael Warnock,94,254,40,1
Habersham,Town of Mount Airy,U.S. Senate,,Democrat,Raphael Warnock,29,39,7,0
Habersham,Mud Creek,U.S. Senate,,Democrat,Raphael Warnock,69,223,45,0
Habersham,Amys Creek,U.S. Senate,,Democrat,Raphael Warnock,59,134,30,0
Baker,Anna,U.S. Senate,,Republican,Herschel Walker,83,45,5,0
Baker,Elmodel,U.S. Senate,,Republican,Herschel Walker,47,77,11,0
Baker,Hoggards Mill,U.S. Senate,,Republican,Herschel Walker,58,27,3,0
Baker,Milford,U.S. Senate,,Republican,Herschel Walker,92,74,11,0
Baker,Newton,U.S. Senate,,Republican,Herschel Walker,40,72,6,0
Baker,Anna,U.S. Senate,,Democrat,Raphael Warnock,41,75,15,0
Baker,Elmodel,U.S. Senate,,Democrat,Raphael Warnock,18,32,4,0
Baker,Hoggards Mill,U.S. Senate,,Democrat,Raphael Warnock,48,86,12,1
Baker,Milford,U.S. Senate,,Democrat,Raphael Warnock,31,25,11,0
Baker,Newton,U.S. Senate,,Democrat,Raphael Warnock,35,35,12,0
Lumpkin,Dahlonega,U.S. Senate,,Republican,Herschel Walker,3422,5241,338,4
Lumpkin,Dahlonega,U.S. Senate,,Democrat,Raphael Warnock,546,1553,240,0
Paulding,Burnt Hickory Park,U.S. Senate,,Republican,Herschel Walker,1721,1147,117,0
Paulding,Crossroads Library,U.S. Senate,,Republican,Herschel Walker,923,611,63,1
Paulding,Shelton Elementary,U.S. Senate,,Republican,Herschel Walker,942,745,72,0
Paulding,Russom Elementary,U.S. Senate,,Republican,Herschel Walker,1872,1698,252,2
Paulding,Paulding Sr Center,U.S. Senate,,Republican,Herschel Walker,897,843,50,0
Paulding,Legacy Bapt Church,U.S. Senate,,Republican,Herschel Walker,430,691,103,0
Paulding,Watson Govt Cmplx,U.S. Senate,,Republican,Herschel Walker,920,1488,156,1
Paulding,East Paulding Middle Sch,U.S. Senate,,Republican,Herschel Walker,1741,2384,228,2
Paulding,Events Place,U.S. Senate,,Republican,Herschel Walker,332,406,46,2
Paulding,Poplar Sprgs Bapt Church,U.S. Senate,,Republican,Herschel Walker,387,468,47,0
Paulding,D Wright Innovation Ctr,U.S. Senate,,Republican,Herschel Walker,1018,767,66,0
Paulding,Taylor Farm Park,U.S. Senate,,Republican,Herschel Walker,388,399,42,0
Paulding,Nebo Elem School,U.S. Senate,,Republican,Herschel Walker,1669,1517,137,3
Paulding,White Oak Park,U.S. Senate,,Republican,Herschel Walker,726,858,72,2
Paulding,Mulberry Rock Park,U.S. Senate,,Republican,Herschel Walker,1377,1112,135,1
Paulding,Beulahland Baptist Church,U.S. Senate,,Republican,Herschel Walker,552,374,40,0
Paulding,Paulding County Airport,U.S. Senate,,Republican,Herschel Walker,847,633,81,1
Paulding,Dobbins Middle School,U.S. Senate,,Republican,Herschel Walker,786,909,86,2
Paulding,Burnt Hickory Park,U.S. Senate,,Democrat,Raphael Warnock,341,325,66,0
Paulding,Crossroads Library,U.S. Senate,,Democrat,Raphael Warnock,293,322,82,0
Paulding,Shelton Elementary,U.S. Senate,,Democrat,Raphael Warnock,518,665,145,0
Paulding,Russom Elementary,U.S. Senate,,Democrat,Raphael Warnock,791,1148,300,0
Paulding,Paulding Sr Center,U.S. Senate,,Democrat,Raphael Warnock,472,727,135,2
Paulding,Legacy Bapt Church,U.S. Senate,,Democrat,Raphael Warnock,307,528,112,1
Paulding,Watson Govt Cmplx,U.S. Senate,,Democrat,Raphael Warnock,636,1128,198,0
Paulding,East Paulding Middle Sch,U.S. Senate,,Democrat,Raphael Warnock,620,1311,267,1
Paulding,Events Place,U.S. Senate,,Democrat,Raphael Warnock,561,944,175,0
Paulding,Poplar Sprgs Bapt Church,U.S. Senate,,Democrat,Raphael Warnock,448,736,105,0
Paulding,D Wright Innovation Ctr,U.S. Senate,,Democrat,Raphael Warnock,557,702,125,2
Paulding,Taylor Farm Park,U.S. Senate,,Democrat,Raphael Warnock,230,260,37,0
Paulding,Nebo Elem School,U.S. Senate,,Democrat,Raphael Warnock,531,739,157,0
Paulding,White Oak Park,U.S. Senate,,Democrat,Raphael Warnock,386,580,111,0
Paulding,Mulberry Rock Park,U.S. Senate,,Democrat,Raphael Warnock,253,376,80,1
Paulding,Beulahland Baptist Church,U.S. Senate,,Democrat,Raphael Warnock,93,132,28,0
Paulding,Paulding County Airport,U.S. Senate,,Democrat,Raphael Warnock,167,247,63,1
Paulding,Dobbins Middle School,U.S. Senate,,Democrat,Raphael Warnock,716,1282,214,5
Liberty,Riceboro,U.S. Senate,,Republican,Herschel Walker,50,68,9,0
Liberty,Lyman Hall,U.S. Senate,,Republican,Herschel Walker,105,182,18,0
Liberty,Lewis Frasier,U.S. Senate,,Republican,Herschel Walker,146,170,16,0
Liberty,Memorial Dr,U.S. Senate,,Republican,Herschel Walker,74,83,2,0
Liberty,Performing Arts CTR,U.S. Senate,,Republican,Herschel Walker,110,131,10,0
Liberty,Town of Allenhurst,U.S. Senate,,Republican,Herschel Walker,73,86,7,0
Liberty,Hinesville,U.S. Senate,,Republican,Herschel Walker,216,278,30,0
Liberty,Liberty County Complex,U.S. Senate,,Republican,Herschel Walker,497,750,50,0
Liberty,Victory Baptist,U.S. Senate,,Republican,Herschel Walker,137,126,8,0
Liberty,Fleming East,U.S. Senate,,Republican,Herschel Walker,442,338,23,0
Liberty,Gum Branch,U.S. Senate,,Republican,Herschel Walker,331,206,21,0
Liberty,Progressive Church,U.S. Senate,,Republican,Herschel Walker,88,123,16,1
Liberty,Riceboro,U.S. Senate,,Democrat,Raphael Warnock,171,264,49,0
Liberty,Lyman Hall,U.S. Senate,,Democrat,Raphael Warnock,347,801,99,0
Liberty,Lewis Frasier,U.S. Senate,,Democrat,Raphael Warnock,162,476,54,0
Liberty,Memorial Dr,U.S. Senate,,Democrat,Raphael Warnock,119,374,55,0
Liberty,Performing Arts CTR,U.S. Senate,,Democrat,Raphael Warnock,159,421,53,0
Liberty,Town of Allenhurst,U.S. Senate,,Democrat,Raphael Warnock,167,368,52,0
Liberty,Hinesville,U.S. Senate,,Democrat,Raphael Warnock,206,553,56,0
Liberty,Liberty County Complex,U.S. Senate,,Democrat,Raphael Warnock,246,891,133,0
Liberty,Victory Baptist,U.S. Senate,,Democrat,Raphael Warnock,295,798,71,1
Liberty,Fleming East,U.S. Senate,,Democrat,Raphael Warnock,139,244,42,0
Liberty,Gum Branch,U.S. Senate,,Democrat,Raphael Warnock,175,388,51,0
Liberty,Progressive Church,U.S. Senate,,Democrat,Raphael Warnock,171,496,63,0
Taliaferro,Sharon,U.S. Senate,,Republican,Herschel Walker,51,14,3,0
Taliaferro,Crawfordville,U.S. Senate,,Republican,Herschel Walker,102,105,9,0
Taliaferro,Sharon,U.S. Senate,,Democrat,Raphael Warnock,46,28,11,0
Taliaferro,Crawfordville,U.S. Senate,,Democrat,Raphael Warnock,105,179,62,0
Lincoln,Midway,U.S. Senate,,Republican,Herschel Walker,147,129,3,0
Lincoln,Lincoln Club House,U.S. Senate,,Republican,Herschel Walker,129,149,10,0
Lincoln,Lincoln Center,U.S. Senate,,Republican,Herschel Walker,259,334,19,1
Lincoln,Faith Temple of Lincoln,U.S. Senate,,Republican,Herschel Walker,114,121,7,0
Lincoln,Tabernacle,U.S. Senate,,Republican,Herschel Walker,199,177,16,0
Lincoln,Bethany Church,U.S. Senate,,Republican,Herschel Walker,144,112,11,0
Lincoln,Martins Crossroad,U.S. Senate,,Republican,Herschel Walker,302,253,23,1
Lincoln,Midway,U.S. Senate,,Democrat,Raphael Warnock,34,40,22,0
Lincoln,Lincoln Club House,U.S. Senate,,Democrat,Raphael Warnock,98,146,40,0
Lincoln,Lincoln Center,U.S. Senate,,Democrat,Raphael Warnock,65,110,26,0
Lincoln,Faith Temple of Lincoln,U.S. Senate,,Democrat,Raphael Warnock,33,54,15,0
Lincoln,Tabernacle,U.S. Senate,,Democrat,Raphael Warnock,71,90,26,0
Lincoln,Bethany Church,U.S. Senate,,Democrat,Raphael Warnock,14,27,4,0
Lincoln,Martins Crossroad,U.S. Senate,,Democrat,Raphael Warnock,43,69,16,0
Cherokee,Air Acres,U.S. Senate,,Republican,Herschel Walker,684,267,61,1
Cherokee,Arnold Mill,U.S. Senate,,Republican,Herschel Walker,1235,761,72,0
Cherokee,Avery,U.S. Senate,,Republican,Herschel Walker,912,934,75,0
Cherokee,Ball Ground,U.S. Senate,,Republican,Herschel Walker,1504,337,22,0
Cherokee,Bascomb,U.S. Senate,,Republican,Herschel Walker,1074,368,60,0
