county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Rockdale,,State Senator,43,D,TONYA P. ANDERSON,1705,18,1062,622,3
Rockdale,Bethel,State Senator,43,D,TONYA P. ANDERSON,49,2,29,18,0
Rockdale,Conyers,State Senator,43,D,TONYA P. ANDERSON,90,4,43,43,0
Rockdale,Fieldstone,State Senator,43,D,TONYA P. ANDERSON,181,0,115,66,0
Rockdale,Flat Shoals,State Senator,43,D,TONYA P. ANDERSON,202,1,126,74,1
Rockdale,Hightower,State Senator,43,D,TONYA P. ANDERSON,80,2,55,23,0
Rockdale,The Lakes,State Senator,43,D,TONYA P. ANDERSON,83,1,56,26,0
Rockdale,Milstead,State Senator,43,D,TONYA P. ANDERSON,90,0,54,36,0
Rockdale,Olde Towne,State Senator,43,D,TONYA P. ANDERSON,125,4,84,36,1
Rockdale,Rockdale,State Senator,43,D,TONYA P. ANDERSON,178,1,111,66,0
Rockdale,Salem,State Senator,43,D,TONYA P. ANDERSON,120,0,67,53,0
Rockdale,Sheffield,State Senator,43,D,TONYA P. ANDERSON,47,2,30,15,0
Rockdale,Smyrna,State Senator,43,D,TONYA P. ANDERSON,237,0,154,82,1
Rockdale,St. Pius,State Senator,43,D,TONYA P. ANDERSON,129,1,82,46,0
Rockdale,Stanton,State Senator,43,D,TONYA P. ANDERSON,94,0,56,38,0
Rockdale,,State Senator,43,R,JANICE FREY VAN NESS,2749,101,1344,1303,1
Rockdale,Bethel,State Senator,43,R,JANICE FREY VAN NESS,147,4,112,31,0
Rockdale,Conyers,State Senator,43,R,JANICE FREY VAN NESS,171,7,99,65,0
Rockdale,Fieldstone,State Senator,43,R,JANICE FREY VAN NESS,150,3,70,77,0
Rockdale,Flat Shoals,State Senator,43,R,JANICE FREY VAN NESS,258,8,113,137,0
Rockdale,Hightower,State Senator,43,R,JANICE FREY VAN NESS,157,7,88,62,0
Rockdale,The Lakes,State Senator,43,R,JANICE FREY VAN NESS,119,3,64,52,0
Rockdale,Milstead,State Senator,43,R,JANICE FREY VAN NESS,134,7,49,78,0
Rockdale,Olde Towne,State Senator,43,R,JANICE FREY VAN NESS,143,5,56,82,0
Rockdale,Rockdale,State Senator,43,R,JANICE FREY VAN NESS,298,12,137,149,0
Rockdale,Salem,State Senator,43,R,JANICE FREY VAN NESS,197,13,72,112,0
Rockdale,Sheffield,State Senator,43,R,JANICE FREY VAN NESS,188,7,112,69,0
Rockdale,Smyrna,State Senator,43,R,JANICE FREY VAN NESS,299,6,148,144,1
Rockdale,St. Pius,State Senator,43,R,JANICE FREY VAN NESS,130,5,52,73,0
Rockdale,Stanton,State Senator,43,R,JANICE FREY VAN NESS,358,14,172,172,0
