county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person_1,advance_in_person_3,election_day,advance_in_person_2,provisional
DeKalb,ASHFORD PARKSIDE,City Council - D1 - Brookhaven,,,E. ERDOGAN,114,5,1,0,108,0,0
DeKalb,KITTREDGE ELEM,City Council - D1 - Brookhaven,,,E. ERDOGAN,64,2,1,0,61,0,0
DeKalb,MONTGOMERY ELEM,City Council - D1 - Brookhaven,,,E. ERDOGAN,65,2,0,0,63,0,0
DeKalb,,City Council - D1 - Brookhaven,,I,L. JONES,1521,48,16,0,1457,0,0
DeKalb,ASHFORD DUNWOODY RD,City Council - D1 - Brookhaven,,I,L. JONES,491,18,8,0,465,0,0
DeKalb,ASHFORD PARKSIDE,City Council - D1 - Brookhaven,,I,L. JONES,310,13,0,0,297,0,0
DeKalb,KITTREDGE ELEM,City Council - D1 - Brookhaven,,I,L. JONES,330,9,5,0,316,0,0
DeKalb,MONTGOMERY ELEM,City Council - D1 - Brookhaven,,I,L. JONES,390,8,3,0,379,0,0
DeKalb,,City Council - D3 - Brookhaven,,I,B.  MATTISON,674,20,4,0,650,0,0
DeKalb,ASHFORD DUNWOODY RD,City Council - D3 - Brookhaven,,I,B.  MATTISON,15,0,0,0,15,0,0
DeKalb,BRIARWOOD,City Council - D3 - Brookhaven,,I,B.  MATTISON,101,0,0,0,101,0,0
DeKalb,BROOKHAVEN,City Council - D3 - Brookhaven,,I,B.  MATTISON,174,6,0,0,168,0,0
DeKalb,CROSS KEYS HIGH,City Council - D3 - Brookhaven,,I,B.  MATTISON,67,2,0,0,65,0,0
DeKalb,SILVER LAKE,City Council - D3 - Brookhaven,,I,B.  MATTISON,317,12,4,0,301,0,0
DeKalb,,City Council - At Large - Chamblee,,,D. KUSMAN,628,11,9,0,608,0,0
DeKalb,CHAMBLEE ,City Council - At Large - Chamblee,,,D. KUSMAN,175,4,1,0,170,0,0
DeKalb,CHAMBLEE HIGH SCHOOL,City Council - At Large - Chamblee,,,D. KUSMAN,190,2,6,0,182,0,0
DeKalb,DRESDEN ELEM,City Council - At Large - Chamblee,,,D. KUSMAN,133,2,2,0,129,0,0
DeKalb,HUNTLEY HILLS ELEM,City Council - At Large - Chamblee,,,D. KUSMAN,130,3,0,0,127,0,0
DeKalb,,City Council - At Large - Chamblee,,I,D. ZANGER,455,3,10,0,442,0,0
DeKalb,CHAMBLEE ,City Council - At Large - Chamblee,,I,D. ZANGER,59,0,3,0,56,0,0
DeKalb,CHAMBLEE HIGH SCHOOL,City Council - At Large - Chamblee,,I,D. ZANGER,214,2,3,0,209,0,0
DeKalb,DRESDEN ELEM,City Council - At Large - Chamblee,,I,D. ZANGER,58,1,1,0,56,0,0
DeKalb,HUNTLEY HILLS ELEM,City Council - At Large - Chamblee,,I,D. ZANGER,124,0,3,0,121,0,0
DeKalb,,City Council - D2- Chamblee,,I,L.  ROBSON,630,6,12,0,612,0,0
DeKalb,CHAMBLEE ,City Council - D2- Chamblee,,I,L.  ROBSON,107,2,3,0,102,0,0
DeKalb,CHAMBLEE HIGH SCHOOL,City Council - D2- Chamblee,,I,L.  ROBSON,237,1,5,0,231,0,0
DeKalb,DRESDEN ELEM,City Council - D2- Chamblee,,I,L.  ROBSON,121,3,2,0,116,0,0
DeKalb,HUNTLEY HILLS ELEM,City Council - D2- Chamblee,,I,L.  ROBSON,165,0,2,0,163,0,0
DeKalb,,City Council - D2- Chamblee,,,V. VAN HOOZEN,455,7,7,0,441,0,0
DeKalb,CHAMBLEE ,City Council - D2- Chamblee,,,V. VAN HOOZEN,132,2,1,0,129,0,0
DeKalb,CHAMBLEE HIGH SCHOOL,City Council - D2- Chamblee,,,V. VAN HOOZEN,162,2,4,0,156,0,0
DeKalb,DRESDEN ELEM,City Council - D2- Chamblee,,,V. VAN HOOZEN,65,0,1,0,64,0,0
DeKalb,HUNTLEY HILLS ELEM,City Council - D2- Chamblee,,,V. VAN HOOZEN,96,3,1,0,92,0,0
DeKalb,,City Council - D3 - Chamblee,,,C. AZCUNES DE OJEDA ,444,0,8,0,436,0,0
DeKalb,CHAMBLEE ,City Council - D3 - Chamblee,,,C. AZCUNES DE OJEDA ,86,0,1,0,85,0,0
DeKalb,CHAMBLEE HIGH SCHOOL,City Council - D3 - Chamblee,,,C. AZCUNES DE OJEDA ,199,0,5,0,194,0,0
DeKalb,DRESDEN ELEM,City Council - D3 - Chamblee,,,C. AZCUNES DE OJEDA ,36,0,1,0,35,0,0
DeKalb,HUNTLEY HILLS ELEM,City Council - D3 - Chamblee,,,C. AZCUNES DE OJEDA ,123,0,1,0,122,0,0
DeKalb,,City Council - D3 - Chamblee,,I,T.. HOGAN II.,625,13,11,0,601,0,0
DeKalb,CHAMBLEE ,City Council - D3 - Chamblee,,I,T.. HOGAN II.,156,4,3,0,149,0,0
DeKalb,CHAMBLEE HIGH SCHOOL,City Council - D3 - Chamblee,,I,T.. HOGAN II.,182,3,4,0,175,0,0
DeKalb,DRESDEN ELEM,City Council - D3 - Chamblee,,I,T.. HOGAN II.,155,3,2,0,150,0,0
DeKalb,HUNTLEY HILLS ELEM,City Council - D3 - Chamblee,,I,T.. HOGAN II.,132,3,2,0,127,0,0
DeKalb,,City Council - Clarkston,,,B. H. BURKS,233,1,11,0,221,0,0
DeKalb,CLARKSTON,City Council - Clarkston,,,B. H. BURKS,233,1,11,0,221,0,0
DeKalb,,City Council - Clarkston,,,B. DHAKAL,203,6,19,0,178,0,0
DeKalb,CLARKSTON,City Council - Clarkston,,,B. DHAKAL,203,6,19,0,178,0,0
DeKalb,,City Council - Clarkston,,,A. EYASU,242,5,20,0,216,0,1
DeKalb,CLARKSTON,City Council - Clarkston,,,A. EYASU,242,5,20,0,216,0,1
DeKalb,,City Council - Clarkston,,I,W. HADLOCK,147,6,5,0,136,0,0
DeKalb,CLARKSTON,City Council - Clarkston,,I,W. HADLOCK,147,6,5,0,136,0,0
DeKalb,,City Council - Clarkston,,,M. WILLIAMS,286,3,16,0,266,0,1
DeKalb,CLARKSTON,City Council - Clarkston,,,M. WILLIAMS,286,3,16,0,266,0,1
DeKalb,,Clarkston Annexation Question - House Bill (661),,,YES,13,2,0,0,11,0,0
DeKalb,INDIAN CREEK ELEM,Clarkston Annexation Question - House Bill (661),,,YES,13,2,0,0,11,0,0
DeKalb,,Clarkston Annexation Question - House Bill (661),,,NO,0,0,0,0,0,0,0
DeKalb,INDIAN CREEK ELEM,Clarkston Annexation Question - House Bill (661),,,NO,0,0,0,0,0,0,0
DeKalb,,City Commissioner - At Large - Decatur,,,T. POWERS,4301,38,153,0,4109,0,1
DeKalb,CLAIREMONT EAST,City Commissioner - At Large - Decatur,,,T. POWERS,819,7,24,0,787,0,1
DeKalb,CLAIREMONT WEST,City Commissioner - At Large - Decatur,,,T. POWERS,929,12,36,0,881,0,0
DeKalb,GLENNWOOD,City Commissioner - At Large - Decatur,,,T. POWERS,362,3,18,0,341,0,0
DeKalb,OAKHURST,City Commissioner - At Large - Decatur,,,T. POWERS,712,3,33,0,676,0,0
DeKalb,PONCE DE LEON,City Commissioner - At Large - Decatur,,,T. POWERS,486,2,8,0,476,0,0
DeKalb,RENFROE MIDDLE,City Commissioner - At Large - Decatur,,,T. POWERS,426,2,14,0,410,0,0
DeKalb,WINNONA PARK ELEM,City Commissioner - At Large - Decatur,,,T. POWERS,567,9,20,0,538,0,0
DeKalb,,City Commissioner - At Large - Decatur,,,J. RIDLEY,609,9,20,0,580,0,0
DeKalb,CLAIREMONT EAST,City Commissioner - At Large - Decatur,,,J. RIDLEY,113,1,6,0,106,0,0
DeKalb,CLAIREMONT WEST,City Commissioner - At Large - Decatur,,,J. RIDLEY,112,5,5,0,102,0,0
DeKalb,GLENNWOOD,City Commissioner - At Large - Decatur,,,J. RIDLEY,55,0,1,0,54,0,0
DeKalb,OAKHURST,City Commissioner - At Large - Decatur,,,J. RIDLEY,87,3,2,0,82,0,0
DeKalb,PONCE DE LEON,City Commissioner - At Large - Decatur,,,J. RIDLEY,77,0,1,0,76,0,0
DeKalb,RENFROE MIDDLE,City Commissioner - At Large - Decatur,,,J. RIDLEY,63,0,0,0,63,0,0
DeKalb,WINNONA PARK ELEM,City Commissioner - At Large - Decatur,,,J. RIDLEY,102,0,5,0,97,0,0
DeKalb,,City Commissioner - D1PB - Decatur,,,V. BREEDLOVE,155,2,1,0,152,0,0
DeKalb,CLAIREMONT EAST,City Commissioner - D1PB - Decatur,,,V. BREEDLOVE,48,0,0,0,48,0,0
DeKalb,CLAIREMONT WEST,City Commissioner - D1PB - Decatur,,,V. BREEDLOVE,45,2,0,0,43,0,0
DeKalb,GLENNWOOD,City Commissioner - D1PB - Decatur,,,V. BREEDLOVE,23,0,1,0,22,0,0
DeKalb,PONCE DE LEON,City Commissioner - D1PB - Decatur,,,V. BREEDLOVE,39,0,0,0,39,0,0
DeKalb,,City Commissioner - D1PB - Decatur,,I,S. DRAKE,1391,19,66,0,1305,0,1
DeKalb,CLAIREMONT EAST,City Commissioner - D1PB - Decatur,,I,S. DRAKE,493,3,16,0,473,0,1
DeKalb,CLAIREMONT WEST,City Commissioner - D1PB - Decatur,,I,S. DRAKE,430,12,30,0,388,0,0
DeKalb,GLENNWOOD,City Commissioner - D1PB - Decatur,,I,S. DRAKE,201,2,15,0,184,0,0
DeKalb,PONCE DE LEON,City Commissioner - D1PB - Decatur,,I,S. DRAKE,267,2,5,0,260,0,0
DeKalb,,City Commissioner - D1PB - Decatur,,,E. TUMPERI,1262,9,29,0,1224,0,0
DeKalb,CLAIREMONT EAST,City Commissioner - D1PB - Decatur,,,E. TUMPERI,371,5,12,0,354,0,0
DeKalb,CLAIREMONT WEST,City Commissioner - D1PB - Decatur,,,E. TUMPERI,549,3,11,0,535,0,0
DeKalb,GLENNWOOD,City Commissioner - D1PB - Decatur,,,E. TUMPERI,160,1,2,0,157,0,0
DeKalb,PONCE DE LEON,City Commissioner - D1PB - Decatur,,,E. TUMPERI,182,0,4,0,178,0,0
DeKalb,,City Commissioner - D2PB - Decatur,,,J. JOHNSON,275,5,13,0,257,0,0
DeKalb,GLENNWOOD,City Commissioner - D2PB - Decatur,,,J. JOHNSON,8,0,0,0,8,0,0
DeKalb,OAKHURST,City Commissioner - D2PB - Decatur,,,J. JOHNSON,114,0,3,0,111,0,0
DeKalb,PONCE DE LEON,City Commissioner - D2PB - Decatur,,,J. JOHNSON,18,0,0,0,18,0,0
DeKalb,RENFROE MIDDLE,City Commissioner - D2PB - Decatur,,,J. JOHNSON,63,0,3,0,60,0,0
DeKalb,WINNONA PARK ELEM,City Commissioner - D2PB - Decatur,,,J. JOHNSON,72,5,7,0,60,0,0
DeKalb,,City Commissioner - D2PB - Decatur,,,B. SMITH,1604,11,52,0,1541,0,0
DeKalb,GLENNWOOD,City Commissioner - D2PB - Decatur,,,B. SMITH,23,0,1,0,22,0,0
DeKalb,OAKHURST,City Commissioner - D2PB - Decatur,,,B. SMITH,593,6,25,0,562,0,0
DeKalb,PONCE DE LEON,City Commissioner - D2PB - Decatur,,,B. SMITH,32,0,0,0,32,0,0
DeKalb,RENFROE MIDDLE,City Commissioner - D2PB - Decatur,,,B. SMITH,391,2,9,0,380,0,0
DeKalb,WINNONA PARK ELEM,City Commissioner - D2PB - Decatur,,,B. SMITH,565,3,17,0,545,0,0
DeKalb,,City Board of Education - D1PB - Decatur,,I,G. GOEBEL,2278,24,64,0,2189,0,1
DeKalb,CLAIREMONT EAST,City Board of Education - D1PB - Decatur,,I,G. GOEBEL,751,6,18,0,726,0,1
DeKalb,CLAIREMONT WEST,City Board of Education - D1PB - Decatur,,I,G. GOEBEL,840,14,27,0,799,0,0
DeKalb,GLENNWOOD,City Board of Education - D1PB - Decatur,,I,G. GOEBEL,310,3,14,0,293,0,0
DeKalb,PONCE DE LEON,City Board of Education - D1PB - Decatur,,I,G. GOEBEL,377,1,5,0,371,0,0
DeKalb,,City Board of Education - D2PB - Decatur,,,THOMAS DESIMONE,654,4,20,0,630,0,0
DeKalb,GLENNWOOD,City Board of Education - D2PB - Decatur,,,THOMAS DESIMONE,14,0,0,0,14,0,0
DeKalb,OAKHURST,City Board of Education - D2PB - Decatur,,,THOMAS DESIMONE,217,2,8,0,207,0,0
DeKalb,PONCE DE LEON,City Board of Education - D2PB - Decatur,,,THOMAS DESIMONE,22,0,0,0,22,0,0
DeKalb,RENFROE MIDDLE,City Board of Education - D2PB - Decatur,,,THOMAS DESIMONE,141,1,3,0,137,0,0
DeKalb,WINNONA PARK ELEM,City Board of Education - D2PB - Decatur,,,THOMAS DESIMONE,260,1,9,0,250,0,0
DeKalb,,City Board of Education - D2PB - Decatur,,,T. ROSE WHITE,1275,12,48,0,1215,0,0
DeKalb,GLENNWOOD,City Board of Education - D2PB - Decatur,,,T. ROSE WHITE,18,0,0,0,18,0,0
DeKalb,OAKHURST,City Board of Education - D2PB - Decatur,,,T. ROSE WHITE,530,4,23,0,503,0,0
DeKalb,PONCE DE LEON,City Board of Education - D2PB - Decatur,,,T. ROSE WHITE,37,0,0,0,37,0,0
DeKalb,RENFROE MIDDLE,City Board of Education - D2PB - Decatur,,,T. ROSE WHITE,311,1,10,0,300,0,0
DeKalb,WINNONA PARK ELEM,City Board of Education - D2PB - Decatur,,,T. ROSE WHITE,379,7,15,0,357,0,0
DeKalb,,City of Decatur Bond Referendum - SPECIAL,,,YES,3935,33,118,0,3783,0,1
DeKalb,CLAIREMONT EAST,City of Decatur Bond Referendum - SPECIAL,,,YES,703,5,16,0,681,0,1
DeKalb,CLAIREMONT WEST,City of Decatur Bond Referendum - SPECIAL,,,YES,854,16,28,0,810,0,0
DeKalb,GLENNWOOD,City of Decatur Bond Referendum - SPECIAL,,,YES,331,2,15,0,314,0,0
DeKalb,OAKHURST,City of Decatur Bond Referendum - SPECIAL,,,YES,655,5,25,0,625,0,0
DeKalb,PONCE DE LEON,City of Decatur Bond Referendum - SPECIAL,,,YES,408,1,4,0,403,0,0
DeKalb,RENFROE MIDDLE,City of Decatur Bond Referendum - SPECIAL,,,YES,392,0,13,0,379,0,0
DeKalb,WINNONA PARK ELEM,City of Decatur Bond Referendum - SPECIAL,,,YES,592,4,17,0,571,0,0
DeKalb,,City of Decatur Bond Referendum - SPECIAL,,,NO,1107,13,48,0,1046,0,0
DeKalb,CLAIREMONT EAST,City of Decatur Bond Referendum - SPECIAL,,,NO,252,3,13,0,236,0,0
DeKalb,CLAIREMONT WEST,City of Decatur Bond Referendum - SPECIAL,,,NO,207,1,12,0,194,0,0
DeKalb,GLENNWOOD,City of Decatur Bond Referendum - SPECIAL,,,NO,99,1,4,0,94,0,0
DeKalb,OAKHURST,City of Decatur Bond Referendum - SPECIAL,,,NO,170,1,9,0,160,0,0
DeKalb,PONCE DE LEON,City of Decatur Bond Referendum - SPECIAL,,,NO,165,1,4,0,160,0,0
DeKalb,RENFROE MIDDLE,City of Decatur Bond Referendum - SPECIAL,,,NO,112,2,1,0,109,0,0
DeKalb,WINNONA PARK ELEM,City of Decatur Bond Referendum - SPECIAL,,,NO,102,4,5,0,93,0,0
DeKalb,,Mayor - Doraville,,,T. HART,260,17,11,0,230,0,2
DeKalb,DORAVILLE NORTH,Mayor - Doraville,,,T. HART,127,14,9,0,102,0,2
DeKalb,DORAVILLE SOUTH,Mayor - Doraville,,,T. HART,133,3,2,0,128,0,0
DeKalb,,Mayor - Doraville,,I,D. PITTMAN,575,15,15,0,540,0,5
DeKalb,DORAVILLE NORTH,Mayor - Doraville,,I,D. PITTMAN,393,7,10,0,371,0,5
DeKalb,DORAVILLE SOUTH,Mayor - Doraville,,I,D. PITTMAN,182,8,5,0,169,0,0
DeKalb,,City Council - D1 - Doraville,,I,P. FLEMING,401,14,13,0,370,0,4
DeKalb,DORAVILLE NORTH,City Council - D1 - Doraville,,I,P. FLEMING,274,8,10,0,252,0,4
DeKalb,DORAVILLE SOUTH,City Council - D1 - Doraville,,I,P. FLEMING,127,6,3,0,118,0,0
DeKalb,,City Council - D1 - Doraville,,,J. NEWMAN,381,18,14,0,347,0,2
DeKalb,DORAVILLE NORTH,City Council - D1 - Doraville,,,J. NEWMAN,208,13,10,0,183,0,2
DeKalb,DORAVILLE SOUTH,City Council - D1 - Doraville,,,J. NEWMAN,173,5,4,0,164,0,0
DeKalb,,City Council - D2 - Doraville,,,MD NASER,400,11,14,0,369,0,6
DeKalb,DORAVILLE NORTH,City Council - D2 - Doraville,,,MD NASER,259,4,11,0,238,0,6
DeKalb,DORAVILLE SOUTH,City Council - D2 - Doraville,,,MD NASER,141,7,3,0,131,0,0
DeKalb,,City Council - D2 - Doraville,,,TIM SNYDER,390,20,13,0,357,0,0
DeKalb,DORAVILLE NORTH,City Council - D2 - Doraville,,,TIM SNYDER,219,16,9,0,194,0,0
DeKalb,DORAVILLE SOUTH,City Council - D2 - Doraville,,,TIM SNYDER,171,4,4,0,163,0,0
DeKalb,,City Council - D3- Doraville,,,S. HILLARD,607,28,21,0,555,0,3
DeKalb,DORAVILLE NORTH,City Council - D3- Doraville,,,S. HILLARD,371,19,17,0,332,0,3
DeKalb,DORAVILLE SOUTH,City Council - D3- Doraville,,,S. HILLARD,236,9,4,0,223,0,0
DeKalb,,Mayor - Dunwoody,,,S. CHIPKA,0,0,0,0,0,0,0
DeKalb,AUSTIN,Mayor - Dunwoody,,,S. CHIPKA,0,0,0,0,0,0,0
DeKalb,CHESNUT ELEM,Mayor - Dunwoody,,,S. CHIPKA,0,0,0,0,0,0,0
DeKalb,DUNWOODY,Mayor - Dunwoody,,,S. CHIPKA,0,0,0,0,0,0,0
DeKalb,DUNWOODY HIGH,Mayor - Dunwoody,,,S. CHIPKA,0,0,0,0,0,0,0
DeKalb,DUNWOODY LIBRARY,Mayor - Dunwoody,,,S. CHIPKA,0,0,0,0,0,0,0
DeKalb,GEORGETOWN SQUARE,Mayor - Dunwoody,,,S. CHIPKA,0,0,0,0,0,0,0
DeKalb,KINGSLEY ELEM,Mayor - Dunwoody,,,S. CHIPKA,0,0,0,0,0,0,0
DeKalb,MT. VERNON EAST,Mayor - Dunwoody,,,S. CHIPKA,0,0,0,0,0,0,0
DeKalb,MT. VERNON WEST,Mayor - Dunwoody,,,S. CHIPKA,0,0,0,0,0,0,0
DeKalb,NORTH PEACHTREE,Mayor - Dunwoody,,,S. CHIPKA,0,0,0,0,0,0,0
DeKalb,PEACHTREE MIDDLE,Mayor - Dunwoody,,,S. CHIPKA,0,0,0,0,0,0,0
DeKalb,TILLY MILL ROAD,Mayor - Dunwoody,,,S. CHIPKA,0,0,0,0,0,0,0
DeKalb,WINTERS CHAPEL,Mayor - Dunwoody,,,S. CHIPKA,0,0,0,0,0,0,0
DeKalb,,Mayor - Dunwoody,,I,M. DAVIS,10,0,10,0,0,0,0
DeKalb,AUSTIN,Mayor - Dunwoody,,I,M. DAVIS,4,0,4,0,0,0,0
DeKalb,CHESNUT ELEM,Mayor - Dunwoody,,I,M. DAVIS,0,0,0,0,0,0,0
DeKalb,DUNWOODY,Mayor - Dunwoody,,I,M. DAVIS,1,0,1,0,0,0,0
DeKalb,DUNWOODY HIGH,Mayor - Dunwoody,,I,M. DAVIS,2,0,2,0,0,0,0
DeKalb,DUNWOODY LIBRARY,Mayor - Dunwoody,,I,M. DAVIS,0,0,0,0,0,0,0
DeKalb,GEORGETOWN SQUARE,Mayor - Dunwoody,,I,M. DAVIS,2,0,2,0,0,0,0
DeKalb,KINGSLEY ELEM,Mayor - Dunwoody,,I,M. DAVIS,0,0,0,0,0,0,0
DeKalb,MT. VERNON EAST,Mayor - Dunwoody,,I,M. DAVIS,0,0,0,0,0,0,0
DeKalb,MT. VERNON WEST,Mayor - Dunwoody,,I,M. DAVIS,1,0,1,0,0,0,0
DeKalb,NORTH PEACHTREE,Mayor - Dunwoody,,I,M. DAVIS,0,0,0,0,0,0,0
DeKalb,PEACHTREE MIDDLE,Mayor - Dunwoody,,I,M. DAVIS,0,0,0,0,0,0,0
DeKalb,TILLY MILL ROAD,Mayor - Dunwoody,,I,M. DAVIS,0,0,0,0,0,0,0
DeKalb,WINTERS CHAPEL,Mayor - Dunwoody,,I,M. DAVIS,0,0,0,0,0,0,0
DeKalb,,Mayor - Dunwoody,,,C. GRIVAKIS,0,0,0,0,0,0,0
DeKalb,AUSTIN,Mayor - Dunwoody,,,C. GRIVAKIS,0,0,0,0,0,0,0
DeKalb,CHESNUT ELEM,Mayor - Dunwoody,,,C. GRIVAKIS,0,0,0,0,0,0,0
DeKalb,DUNWOODY,Mayor - Dunwoody,,,C. GRIVAKIS,0,0,0,0,0,0,0
DeKalb,DUNWOODY HIGH,Mayor - Dunwoody,,,C. GRIVAKIS,0,0,0,0,0,0,0
DeKalb,DUNWOODY LIBRARY,Mayor - Dunwoody,,,C. GRIVAKIS,0,0,0,0,0,0,0
DeKalb,GEORGETOWN SQUARE,Mayor - Dunwoody,,,C. GRIVAKIS,0,0,0,0,0,0,0
DeKalb,KINGSLEY ELEM,Mayor - Dunwoody,,,C. GRIVAKIS,0,0,0,0,0,0,0
DeKalb,MT. VERNON EAST,Mayor - Dunwoody,,,C. GRIVAKIS,0,0,0,0,0,0,0
DeKalb,MT. VERNON WEST,Mayor - Dunwoody,,,C. GRIVAKIS,0,0,0,0,0,0,0
DeKalb,NORTH PEACHTREE,Mayor - Dunwoody,,,C. GRIVAKIS,0,0,0,0,0,0,0
DeKalb,PEACHTREE MIDDLE,Mayor - Dunwoody,,,C. GRIVAKIS,0,0,0,0,0,0,0
DeKalb,TILLY MILL ROAD,Mayor - Dunwoody,,,C. GRIVAKIS,0,0,0,0,0,0,0
DeKalb,WINTERS CHAPEL,Mayor - Dunwoody,,,C. GRIVAKIS,0,0,0,0,0,0,0
DeKalb,,Mayor - Dunwoody,,,D. SHORTAL,4,0,4,0,0,0,0
DeKalb,AUSTIN,Mayor - Dunwoody,,,D. SHORTAL,0,0,0,0,0,0,0
DeKalb,CHESNUT ELEM,Mayor - Dunwoody,,,D. SHORTAL,0,0,0,0,0,0,0
DeKalb,DUNWOODY,Mayor - Dunwoody,,,D. SHORTAL,1,0,1,0,0,0,0
DeKalb,DUNWOODY HIGH,Mayor - Dunwoody,,,D. SHORTAL,0,0,0,0,0,0,0
DeKalb,DUNWOODY LIBRARY,Mayor - Dunwoody,,,D. SHORTAL,1,0,1,0,0,0,0
DeKalb,GEORGETOWN SQUARE,Mayor - Dunwoody,,,D. SHORTAL,0,0,0,0,0,0,0
DeKalb,KINGSLEY ELEM,Mayor - Dunwoody,,,D. SHORTAL,0,0,0,0,0,0,0
DeKalb,MT. VERNON EAST,Mayor - Dunwoody,,,D. SHORTAL,2,0,2,0,0,0,0
DeKalb,MT. VERNON WEST,Mayor - Dunwoody,,,D. SHORTAL,0,0,0,0,0,0,0
DeKalb,NORTH PEACHTREE,Mayor - Dunwoody,,,D. SHORTAL,0,0,0,0,0,0,0
DeKalb,PEACHTREE MIDDLE,Mayor - Dunwoody,,,D. SHORTAL,0,0,0,0,0,0,0
DeKalb,TILLY MILL ROAD,Mayor - Dunwoody,,,D. SHORTAL,0,0,0,0,0,0,0
DeKalb,WINTERS CHAPEL,Mayor - Dunwoody,,,D. SHORTAL,0,0,0,0,0,0,0
DeKalb,,City Council - D1P4 - Dunwoody,,I,T. NALL,7,0,7,0,0,0,0
DeKalb,AUSTIN,City Council - D1P4 - Dunwoody,,I,T. NALL,2,0,2,0,0,0,0
DeKalb,DUNWOODY,City Council - D1P4 - Dunwoody,,I,T. NALL,2,0,2,0,0,0,0
