county,precinct,office,district,party,candidate,election_day_votes,advanced_votes,absentee_by_mail_votes,provisional_votes
Crisp,Arabi,State Senate,13,Republican,Carden H. Summers,59,29,1,0
Crisp,Coney,State Senate,13,Republican,Carden H. Summers,77,74,5,0
Crisp,Cordele,State Senate,13,Republican,Carden H. Summers,316,355,30,0
Crisp,Jamestown,State Senate,13,Republican,Carden H. Summers,108,95,5,0
Crisp,Listonia,State Senate,13,Republican,Carden H. Summers,81,63,3,0
Dodge,Chauncey,State Senate,13,Republican,Carden H. Summers,24,1,0,0
Dodge,Clark,State Senate,13,Republican,Carden H. Summers,7,0,0,0
Dodge,Eddin,State Senate,13,Republican,Carden H. Summers,36,11,0,0
Dodge,Empire,State Senate,13,Republican,Carden H. Summers,4,2,0,0
Dodge,Jaybird,State Senate,13,Republican,Carden H. Summers,7,4,0,0
Dodge,Jones,State Senate,13,Republican,Carden H. Summers,18,4,0,0
Dodge,Lee,State Senate,13,Republican,Carden H. Summers,120,56,11,1
Dodge,McCranie,State Senate,13,Republican,Carden H. Summers,31,2,0,0
Dodge,Milan,State Senate,13,Republican,Carden H. Summers,16,1,0,0
Dodge,Mitchell,State Senate,13,Republican,Carden H. Summers,22,6,0,0
Dodge,Mullis,State Senate,13,Republican,Carden H. Summers,18,4,0,0
Dodge,Plainfield,State Senate,13,Republican,Carden H. Summers,19,3,1,0
Dodge,Pondtown,State Senate,13,Republican,Carden H. Summers,61,6,4,0
Dodge,Rawlins,State Senate,13,Republican,Carden H. Summers,33,11,1,0
Dodge,Vilula,State Senate,13,Republican,Carden H. Summers,23,5,1,0
Dodge,Yonker,State Senate,13,Republican,Carden H. Summers,6,1,0,0
Dooly,Byromville,State Senate,13,Republican,Carden H. Summers,20,1,0,0
Dooly,Lilly,State Senate,13,Republican,Carden H. Summers,21,3,0,0
Dooly,Pinehurst,State Senate,13,Republican,Carden H. Summers,33,13,1,0
Dooly,Unadilla,State Senate,13,Republican,Carden H. Summers,36,9,0,0
Dooly,Vienna,State Senate,13,Republican,Carden H. Summers,85,59,1,0
Lee,CJC,State Senate,13,Republican,Carden H. Summers,11,3,0,0
Lee,Century Fire Station,State Senate,13,Republican,Carden H. Summers,25,16,0,0
Lee,Chokee,State Senate,13,Republican,Carden H. Summers,9,2,0,0
Lee,First Baptist,State Senate,13,Republican,Carden H. Summers,50,17,0,0
Lee,Friendship Baptist,State Senate,13,Republican,Carden H. Summers,16,3,0,0
Lee,Leesburg,State Senate,13,Republican,Carden H. Summers,36,35,0,0
Lee,Redbone,State Senate,13,Republican,Carden H. Summers,64,28,0,0
Lee,SDA Church,State Senate,13,Republican,Carden H. Summers,20,12,2,0
Lee,Smithville,State Senate,13,Republican,Carden H. Summers,10,8,1,0
Lee,Sovereign Grace,State Senate,13,Republican,Carden H. Summers,19,10,2,0
Sumter,Airport,State Senate,13,Republican,Carden H. Summers,22,9,0,0
Sumter,Andersonville,State Senate,13,Republican,Carden H. Summers,8,4,0,0
Sumter,Chambliss,State Senate,13,Republican,Carden H. Summers,43,13,0,0
Sumter,Leslie,State Senate,13,Republican,Carden H. Summers,52,12,0,0
Sumter,Rees Park,State Senate,13,Republican,Carden H. Summers,0,0,0,0
Tift,Brighton,State Senate,13,Republican,Carden H. Summers,76,39,0,0
Tift,Brookfield,State Senate,13,Republican,Carden H. Summers,44,19,1,0
Tift,Chula,State Senate,13,Republican,Carden H. Summers,89,41,3,0
Tift,Docia,State Senate,13,Republican,Carden H. Summers,76,23,0,0
Tift,Eldorado,State Senate,13,Republican,Carden H. Summers,54,10,0,0
Tift,Mott-Litman Gym,State Senate,13,Republican,Carden H. Summers,6,5,0,0
Tift,Omega,State Senate,13,Republican,Carden H. Summers,28,4,1,0
Tift,Tifton Lodge,State Senate,13,Republican,Carden H. Summers,70,50,1,1
Tift,Tifton Northeast,State Senate,13,Republican,Carden H. Summers,87,68,1,0
Tift,Tifton Northwest,State Senate,13,Republican,Carden H. Summers,78,77,3,0
Tift,Tifton South,State Senate,13,Republican,Carden H. Summers,9,14,1,0
Tift,Ty Ty,State Senate,13,Republican,Carden H. Summers,43,4,0,0
Turner,Ashburn,State Senate,13,Republican,Carden H. Summers,57,47,4,0
Turner,Rebecca,State Senate,13,Republican,Carden H. Summers,21,8,0,0
Turner,Sycamore,State Senate,13,Republican,Carden H. Summers,51,35,0,0
Wilcox,Abbeville North 2,State Senate,13,Republican,Carden H. Summers,5,1,0,0
Wilcox,Pineview 2,State Senate,13,Republican,Carden H. Summers,43,3,0,0
Wilcox,Pitts 3,State Senate,13,Republican,Carden H. Summers,79,5,5,0
Wilcox,Rochelle North 1,State Senate,13,Republican,Carden H. Summers,11,1,0,0
Wilcox,Rochelle South 4,State Senate,13,Republican,Carden H. Summers,23,2,0,0
Worth,Bridgeboro,State Senate,13,Republican,Carden H. Summers,24,18,0,0
Worth,County Line,State Senate,13,Republican,Carden H. Summers,30,4,0,0
Worth,Doles,State Senate,13,Republican,Carden H. Summers,35,11,0,0
Worth,Isabella,State Senate,13,Republican,Carden H. Summers,115,47,0,0
Worth,Minton,State Senate,13,Republican,Carden H. Summers,46,11,0,0
Worth,Oakfield,State Senate,13,Republican,Carden H. Summers,11,3,0,0
Worth,Piney Woods,State Senate,13,Republican,Carden H. Summers,4,4,0,0
Worth,Poulan,State Senate,13,Republican,Carden H. Summers,48,29,0,0
Worth,Red Rock,State Senate,13,Republican,Carden H. Summers,49,18,0,0
Worth,Scooterville,State Senate,13,Republican,Carden H. Summers,37,7,0,0
Worth,Shingler,State Senate,13,Republican,Carden H. Summers,65,20,0,0
Worth,Sumner,State Senate,13,Republican,Carden H. Summers,50,15,0,0
Worth,Sylvester,State Senate,13,Republican,Carden H. Summers,55,63,0,0
Worth,Sylvester East,State Senate,13,Republican,Carden H. Summers,64,67,0,0
Worth,Warwick,State Senate,13,Republican,Carden H. Summers,51,2,0,0
Crisp,Arabi,State Senate,13,Republican,Jim Quinn,17,6,0,0
Crisp,Coney,State Senate,13,Republican,Jim Quinn,19,18,0,0
Crisp,Cordele,State Senate,13,Republican,Jim Quinn,63,33,3,0
Crisp,Jamestown,State Senate,13,Republican,Jim Quinn,28,3,0,0
Crisp,Listonia,State Senate,13,Republican,Jim Quinn,20,9,0,0
Dodge,Chauncey,State Senate,13,Republican,Jim Quinn,21,0,3,0
Dodge,Clark,State Senate,13,Republican,Jim Quinn,8,2,0,0
Dodge,Eddin,State Senate,13,Republican,Jim Quinn,13,7,0,0
Dodge,Empire,State Senate,13,Republican,Jim Quinn,16,0,0,0
Dodge,Jaybird,State Senate,13,Republican,Jim Quinn,13,0,4,0
Dodge,Jones,State Senate,13,Republican,Jim Quinn,19,4,0,0
Dodge,Lee,State Senate,13,Republican,Jim Quinn,87,46,5,0
Dodge,McCranie,State Senate,13,Republican,Jim Quinn,16,4,0,0
Dodge,Milan,State Senate,13,Republican,Jim Quinn,13,0,0,0
Dodge,Mitchell,State Senate,13,Republican,Jim Quinn,26,2,1,0
Dodge,Mullis,State Senate,13,Republican,Jim Quinn,7,1,0,0
Dodge,Plainfield,State Senate,13,Republican,Jim Quinn,17,7,0,0
Dodge,Pondtown,State Senate,13,Republican,Jim Quinn,19,9,4,0
Dodge,Rawlins,State Senate,13,Republican,Jim Quinn,30,12,2,0
Dodge,Vilula,State Senate,13,Republican,Jim Quinn,10,0,0,0
Dodge,Yonker,State Senate,13,Republican,Jim Quinn,7,2,0,0
Dooly,Byromville,State Senate,13,Republican,Jim Quinn,18,0,0,0
Dooly,Lilly,State Senate,13,Republican,Jim Quinn,14,3,0,0
Dooly,Pinehurst,State Senate,13,Republican,Jim Quinn,16,4,0,0
Dooly,Unadilla,State Senate,13,Republican,Jim Quinn,15,10,0,0
Dooly,Vienna,State Senate,13,Republican,Jim Quinn,35,66,0,0
Lee,CJC,State Senate,13,Republican,Jim Quinn,74,35,4,0
Lee,Century Fire Station,State Senate,13,Republican,Jim Quinn,192,131,6,0
Lee,Chokee,State Senate,13,Republican,Jim Quinn,25,28,2,0
Lee,First Baptist,State Senate,13,Republican,Jim Quinn,290,94,4,0
Lee,Friendship Baptist,State Senate,13,Republican,Jim Quinn,95,37,0,0
Lee,Leesburg,State Senate,13,Republican,Jim Quinn,233,188,6,0
Lee,Redbone,State Senate,13,Republican,Jim Quinn,436,138,5,0
Lee,SDA Church,State Senate,13,Republican,Jim Quinn,146,40,2,0
Lee,Smithville,State Senate,13,Republican,Jim Quinn,55,37,3,0
Lee,Sovereign Grace,State Senate,13,Republican,Jim Quinn,167,72,1,0
Sumter,Airport,State Senate,13,Republican,Jim Quinn,67,35,0,0
Sumter,Andersonville,State Senate,13,Republican,Jim Quinn,24,6,0,0
Sumter,Chambliss,State Senate,13,Republican,Jim Quinn,31,17,0,0
Sumter,Leslie,State Senate,13,Republican,Jim Quinn,66,24,0,0
Sumter,Rees Park,State Senate,13,Republican,Jim Quinn,0,0,0,0
Tift,Brighton,State Senate,13,Republican,Jim Quinn,61,18,0,0
Tift,Brookfield,State Senate,13,Republican,Jim Quinn,43,16,0,0
Tift,Chula,State Senate,13,Republican,Jim Quinn,43,16,1,0
Tift,Docia,State Senate,13,Republican,Jim Quinn,37,8,0,0
Tift,Eldorado,State Senate,13,Republican,Jim Quinn,47,8,0,0
Tift,Mott-Litman Gym,State Senate,13,Republican,Jim Quinn,7,9,0,0
Tift,Omega,State Senate,13,Republican,Jim Quinn,32,0,0,0
Tift,Tifton Lodge,State Senate,13,Republican,Jim Quinn,50,31,5,0
Tift,Tifton Northeast,State Senate,13,Republican,Jim Quinn,48,27,1,4
Tift,Tifton Northwest,State Senate,13,Republican,Jim Quinn,70,34,0,0
Tift,Tifton South,State Senate,13,Republican,Jim Quinn,11,11,0,0
Tift,Ty Ty,State Senate,13,Republican,Jim Quinn,35,3,0,0
Turner,Ashburn,State Senate,13,Republican,Jim Quinn,62,43,2,0
Turner,Rebecca,State Senate,13,Republican,Jim Quinn,21,5,0,0
Turner,Sycamore,State Senate,13,Republican,Jim Quinn,77,45,1,0
Wilcox,Abbeville North 2,State Senate,13,Republican,Jim Quinn,5,3,0,0
Wilcox,Pineview 2,State Senate,13,Republican,Jim Quinn,6,2,0,0
Wilcox,Pitts 3,State Senate,13,Republican,Jim Quinn,22,1,1,0
Wilcox,Rochelle North 1,State Senate,13,Republican,Jim Quinn,1,1,0,0
Wilcox,Rochelle South 4,State Senate,13,Republican,Jim Quinn,9,0,1,0
Worth,Bridgeboro,State Senate,13,Republican,Jim Quinn,42,7,0,0
Worth,County Line,State Senate,13,Republican,Jim Quinn,25,8,0,0
Worth,Doles,State Senate,13,Republican,Jim Quinn,17,5,0,0
Worth,Isabella,State Senate,13,Republican,Jim Quinn,30,16,0,0
Worth,Minton,State Senate,13,Republican,Jim Quinn,24,8,0,0
Worth,Oakfield,State Senate,13,Republican,Jim Quinn,6,1,0,0
Worth,Piney Woods,State Senate,13,Republican,Jim Quinn,8,2,0,0
Worth,Poulan,State Senate,13,Republican,Jim Quinn,13,4,0,0
Worth,Red Rock,State Senate,13,Republican,Jim Quinn,36,6,0,0
Worth,Scooterville,State Senate,13,Republican,Jim Quinn,14,0,0,0
Worth,Shingler,State Senate,13,Republican,Jim Quinn,13,1,0,0
Worth,Sumner,State Senate,13,Republican,Jim Quinn,28,10,0,0
Worth,Sylvester,State Senate,13,Republican,Jim Quinn,7,17,0,0
Worth,Sylvester East,State Senate,13,Republican,Jim Quinn,27,8,0,0
Worth,Warwick,State Senate,13,Republican,Jim Quinn,24,4,0,0
Crisp,Arabi,State Senate,13,Democrat,Mary Egler,5,3,0,0
Crisp,Coney,State Senate,13,Democrat,Mary Egler,8,2,0,0
Crisp,Cordele,State Senate,13,Democrat,Mary Egler,116,38,2,0
Crisp,Jamestown,State Senate,13,Democrat,Mary Egler,5,1,0,0
Crisp,Listonia,State Senate,13,Democrat,Mary Egler,2,0,0,0
Dodge,Chauncey,State Senate,13,Democrat,Mary Egler,1,0,0,0
Dodge,Clark,State Senate,13,Democrat,Mary Egler,0,0,0,0
Dodge,Eddin,State Senate,13,Democrat,Mary Egler,14,5,1,0
Dodge,Empire,State Senate,13,Democrat,Mary Egler,3,1,0,0
Dodge,Jaybird,State Senate,13,Democrat,Mary Egler,4,0,0,0
Dodge,Jones,State Senate,13,Democrat,Mary Egler,7,0,0,0
Dodge,Lee,State Senate,13,Democrat,Mary Egler,66,18,0,0
Dodge,McCranie,State Senate,13,Democrat,Mary Egler,0,0,0,0
Dodge,Milan,State Senate,13,Democrat,Mary Egler,3,0,0,0
Dodge,Mitchell,State Senate,13,Democrat,Mary Egler,7,0,0,0
Dodge,Mullis,State Senate,13,Democrat,Mary Egler,8,1,0,0
Dodge,Plainfield,State Senate,13,Democrat,Mary Egler,2,0,0,0
Dodge,Pondtown,State Senate,13,Democrat,Mary Egler,9,2,0,0
Dodge,Rawlins,State Senate,13,Democrat,Mary Egler,10,3,0,0
Dodge,Vilula,State Senate,13,Democrat,Mary Egler,0,0,0,0
Dodge,Yonker,State Senate,13,Democrat,Mary Egler,2,0,0,0
Dooly,Byromville,State Senate,13,Democrat,Mary Egler,18,3,0,0
Dooly,Lilly,State Senate,13,Democrat,Mary Egler,10,3,1,0
Dooly,Pinehurst,State Senate,13,Democrat,Mary Egler,10,5,0,0
Dooly,Unadilla,State Senate,13,Democrat,Mary Egler,33,8,0,0
Dooly,Vienna,State Senate,13,Democrat,Mary Egler,40,50,1,0
Lee,CJC,State Senate,13,Democrat,Mary Egler,1,4,1,0
Lee,Century Fire Station,State Senate,13,Democrat,Mary Egler,24,1,0,0
Lee,Chokee,State Senate,13,Democrat,Mary Egler,18,8,7,0
Lee,First Baptist,State Senate,13,Democrat,Mary Egler,65,6,0,0
Lee,Friendship Baptist,State Senate,13,Democrat,Mary Egler,15,9,0,0
Lee,Leesburg,State Senate,13,Democrat,Mary Egler,22,10,2,0
Lee,Redbone,State Senate,13,Democrat,Mary Egler,60,8,1,0
Lee,SDA Church,State Senate,13,Democrat,Mary Egler,14,2,2,0
Lee,Smithville,State Senate,13,Democrat,Mary Egler,25,1,1,0
Lee,Sovereign Grace,State Senate,13,Democrat,Mary Egler,12,3,0,0
Sumter,Airport,State Senate,13,Democrat,Mary Egler,23,22,0,0
Sumter,Andersonville,State Senate,13,Democrat,Mary Egler,8,2,0,0
Sumter,Chambliss,State Senate,13,Democrat,Mary Egler,8,10,0,0
Sumter,Leslie,State Senate,13,Democrat,Mary Egler,47,12,2,0
Sumter,Rees Park,State Senate,13,Democrat,Mary Egler,4,3,0,0
Tift,Brighton,State Senate,13,Democrat,Mary Egler,9,12,0,0
Tift,Brookfield,State Senate,13,Democrat,Mary Egler,2,0,0,0
Tift,Chula,State Senate,13,Democrat,Mary Egler,12,5,0,0
Tift,Docia,State Senate,13,Democrat,Mary Egler,1,3,0,0
Tift,Eldorado,State Senate,13,Democrat,Mary Egler,2,0,0,0
Tift,Mott-Litman Gym,State Senate,13,Democrat,Mary Egler,63,16,3,0
Tift,Omega,State Senate,13,Democrat,Mary Egler,5,0,0,0
Tift,Tifton Lodge,State Senate,13,Democrat,Mary Egler,14,18,0,0
Tift,Tifton Northeast,State Senate,13,Democrat,Mary Egler,28,18,0,1
Tift,Tifton Northwest,State Senate,13,Democrat,Mary Egler,34,18,0,0
Tift,Tifton South,State Senate,13,Democrat,Mary Egler,54,18,4,0
Tift,Ty Ty,State Senate,13,Democrat,Mary Egler,11,2,0,0
Turner,Ashburn,State Senate,13,Democrat,Mary Egler,72,30,1,0
Turner,Rebecca,State Senate,13,Democrat,Mary Egler,3,1,0,0
Turner,Sycamore,State Senate,13,Democrat,Mary Egler,7,1,0,0
Wilcox,Abbeville North 2,State Senate,13,Democrat,Mary Egler,7,6,0,0
Wilcox,Pineview 2,State Senate,13,Democrat,Mary Egler,24,2,0,0
Wilcox,Pitts 3,State Senate,13,Democrat,Mary Egler,1,1,0,0
Wilcox,Rochelle North 1,State Senate,13,Democrat,Mary Egler,16,2,0,0
Wilcox,Rochelle South 4,State Senate,13,Democrat,Mary Egler,0,0,0,0
Worth,Bridgeboro,State Senate,13,Democrat,Mary Egler,13,8,0,0
Worth,County Line,State Senate,13,Democrat,Mary Egler,1,0,0,0
Worth,Doles,State Senate,13,Democrat,Mary Egler,2,1,0,0
Worth,Isabella,State Senate,13,Democrat,Mary Egler,6,5,0,0
Worth,Minton,State Senate,13,Democrat,Mary Egler,0,0,0,0
Worth,Oakfield,State Senate,13,Democrat,Mary Egler,3,1,0,0
Worth,Piney Woods,State Senate,13,Democrat,Mary Egler,13,3,0,0
Worth,Poulan,State Senate,13,Democrat,Mary Egler,3,3,0,0
Worth,Red Rock,State Senate,13,Democrat,Mary Egler,8,6,0,0
Worth,Scooterville,State Senate,13,Democrat,Mary Egler,2,3,0,0
Worth,Shingler,State Senate,13,Democrat,Mary Egler,8,2,0,0
Worth,Sumner,State Senate,13,Democrat,Mary Egler,6,2,0,0
Worth,Sylvester,State Senate,13,Democrat,Mary Egler,61,47,0,0
Worth,Sylvester East,State Senate,13,Democrat,Mary Egler,12,10,0,0
Worth,Warwick,State Senate,13,Democrat,Mary Egler,10,0,0,0
