county,precinct,office,district,party,candidate,election_day_votes,advanced_votes,absentee_by_mail_votes,provisional_votes
Dodge,Mitchell,State Senate,13,Republican,Jim Quinn,28,3,1,0
Dodge,Mullis,State Senate,13,Republican,Jim Quinn,14,0,0,0
Dodge,Plainfield,State Senate,13,Republican,Jim Quinn,14,4,0,0
Dodge,Pondtown,State Senate,13,Republican,Jim Quinn,23,9,5,0
Dodge,Rawlins,State Senate,13,Republican,Jim Quinn,21,4,2,0
Dodge,Vilula,State Senate,13,Republican,Jim Quinn,12,0,0,0
Dodge,Yonker,State Senate,13,Republican,Jim Quinn,6,0,0,0
Dooly,Byromville,State Senate,13,Republican,Jim Quinn,30,3,0,0
Dooly,Lilly,State Senate,13,Republican,Jim Quinn,15,3,0,0
Dooly,Pinehurst,State Senate,13,Republican,Jim Quinn,14,2,0,0
Dooly,Unadilla,State Senate,13,Republican,Jim Quinn,17,5,0,0
Dooly,Vienna,State Senate,13,Republican,Jim Quinn,62,61,1,0
Lee,CJC,State Senate,13,Republican,Jim Quinn,95,21,2,0
Lee,Century Fire Station,State Senate,13,Republican,Jim Quinn,302,110,36,0
Lee,Chokee,State Senate,13,Republican,Jim Quinn,40,19,0,0
Lee,First Baptist,State Senate,13,Republican,Jim Quinn,439,77,90,0
Lee,Friendship Baptist,State Senate,13,Republican,Jim Quinn,126,38,1,2
Lee,Leesburg,State Senate,13,Republican,Jim Quinn,274,165,1,0
Lee,Redbone,State Senate,13,Republican,Jim Quinn,545,99,1,0
Lee,SDA Church,State Senate,13,Republican,Jim Quinn,191,28,2,0
Lee,Smithville,State Senate,13,Republican,Jim Quinn,76,28,2,0
Lee,Sovereign Grace,State Senate,13,Republican,Jim Quinn,217,71,2,0
Sumter,Airport,State Senate,13,Republican,Jim Quinn,73,29,1,0
Sumter,Andersonville,State Senate,13,Republican,Jim Quinn,21,2,0,2
Sumter,Chambliss,State Senate,13,Republican,Jim Quinn,26,14,0,3
Sumter,Leslie,State Senate,13,Republican,Jim Quinn,78,21,0,0
Sumter,Rees Park,State Senate,13,Republican,Jim Quinn,2,1,0,0
Tift,Brighton,State Senate,13,Republican,Jim Quinn,55,32,0,0
Tift,Brookfield,State Senate,13,Republican,Jim Quinn,39,14,0,0
Tift,Chula,State Senate,13,Republican,Jim Quinn,44,21,0,0
Tift,Docia,State Senate,13,Republican,Jim Quinn,25,26,0,0
Tift,Eldorado,State Senate,13,Republican,Jim Quinn,41,8,0,0
Tift,Mott-Litman Gym,State Senate,13,Republican,Jim Quinn,8,11,2,0
Tift,Omega,State Senate,13,Republican,Jim Quinn,34,2,0,0
Tift,Tifton Lodge,State Senate,13,Republican,Jim Quinn,64,34,2,0
Tift,Tifton Northeast,State Senate,13,Republican,Jim Quinn,58,41,2,1
Tift,Tifton Northwest,State Senate,13,Republican,Jim Quinn,60,37,0,0
Tift,Tifton South,State Senate,13,Republican,Jim Quinn,11,10,0,0
Tift,Ty Ty,State Senate,13,Republican,Jim Quinn,32,10,0,0
Turner,Ashburn,State Senate,13,Republican,Jim Quinn,59,47,3,0
Turner,Rebecca,State Senate,13,Republican,Jim Quinn,14,10,0,0
Turner,Sycamore,State Senate,13,Republican,Jim Quinn,77,40,0,0
Wilcox,Abbeville North 2,State Senate,13,Republican,Jim Quinn,8,6,0,0
Wilcox,Pineview 2,State Senate,13,Republican,Jim Quinn,14,2,0,0
Wilcox,Pitts 3,State Senate,13,Republican,Jim Quinn,26,0,1,0
Wilcox,Rochelle North 1,State Senate,13,Republican,Jim Quinn,7,3,0,0
Wilcox,Rochelle South 4,State Senate,13,Republican,Jim Quinn,5,0,1,0
Worth,Bridgeboro,State Senate,13,Republican,Jim Quinn,59,1,2,0
Worth,County Line,State Senate,13,Republican,Jim Quinn,39,4,0,0
Worth,Doles,State Senate,13,Republican,Jim Quinn,15,7,1,0
Worth,Isabella,State Senate,13,Republican,Jim Quinn,39,7,2,0
Worth,Minton,State Senate,13,Republican,Jim Quinn,17,0,0,2
Worth,Oakfield,State Senate,13,Republican,Jim Quinn,9,0,0,1
Worth,Piney Woods,State Senate,13,Republican,Jim Quinn,13,0,0,0
Worth,Poulan,State Senate,13,Republican,Jim Quinn,15,5,0,0
Worth,Red Rock,State Senate,13,Republican,Jim Quinn,38,3,0,0
Worth,Scooterville,State Senate,13,Republican,Jim Quinn,9,1,0,0
Worth,Shingler,State Senate,13,Republican,Jim Quinn,19,1,0,0
Worth,Sumner,State Senate,13,Republican,Jim Quinn,23,6,1,0
Worth,Sylvester,State Senate,13,Republican,Jim Quinn,30,18,4,0
Worth,Sylvester East,State Senate,13,Republican,Jim Quinn,31,11,3,0
Worth,Warwick,State Senate,13,Republican,Jim Quinn,22,0,2,0
