county,office,district,party,candidate,votes
BRANTLEY,U.S. House,1,Democrat,JOYCE GRIGGS,1250
BRYAN,U.S. House,1,Democrat,JOYCE GRIGGS,328
BULLOCH,U.S. House,1,Democrat,JOYCE GRIGGS,1018
CAMDEN,U.S. House,1,Democrat,JOYCE GRIGGS,979
CANDLER,U.S. House,1,Democrat,JOYCE GRIGGS,533
CHATHAM,U.S. House,1,Democrat,JOYCE GRIGGS,4336
EFFINGHAM,U.S. House,1,Democrat,JOYCE GRIGGS,554
EVANS,U.S. House,1,Democrat,JOYCE GRIGGS,627
GLYNN,U.S. House,1,Democrat,JOYCE GRIGGS,1281
JENKINS,U.S. House,1,Democrat,JOYCE GRIGGS,695
LIBERTY,U.S. House,1,Democrat,JOYCE GRIGGS,1161
LONG,U.S. House,1,Democrat,JOYCE GRIGGS,645
MCINTOSH,U.S. House,1,Democrat,JOYCE GRIGGS,878
PIERCE,U.S. House,1,Democrat,JOYCE GRIGGS,574
SCREVEN,U.S. House,1,Democrat,JOYCE GRIGGS,1138
TATTNALL,U.S. House,1,Democrat,JOYCE GRIGGS,1299
TOOMBS,U.S. House,1,Democrat,JOYCE GRIGGS,1547
WAYNE,U.S. House,1,Democrat,JOYCE GRIGGS,1779
BRANTLEY,U.S. House,1,Democrat,DON SMART,1468
BRYAN,U.S. House,1,Democrat,DON SMART,309
BULLOCH,U.S. House,1,Democrat,DON SMART,687
CAMDEN,U.S. House,1,Democrat,DON SMART,649
CANDLER,U.S. House,1,Democrat,DON SMART,731
CHATHAM,U.S. House,1,Democrat,DON SMART,2136
EFFINGHAM,U.S. House,1,Democrat,DON SMART,694
EVANS,U.S. House,1,Democrat,DON SMART,967
GLYNN,U.S. House,1,Democrat,DON SMART,506
JENKINS,U.S. House,1,Democrat,DON SMART,670
LIBERTY,U.S. House,1,Democrat,DON SMART,1158
LONG,U.S. House,1,Democrat,DON SMART,898
MCINTOSH,U.S. House,1,Democrat,DON SMART,665
PIERCE,U.S. House,1,Democrat,DON SMART,785
SCREVEN,U.S. House,1,Democrat,DON SMART,1282
