county,office,district,party,candidate,votes
BRYAN,State Senate,1,Republican,ERIC JOHNSON,1369
CHATHAM,State Senate,1,Republican,ERIC JOHNSON,4754
CHATHAM,State Senate,2,Democrat,REGINA THOMAS,4232
CHATHAM,State Senate,2,Republican,DALE YOUNGER,631
BRYAN,State Senate,3,Democrat,RENE KEMP,442
GLYNN,State Senate,3,Democrat,RENE KEMP,1119
LIBERTY,State Senate,3,Democrat,RENE KEMP,1804
LONG,State Senate,3,Democrat,RENE KEMP,1335
MCINTOSH,State Senate,3,Democrat,RENE KEMP,1481
BRYAN,State Senate,3,Republican,JIM CARTER,283
GLYNN,State Senate,3,Republican,JIM CARTER,1888
LIBERTY,State Senate,3,Republican,JIM CARTER,262
LONG,State Senate,3,Republican,JIM CARTER,10
MCINTOSH,State Senate,3,Republican,JIM CARTER,132
BULLOCH,State Senate,4,Democrat,JACK HILL,1634
EFFINGHAM,State Senate,4,Democrat,JACK HILL,1182
EVANS,State Senate,4,Democrat,JACK HILL,1611
JENKINS,State Senate,4,Democrat,JACK HILL,1316
SCREVEN,State Senate,4,Democrat,JACK HILL,2479
TATTNALL,State Senate,4,Democrat,JACK HILL,3596
DEKALB,State Senate,5,Republican,JOE BURTON,1696
GWINNETT,State Senate,5,Republican,JOE BURTON,2785
APPLING,State Senate,6,Democrat,JOE SEARS,2314
BRANTLEY,State Senate,6,Democrat,JOE SEARS,2618
GLYNN,State Senate,6,Democrat,JOE SEARS,418
MONTGOMERY,State Senate,6,Democrat,JOE SEARS,1083
PIERCE,State Senate,6,Democrat,JOE SEARS,1056
TOOMBS,State Senate,6,Democrat,JOE SEARS,2177
WAYNE,State Senate,6,Democrat,JOE SEARS,3451
APPLING,State Senate,6,Republican,TOM WILLIAMS,393
BRANTLEY,State Senate,6,Republican,TOM WILLIAMS,81
GLYNN,State Senate,6,Republican,TOM WILLIAMS,5102
MONTGOMERY,State Senate,6,Republican,TOM WILLIAMS,4
PIERCE,State Senate,6,Republican,TOM WILLIAMS,265
TOOMBS,State Senate,6,Republican,TOM WILLIAMS,276
WAYNE,State Senate,6,Republican,TOM WILLIAMS,100
