county,office,district,party,candidate ,votes
APPLING,U.S. Senate,,Democrat,Zell Miller,2606
APPLING,U.S. Senate,,Green,Jeff Gates,40
APPLING,U.S. Senate,,Independent,Winnie Walsh,23
APPLING,U.S. Senate,,Libertarian,Paul Rober MacGregor,55
APPLING,U.S. Senate,,Republican,Ben Ballenger,161
APPLING,U.S. Senate,,Republican,Bobby Wood,20
APPLING,U.S. Senate,,Republican,Mack Mattingly,2055
ATKINSON,U.S. Senate,,Democrat,Zell Miller,846
ATKINSON,U.S. Senate,,Green,Jeff Gates,14
ATKINSON,U.S. Senate,,Independent,Winnie Walsh,6
ATKINSON,U.S. Senate,,Libertarian,Paul Rober MacGregor,16
ATKINSON,U.S. Senate,,Republican,Ben Ballenger,37
ATKINSON,U.S. Senate,,Republican,Bobby Wood,17
ATKINSON,U.S. Senate,,Republican,Mack Mattingly,538
BACON,U.S. Senate,,Democrat,Zell Miller,1265
BACON,U.S. Senate,,Green,Jeff Gates,21
BACON,U.S. Senate,,Independent,Winnie Walsh,10
BACON,U.S. Senate,,Libertarian,Paul Rober MacGregor,27
BACON,U.S. Senate,,Republican,Ben Ballenger,50
BACON,U.S. Senate,,Republican,Bobby Wood,10
BACON,U.S. Senate,,Republican,Mack Mattingly,901
BAKER,U.S. Senate,,Democrat,Zell Miller,736
BAKER,U.S. Senate,,Green,Jeff Gates,10
BAKER,U.S. Senate,,Independent,Winnie Walsh,2
BAKER,U.S. Senate,,Libertarian,Paul Rober MacGregor,7
BAKER,U.S. Senate,,Republican,Ben Ballenger,25
BAKER,U.S. Senate,,Republican,Bobby Wood,9
BAKER,U.S. Senate,,Republican,Mack Mattingly,327
BALDWIN,U.S. Senate,,Democrat,Zell Miller,4969
BALDWIN,U.S. Senate,,Green,Jeff Gates,80
BALDWIN,U.S. Senate,,Independent,Winnie Walsh,50
BALDWIN,U.S. Senate,,Libertarian,Paul Rober MacGregor,84
BALDWIN,U.S. Senate,,Republican,Ben Ballenger,302
BALDWIN,U.S. Senate,,Republican,Bobby Wood,83
BALDWIN,U.S. Senate,,Republican,Mack Mattingly,3663
BANKS,U.S. Senate,,Democrat,Zell Miller,2562
BANKS,U.S. Senate,,Green,Jeff Gates,40
BANKS,U.S. Senate,,Independent,Winnie Walsh,19
BANKS,U.S. Senate,,Libertarian,Paul Rober MacGregor,36
BANKS,U.S. Senate,,Republican,Ben Ballenger,37
BANKS,U.S. Senate,,Republican,Bobby Wood,25
BANKS,U.S. Senate,,Republican,Mack Mattingly,1851
BARROW,U.S. Senate,,Democrat,Zell Miller,6334
BARROW,U.S. Senate,,Green,Jeff Gates,98
BARROW,U.S. Senate,,Independent,Winnie Walsh,38
BARROW,U.S. Senate,,Libertarian,Paul Rober MacGregor,172
BARROW,U.S. Senate,,Republican,Ben Ballenger,50
BARROW,U.S. Senate,,Republican,Bobby Wood,108
BARROW,U.S. Senate,,Republican,Mack Mattingly,6650
BARTOW,U.S. Senate,,Democrat,Zell Miller,12455
BARTOW,U.S. Senate,,Green,Jeff Gates,224
BARTOW,U.S. Senate,,Independent,Winnie Walsh,93
BARTOW,U.S. Senate,,Libertarian,Paul Rober MacGregor,204
BARTOW,U.S. Senate,,Republican,Ben Ballenger,142
BARTOW,U.S. Senate,,Republican,Bobby Wood,85
BARTOW,U.S. Senate,,Republican,Mack Mattingly,8978
BEN HILL,U.S. Senate,,Democrat,Zell Miller,3056
BEN HILL,U.S. Senate,,Green,Jeff Gates,41
BEN HILL,U.S. Senate,,Independent,Winnie Walsh,18
BEN HILL,U.S. Senate,,Libertarian,Paul Rober MacGregor,60
BEN HILL,U.S. Senate,,Republican,Ben Ballenger,40
BEN HILL,U.S. Senate,,Republican,Bobby Wood,14
BEN HILL,U.S. Senate,,Republican,Mack Mattingly,1364
BERRIEN,U.S. Senate,,Democrat,Zell Miller,2757
BERRIEN,U.S. Senate,,Green,Jeff Gates,48
BERRIEN,U.S. Senate,,Independent,Winnie Walsh,15
BERRIEN,U.S. Senate,,Libertarian,Paul Rober MacGregor,35
BERRIEN,U.S. Senate,,Republican,Ben Ballenger,33
BERRIEN,U.S. Senate,,Republican,Bobby Wood,30
BERRIEN,U.S. Senate,,Republican,Mack Mattingly,1510
BIBB,U.S. Senate,,Democrat,Zell Miller,28423
BIBB,U.S. Senate,,Green,Jeff Gates,303
BIBB,U.S. Senate,,Independent,Winnie Walsh,139
