county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Chatham,,BOE, D2,,DANIEL FRAZIER,251,44,204,3,0
Chatham,S Gardens Christian,BOE, D2,,DANIEL FRAZIER,22,6,16,0,0
Chatham,Williams Court Apts,BOE, D2,,DANIEL FRAZIER,14,2,12,0,0
Chatham,Blackshear Comm Ctr,BOE, D2,,DANIEL FRAZIER,11,1,10,0,0
Chatham,W. W. Law Center,BOE, D2,,DANIEL FRAZIER,22,4,18,0,0
Chatham,Fellowship of Love,BOE, D2,,DANIEL FRAZIER,75,17,55,3,0
Chatham,Holy Spirit Lutheran,BOE, D2,,DANIEL FRAZIER,27,1,26,0,0
Chatham,Riverside Baptist Church,BOE, D2,,DANIEL FRAZIER,7,2,5,0,0
Chatham,Christ Comm. Church,BOE, D2,,DANIEL FRAZIER,34,5,29,0,0
Chatham,The Salvation Army,BOE, D2,,DANIEL FRAZIER,39,6,33,0,0
Chatham,,BOE, D2,,DIONNE HOSKINS ,521,93,404,24,0
Chatham,S Gardens Christian,BOE, D2,,DIONNE HOSKINS ,52,16,34,2,0
Chatham,Williams Court Apts,BOE, D2,,DIONNE HOSKINS ,33,3,30,0,0
Chatham,Blackshear Comm Ctr,BOE, D2,,DIONNE HOSKINS ,35,8,26,1,0
Chatham,W. W. Law Center,BOE, D2,,DIONNE HOSKINS ,53,13,38,2,0
Chatham,Fellowship of Love,BOE, D2,,DIONNE HOSKINS ,128,18,100,10,0
Chatham,Holy Spirit Lutheran,BOE, D2,,DIONNE HOSKINS ,67,12,54,1,0
Chatham,Riverside Baptist Church,BOE, D2,,DIONNE HOSKINS ,5,0,5,0,0
Chatham,Christ Comm. Church,BOE, D2,,DIONNE HOSKINS ,74,9,63,2,0
Chatham,The Salvation Army,BOE, D2,,DIONNE HOSKINS ,74,14,54,6,0
