county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Peach,,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),1019,38,729,252,0
Peach,BYRON #1,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),211,1,184,26,0
Peach,BYRON #2,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),330,12,278,40,0
Peach,CLAUDE,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),66,2,52,12,0
Peach,FORT VALLEY #1,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),206,21,86,99,0
Peach,FORT VALLEY #2,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),81,1,35,45,0
Peach,FORT VALLEY #3,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),22,0,12,10,0
Peach,POWERSVILLE,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),103,1,82,20,0
Peach,,"Public Service Commission, District 3",3,REP,MATT REID,541,7,439,95,0
Peach,BYRON #1,"Public Service Commission, District 3",3,REP,MATT REID,144,0,124,20,0
Peach,BYRON #2,"Public Service Commission, District 3",3,REP,MATT REID,160,1,145,14,0
Peach,CLAUDE,"Public Service Commission, District 3",3,REP,MATT REID,45,0,40,5,0
Peach,FORT VALLEY #1,"Public Service Commission, District 3",3,REP,MATT REID,67,1,36,30,0
Peach,FORT VALLEY #2,"Public Service Commission, District 3",3,REP,MATT REID,34,0,21,13,0
Peach,FORT VALLEY #3,"Public Service Commission, District 3",3,REP,MATT REID,19,2,13,4,0
Peach,POWERSVILLE,"Public Service Commission, District 3",3,REP,MATT REID,72,3,60,9,0
Peach,,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,1167,44,721,401,1
Peach,BYRON #1,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,96,2,87,7,0
Peach,BYRON #2,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,150,4,125,21,0
Peach,CLAUDE,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,8,0,7,1,0
Peach,FORT VALLEY #1,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,241,4,149,88,0
Peach,FORT VALLEY #2,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,232,15,130,87,0
Peach,FORT VALLEY #3,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,399,19,188,191,1
Peach,POWERSVILLE,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,41,0,35,6,0
Peach,,"Public Service Commission, District 5",5,REP,PAM DAVIDSON,628,12,489,127,0
Peach,BYRON #1,"Public Service Commission, District 5",5,REP,PAM DAVIDSON,169,1,147,21,0
Peach,BYRON #2,"Public Service Commission, District 5",5,REP,PAM DAVIDSON,194,4,167,23,0
Peach,CLAUDE,"Public Service Commission, District 5",5,REP,PAM DAVIDSON,45,0,38,7,0
Peach,FORT VALLEY #1,"Public Service Commission, District 5",5,REP,PAM DAVIDSON,82,3,38,41,0
Peach,FORT VALLEY #2,"Public Service Commission, District 5",5,REP,PAM DAVIDSON,38,0,21,17,0
Peach,FORT VALLEY #3,"Public Service Commission, District 5",5,REP,PAM DAVIDSON,24,2,17,5,0
Peach,POWERSVILLE,"Public Service Commission, District 5",5,REP,PAM DAVIDSON,76,2,61,13,0
Peach,,"Public Service Commission, District 5",5,REP,STAN WISE (I),927,33,671,223,0
Peach,BYRON #1,"Public Service Commission, District 5",5,REP,STAN WISE (I),187,0,158,29,0
Peach,BYRON #2,"Public Service Commission, District 5",5,REP,STAN WISE (I),296,9,255,32,0
Peach,CLAUDE,"Public Service Commission, District 5",5,REP,STAN WISE (I),70,2,58,10,0
Peach,FORT VALLEY #1,"Public Service Commission, District 5",5,REP,STAN WISE (I),188,19,80,89,0
Peach,FORT VALLEY #2,"Public Service Commission, District 5",5,REP,STAN WISE (I),77,1,37,39,0
Peach,FORT VALLEY #3,"Public Service Commission, District 5",5,REP,STAN WISE (I),14,0,7,7,0
Peach,POWERSVILLE,"Public Service Commission, District 5",5,REP,STAN WISE (I),95,2,76,17,0
Peach,,"U.S. Representative, District 2",2,REP,RICK ALLEN,612,14,471,127,0
Peach,BYRON #1,"U.S. Representative, District 2",2,REP,RICK ALLEN,135,1,123,11,0
Peach,BYRON #2,"U.S. Representative, District 2",2,REP,RICK ALLEN,204,6,177,21,0
Peach,CLAUDE,"U.S. Representative, District 2",2,REP,RICK ALLEN,38,1,31,6,0
Peach,FORT VALLEY #1,"U.S. Representative, District 2",2,REP,RICK ALLEN,93,4,46,43,0
Peach,FORT VALLEY #2,"U.S. Representative, District 2",2,REP,RICK ALLEN,46,0,21,25,0
Peach,FORT VALLEY #3,"U.S. Representative, District 2",2,REP,RICK ALLEN,17,2,7,8,0
Peach,POWERSVILLE,"U.S. Representative, District 2",2,REP,RICK ALLEN,79,0,66,13,0
Peach,,"U.S. Representative, District 2",2,REP,KEN DELOACH,474,13,372,89,0
Peach,BYRON #1,"U.S. Representative, District 2",2,REP,KEN DELOACH,100,0,90,10,0
Peach,BYRON #2,"U.S. Representative, District 2",2,REP,KEN DELOACH,167,5,147,15,0
Peach,CLAUDE,"U.S. Representative, District 2",2,REP,KEN DELOACH,46,1,38,7,0
