county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Sumter,,President of the United States,,R,MITT ROMNEY,5378,358,2458,2556,6
Sumter,C1-27,President of the United States,,R,MITT ROMNEY,416,39,134,243,0
Sumter,C2-27,President of the United States,,R,MITT ROMNEY,1140,122,483,530,5
Sumter,C3-27,President of the United States,,R,MITT ROMNEY,250,21,70,159,0
Sumter,E-27,President of the United States,,R,MITT ROMNEY,702,39,234,428,1
Sumter,N-26,President of the United States,,R,MITT ROMNEY,222,9,162,51,0
Sumter,O-26,President of the United States,,R,MITT ROMNEY,363,26,207,130,0
Sumter,W-27,President of the United States,,R,MITT ROMNEY,750,26,274,450,0
Sumter,15,President of the United States,,R,MITT ROMNEY,680,37,400,243,0
Sumter,17,President of the United States,,R,MITT ROMNEY,232,18,141,73,0
Sumter,28,President of the United States,,R,MITT ROMNEY,424,14,220,190,0
Sumter,29,President of the United States,,R,MITT ROMNEY,199,7,133,59,0
Sumter,,President of the United States,,D,BARACK OBAMA (I),6375,475,2604,3291,5
Sumter,C1-27,President of the United States,,D,BARACK OBAMA (I),1324,113,507,704,0
Sumter,C2-27,President of the United States,,D,BARACK OBAMA (I),859,53,347,457,2
Sumter,C3-27,President of the United States,,D,BARACK OBAMA (I),1531,108,569,852,2
Sumter,E-27,President of the United States,,D,BARACK OBAMA (I),544,22,184,338,0
Sumter,N-26,President of the United States,,D,BARACK OBAMA (I),43,0,22,21,0
Sumter,O-26,President of the United States,,D,BARACK OBAMA (I),428,78,237,113,0
Sumter,W-27,President of the United States,,D,BARACK OBAMA (I),570,34,187,348,1
Sumter,15,President of the United States,,D,BARACK OBAMA (I),488,33,275,180,0
Sumter,17,President of the United States,,D,BARACK OBAMA (I),250,13,138,99,0
Sumter,28,President of the United States,,D,BARACK OBAMA (I),254,15,89,150,0
Sumter,29,President of the United States,,D,BARACK OBAMA (I),84,6,49,29,0
Sumter,,President of the United States,,LIB,GARY JOHNSON,78,4,41,33,0
Sumter,C1-27,President of the United States,,LIB,GARY JOHNSON,9,0,2,7,0
Sumter,C2-27,President of the United States,,LIB,GARY JOHNSON,26,2,15,9,0
Sumter,C3-27,President of the United States,,LIB,GARY JOHNSON,12,0,6,6,0
Sumter,E-27,President of the United States,,LIB,GARY JOHNSON,6,1,3,2,0
Sumter,N-26,President of the United States,,LIB,GARY JOHNSON,3,0,3,0,0
Sumter,O-26,President of the United States,,LIB,GARY JOHNSON,4,0,3,1,0
Sumter,W-27,President of the United States,,LIB,GARY JOHNSON,8,0,2,6,0
Sumter,15,President of the United States,,LIB,GARY JOHNSON,5,0,3,2,0
Sumter,17,President of the United States,,LIB,GARY JOHNSON,3,0,3,0,0
Sumter,28,President of the United States,,LIB,GARY JOHNSON,1,1,0,0,0
Sumter,29,President of the United States,,LIB,GARY JOHNSON,1,0,1,0,0
Sumter,,"Public Service Commission, District 3",3,R,CHUCK EATON (I),4709,332,2086,2286,5
Sumter,C1-27,"Public Service Commission, District 3",3,R,CHUCK EATON (I),373,31,123,219,0
Sumter,C2-27,"Public Service Commission, District 3",3,R,CHUCK EATON (I),987,119,409,455,4
Sumter,C3-27,"Public Service Commission, District 3",3,R,CHUCK EATON (I),266,18,84,164,0
Sumter,E-27,"Public Service Commission, District 3",3,R,CHUCK EATON (I),622,38,203,380,1
Sumter,N-26,"Public Service Commission, District 3",3,R,CHUCK EATON (I),194,9,137,48,0
Sumter,O-26,"Public Service Commission, District 3",3,R,CHUCK EATON (I),303,25,163,115,0
Sumter,W-27,"Public Service Commission, District 3",3,R,CHUCK EATON (I),651,26,231,394,0
Sumter,15,"Public Service Commission, District 3",3,R,CHUCK EATON (I),574,30,333,211,0
Sumter,17,"Public Service Commission, District 3",3,R,CHUCK EATON (I),195,18,109,68,0
Sumter,28,"Public Service Commission, District 3",3,R,CHUCK EATON (I),371,13,180,178,0
Sumter,29,"Public Service Commission, District 3",3,R,CHUCK EATON (I),173,5,114,54,0
Sumter,,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,5474,442,2256,2772,4
Sumter,C1-27,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,1101,110,423,568,0
Sumter,C2-27,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,763,52,305,405,1
Sumter,C3-27,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,1264,98,477,687,2
Sumter,E-27,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,489,19,165,305,0
Sumter,N-26,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,40,0,24,16,0
Sumter,O-26,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,380,63,215,102,0
Sumter,W-27,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,511,32,168,310,1
Sumter,15,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,425,36,226,163,0
Sumter,17,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,212,13,126,73,0
Sumter,28,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,214,13,81,120,0
Sumter,29,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,75,6,46,23,0
Sumter,,"Public Service Commission, District 3",3,L,BRAD PLOEGER,266,17,147,102,0
Sumter,C1-27,"Public Service Commission, District 3",3,L,BRAD PLOEGER,41,3,15,23,0
Sumter,C2-27,"Public Service Commission, District 3",3,L,BRAD PLOEGER,69,3,41,25,0
Sumter,C3-27,"Public Service Commission, District 3",3,L,BRAD PLOEGER,33,3,12,18,0
Sumter,E-27,"Public Service Commission, District 3",3,L,BRAD PLOEGER,20,1,13,6,0
Sumter,N-26,"Public Service Commission, District 3",3,L,BRAD PLOEGER,6,0,5,1,0
Sumter,O-26,"Public Service Commission, District 3",3,L,BRAD PLOEGER,9,0,7,2,0
Sumter,W-27,"Public Service Commission, District 3",3,L,BRAD PLOEGER,29,1,13,15,0
Sumter,15,"Public Service Commission, District 3",3,L,BRAD PLOEGER,21,1,14,6,0
Sumter,17,"Public Service Commission, District 3",3,L,BRAD PLOEGER,16,0,15,1,0
Sumter,28,"Public Service Commission, District 3",3,L,BRAD PLOEGER,12,2,7,3,0
Sumter,29,"Public Service Commission, District 3",3,L,BRAD PLOEGER,10,3,5,2,0
Sumter,,"Public Service Commission, District 5",5,R,STAN WISE (I),5881,405,2645,2825,6
Sumter,C1-27,"Public Service Commission, District 5",5,R,STAN WISE (I),581,46,209,326,0
Sumter,C2-27,"Public Service Commission, District 5",5,R,STAN WISE (I),1194,131,497,562,4
Sumter,C3-27,"Public Service Commission, District 5",5,R,STAN WISE (I),470,34,168,267,1
Sumter,E-27,"Public Service Commission, District 5",5,R,STAN WISE (I),714,43,240,430,1
Sumter,N-26,"Public Service Commission, District 5",5,R,STAN WISE (I),225,9,160,56,0
Sumter,O-26,"Public Service Commission, District 5",5,R,STAN WISE (I),391,31,231,129,0
Sumter,W-27,"Public Service Commission, District 5",5,R,STAN WISE (I),776,31,267,478,0
Sumter,15,"Public Service Commission, District 5",5,R,STAN WISE (I),659,37,390,232,0
Sumter,17,"Public Service Commission, District 5",5,R,STAN WISE (I),249,20,144,85,0
Sumter,28,"Public Service Commission, District 5",5,R,STAN WISE (I),423,15,210,198,0
Sumter,29,"Public Service Commission, District 5",5,R,STAN WISE (I),199,8,129,62,0
Sumter,,"Public Service Commission, District 5",5,L,DAVID STAPLES,3145,239,1344,1559,3
Sumter,C1-27,"Public Service Commission, District 5",5,L,DAVID STAPLES,649,58,254,337,0
Sumter,C2-27,"Public Service Commission, District 5",5,L,DAVID STAPLES,468,29,204,234,1
Sumter,C3-27,"Public Service Commission, District 5",5,L,DAVID STAPLES,713,55,278,379,1
Sumter,E-27,"Public Service Commission, District 5",5,L,DAVID STAPLES,289,12,102,175,0
Sumter,N-26,"Public Service Commission, District 5",5,L,DAVID STAPLES,19,0,10,9,0
Sumter,O-26,"Public Service Commission, District 5",5,L,DAVID STAPLES,214,42,111,61,0
Sumter,W-27,"Public Service Commission, District 5",5,L,DAVID STAPLES,294,12,114,167,1
Sumter,15,"Public Service Commission, District 5",5,L,DAVID STAPLES,217,14,124,79,0
Sumter,17,"Public Service Commission, District 5",5,L,DAVID STAPLES,124,5,78,41,0
Sumter,28,"Public Service Commission, District 5",5,L,DAVID STAPLES,116,7,44,65,0
Sumter,29,"Public Service Commission, District 5",5,L,DAVID STAPLES,42,5,25,12,0
Sumter,,U.S. Representative,2,R,JOHN HOUSE,4679,310,2077,2289,3
Sumter,C1-27,U.S. Representative,2,R,JOHN HOUSE,364,34,116,214,0
Sumter,C2-27,U.S. Representative,2,R,JOHN HOUSE,1003,105,428,467,3
Sumter,C3-27,U.S. Representative,2,R,JOHN HOUSE,248,20,78,150,0
Sumter,E-27,U.S. Representative,2,R,JOHN HOUSE,604,33,190,381,0
Sumter,N-26,U.S. Representative,2,R,JOHN HOUSE,190,9,133,48,0
Sumter,O-26,U.S. Representative,2,R,JOHN HOUSE,306,20,169,117,0
Sumter,W-27,U.S. Representative,2,R,JOHN HOUSE,671,23,236,412,0
Sumter,15,U.S. Representative,2,R,JOHN HOUSE,577,30,326,221,0
Sumter,17,U.S. Representative,2,R,JOHN HOUSE,198,18,112,68,0
Sumter,28,U.S. Representative,2,R,JOHN HOUSE,354,10,182,162,0
Sumter,29,U.S. Representative,2,R,JOHN HOUSE,164,8,107,49,0
Sumter,,U.S. Representative,2,D,SANFORD BISHOP (I),6938,507,2930,3494,7
Sumter,C1-27,U.S. Representative,2,D,SANFORD BISHOP (I),1341,116,512,713,0
Sumter,C2-27,U.S. Representative,2,D,SANFORD BISHOP (I),979,69,397,510,3
Sumter,C3-27,U.S. Representative,2,D,SANFORD BISHOP (I),1510,109,554,845,2
Sumter,E-27,U.S. Representative,2,D,SANFORD BISHOP (I),632,28,220,383,1
Sumter,N-26,U.S. Representative,2,D,SANFORD BISHOP (I),76,0,51,25,0
Sumter,O-26,U.S. Representative,2,D,SANFORD BISHOP (I),465,72,270,123,0
Sumter,W-27,U.S. Representative,2,D,SANFORD BISHOP (I),640,36,219,384,1
Sumter,15,U.S. Representative,2,D,SANFORD BISHOP (I),582,39,345,198,0
Sumter,17,U.S. Representative,2,D,SANFORD BISHOP (I),277,13,165,99,0
Sumter,28,U.S. Representative,2,D,SANFORD BISHOP (I),314,19,120,175,0
Sumter,29,U.S. Representative,2,D,SANFORD BISHOP (I),122,6,77,39,0
Sumter,,State Senator,12,D,FREDDIE P SIMS (I),6171,494,2531,3140,6
Sumter,C1-27,State Senator,12,D,FREDDIE P SIMS (I),1374,122,505,747,0
Sumter,C2-27,State Senator,12,D,FREDDIE P SIMS (I),1415,120,570,722,3
Sumter,C3-27,State Senator,12,D,FREDDIE P SIMS (I),1444,105,528,809,2
Sumter,N-26,State Senator,12,D,FREDDIE P SIMS (I),147,6,103,38,0
Sumter,O-26,State Senator,12,D,FREDDIE P SIMS (I),570,76,316,178,0
Sumter,W-27,State Senator,12,D,FREDDIE P SIMS (I),882,41,306,534,1
Sumter,17,State Senator,12,D,FREDDIE P SIMS (I),339,24,203,112,0
Sumter,,State Senator,13,R,JOHN D CROSBY (I),2269,115,1090,1063,1
Sumter,C1-27,State Senator,13,R,JOHN D CROSBY (I),5,2,0,3,0
Sumter,C2-27,State Senator,13,R,JOHN D CROSBY (I),1,0,0,1,0
Sumter,E-27,State Senator,13,R,JOHN D CROSBY (I),826,43,278,504,1
Sumter,15,State Senator,13,R,JOHN D CROSBY (I),763,43,455,265,0
Sumter,28,State Senator,13,R,JOHN D CROSBY (I),460,18,218,224,0
Sumter,29,State Senator,13,R,JOHN D CROSBY (I),214,9,139,66,0
Sumter,,State Representative,138,R,MIKE CHEOKAS (I),4697,315,2032,2343,7
Sumter,C1-27,State Representative,138,R,MIKE CHEOKAS (I),491,38,175,278,0
Sumter,C2-27,State Representative,138,R,MIKE CHEOKAS (I),1196,118,524,548,6
Sumter,C3-27,State Representative,138,R,MIKE CHEOKAS (I),345,26,107,212,0
Sumter,E-27,State Representative,138,R,MIKE CHEOKAS (I),707,44,235,427,1
Sumter,N-26,State Representative,138,R,MIKE CHEOKAS (I),212,9,155,48,0
Sumter,O-26,State Representative,138,R,MIKE CHEOKAS (I),372,31,216,125,0
Sumter,W-27,State Representative,138,R,MIKE CHEOKAS (I),764,24,282,458,0
Sumter,28,State Representative,138,R,MIKE CHEOKAS (I),411,16,206,189,0
Sumter,29,State Representative,138,R,MIKE CHEOKAS (I),199,9,132,58,0
Sumter,,State Representative,138,D,KEVIN T. BROWN,5153,391,1976,2782,4
Sumter,C1-27,State Representative,138,D,KEVIN T. BROWN,1193,109,440,644,0
Sumter,C2-27,State Representative,138,D,KEVIN T. BROWN,767,53,292,421,1
Sumter,C3-27,State Representative,138,D,KEVIN T. BROWN,1392,98,520,772,2
Sumter,E-27,State Representative,138,D,KEVIN T. BROWN,512,18,174,320,0
Sumter,N-26,State Representative,138,D,KEVIN T. BROWN,44,0,24,20,0
Sumter,O-26,State Representative,138,D,KEVIN T. BROWN,395,62,220,113,0
Sumter,W-27,State Representative,138,D,KEVIN T. BROWN,531,34,170,326,1
Sumter,28,State Representative,138,D,KEVIN T. BROWN,239,12,88,139,0
Sumter,29,State Representative,138,D,KEVIN T. BROWN,80,5,48,27,0
Sumter,,State Representative,152,R,ED RYNDERS (I),1045,65,625,355,0
Sumter,15,State Representative,152,R,ED RYNDERS (I),753,44,445,264,0
Sumter,17,State Representative,152,R,ED RYNDERS (I),292,21,180,91,0
Sumter,,District Attorney, Southwestern Circuit,R,PLEZ H. HARDIN (I),8039,550,3593,3887,9
Sumter,C1-27,District Attorney, Southwestern Circuit,R,PLEZ H. HARDIN (I),1057,80,395,582,0
Sumter,C2-27,District Attorney, Southwestern Circuit,R,PLEZ H. HARDIN (I),1536,143,657,731,5
Sumter,C3-27,District Attorney, Southwestern Circuit,R,PLEZ H. HARDIN (I),992,77,371,542,2
Sumter,E-27,District Attorney, Southwestern Circuit,R,PLEZ H. HARDIN (I),887,42,312,532,1
Sumter,N-26,District Attorney, Southwestern Circuit,R,PLEZ H. HARDIN (I),224,8,158,58,0
Sumter,O-26,District Attorney, Southwestern Circuit,R,PLEZ H. HARDIN (I),552,59,307,186,0
Sumter,W-27,District Attorney, Southwestern Circuit,R,PLEZ H. HARDIN (I),946,36,342,567,1
Sumter,15,District Attorney, Southwestern Circuit,R,PLEZ H. HARDIN (I),821,57,471,293,0
