county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Candler,,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),342,12,257,73,0
Candler,METTER 1685,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),165,10,116,39,0
Candler,CANDLER-1736,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),177,2,141,34,0
Candler,,"Public Service Commission, District 3",3,REP,MATT REID,295,5,219,71,0
Candler,METTER 1685,"Public Service Commission, District 3",3,REP,MATT REID,141,3,107,31,0
Candler,CANDLER-1736,"Public Service Commission, District 3",3,REP,MATT REID,154,2,112,40,0
Candler,,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,350,10,268,72,0
Candler,METTER 1685,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,209,4,150,55,0
Candler,CANDLER-1736,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,141,6,118,17,0
Candler,,"Public Service Commission, District 5",5,REP,PAM DAVIDSON,288,9,208,71,0
Candler,METTER 1685,"Public Service Commission, District 5",5,REP,PAM DAVIDSON,138,8,100,30,0
Candler,CANDLER-1736,"Public Service Commission, District 5",5,REP,PAM DAVIDSON,150,1,108,41,0
Candler,,"Public Service Commission, District 5",5,REP,STAN WISE (I),294,7,221,66,0
Candler,METTER 1685,"Public Service Commission, District 5",5,REP,STAN WISE (I),153,5,114,34,0
Candler,CANDLER-1736,"Public Service Commission, District 5",5,REP,STAN WISE (I),141,2,107,32,0
Candler,,"U.S. Representative, District 12",12,REP,RICK W. ALLEN,195,9,128,58,0
Candler,METTER 1685,"U.S. Representative, District 12",12,REP,RICK W. ALLEN,95,7,59,29,0
Candler,CANDLER-1736,"U.S. Representative, District 12",12,REP,RICK W. ALLEN,100,2,69,29,0
Candler,,"U.S. Representative, District 12",12,REP,LEE ANDERSON,192,7,130,55,0
Candler,METTER 1685,"U.S. Representative, District 12",12,REP,LEE ANDERSON,103,4,74,25,0
Candler,CANDLER-1736,"U.S. Representative, District 12",12,REP,LEE ANDERSON,89,3,56,30,0
Candler,,"U.S. Representative, District 12",12,REP,WRIGHT MCLEOD,193,2,156,35,0
Candler,METTER 1685,"U.S. Representative, District 12",12,REP,WRIGHT MCLEOD,88,2,71,15,0
Candler,CANDLER-1736,"U.S. Representative, District 12",12,REP,WRIGHT MCLEOD,105,0,85,20,0
Candler,,"U.S. Representative, District 12",12,REP,MARIA SHEFFIELD,88,1,69,18,0
Candler,METTER 1685,"U.S. Representative, District 12",12,REP,MARIA SHEFFIELD,36,0,29,7,0
Candler,CANDLER-1736,"U.S. Representative, District 12",12,REP,MARIA SHEFFIELD,52,1,40,11,0
Candler,,"U.S. Representative, District 12",12,DEM,JOHN BARROW (I),418,11,326,81,0
Candler,METTER 1685,"U.S. Representative, District 12",12,DEM,JOHN BARROW (I),250,5,187,58,0
Candler,CANDLER-1736,"U.S. Representative, District 12",12,DEM,JOHN BARROW (I),168,6,139,23,0
Candler,,"State Senator, District 4",4,REP,JACK HILL (I),590,20,434,136,0
Candler,METTER 1685,"State Senator, District 4",4,REP,JACK HILL (I),297,15,217,65,0
Candler,CANDLER-1736,"State Senator, District 4",4,REP,JACK HILL (I),293,5,217,71,0
Candler,,"State Representative, District 158",158,REP,BUTCH PARRISH (I),587,22,427,138,0
Candler,METTER 1685,"State Representative, District 158",158,REP,BUTCH PARRISH (I),285,15,205,65,0
Candler,CANDLER-1736,"State Representative, District 158",158,REP,BUTCH PARRISH (I),302,7,222,73,0
Candler,,"District Attorney, Middle Circuit", Middle Circuit - DEM,DEM,HAYWARD ALTMAN,350,9,266,75,0
Candler,METTER 1685,"District Attorney, Middle Circuit", Middle Circuit - DEM,DEM,HAYWARD ALTMAN,210,4,151,55,0
Candler,CANDLER-1736,"District Attorney, Middle Circuit", Middle Circuit - DEM,DEM,HAYWARD ALTMAN,140,5,115,20,0
Candler,,Superior Court Clerk,,,LINDA SEWELL ,468,10,359,99,0
Candler,METTER 1685,Superior Court Clerk,,,LINDA SEWELL ,278,4,209,65,0
Candler,CANDLER-1736,Superior Court Clerk,,,LINDA SEWELL ,190,6,150,34,0
Candler,,Sheriff,,,HOMER BELL ,464,11,353,99,1
Candler,METTER 1685,Sheriff,,,HOMER BELL ,275,5,205,64,1
Candler,CANDLER-1736,Sheriff,,,HOMER BELL ,189,6,148,35,0
Candler,,Tax Commissioner,,,PATTY SIKES ,468,11,350,106,1
Candler,METTER 1685,Tax Commissioner,,,PATTY SIKES ,276,5,201,69,1
Candler,CANDLER-1736,Tax Commissioner,,,PATTY SIKES ,192,6,149,37,0
Candler,,Surveyor,,I,WILLIAM DONALDSON,561,18,412,131,0
Candler,METTER 1685,Surveyor,,I,WILLIAM DONALDSON,278,15,199,64,0
Candler,CANDLER-1736,Surveyor,,I,WILLIAM DONALDSON,283,3,213,67,0
Candler,,Coroner,,,DAVID MOORE,523,16,387,120,0
Candler,METTER 1685,Coroner,,,DAVID MOORE,256,12,188,56,0
Candler,CANDLER-1736,Coroner,,,DAVID MOORE,267,4,199,64,0
Candler,,Coroner,,,J. R. MORGAN III ,450,12,338,100,0
Candler,METTER 1685,Coroner,,,J. R. MORGAN III ,269,5,198,66,0
Candler,CANDLER-1736,Coroner,,,J. R. MORGAN III ,181,7,140,34,0
Candler,,Solicitor General,,,WILLIAM J.NEVILL ,422,12,316,94,0
Candler,METTER 1685,Solicitor General,,,WILLIAM J.NEVILL ,251,5,181,65,0
Candler,CANDLER-1736,Solicitor General,,,WILLIAM J.NEVILL ,171,7,135,29,0
Candler,,County Comm Chair,,,KENT CAMPBELL,482,14,355,113,0
Candler,METTER 1685,County Comm Chair,,,KENT CAMPBELL,240,10,177,53,0
Candler,CANDLER-1736,County Comm Chair,,,KENT CAMPBELL,242,4,178,60,0
Candler,,County Comm Chair,,,H. V. LANIER ,256,9,189,57,1
Candler,METTER 1685,County Comm Chair,,,H. V. LANIER ,151,5,113,32,1
Candler,CANDLER-1736,County Comm Chair,,,H. V. LANIER ,105,4,76,25,0
Candler,,County Comm Chair,,,GLYN THRIFT,317,5,237,75,0
Candler,METTER 1685,County Comm Chair,,,GLYN THRIFT,184,2,130,52,0
Candler,CANDLER-1736,County Comm Chair,,,GLYN THRIFT,133,3,107,23,0
Candler,,County Comm 1,,,HENRY V. MERIDY ,122,2,101,19,0
Candler,METTER 1685,County Comm 1,,,HENRY V. MERIDY ,101,1,82,18,0
Candler,CANDLER-1736,County Comm 1,,,HENRY V. MERIDY ,21,1,19,1,0
Candler,,County Comm 2,,,BRAD JONES ,112,1,84,27,0
Candler,METTER 1685,County Comm 2,,,BRAD JONES ,6,0,3,3,0
Candler,CANDLER-1736,County Comm 2,,,BRAD JONES ,106,1,81,24,0
Candler,,County Comm 3,,,J. R. MORGAN JR. ,93,1,65,27,0
Candler,METTER 1685,County Comm 3,,,J. R. MORGAN JR. ,15,0,9,6,0
