county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Henry,,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),10060,387,6789,2884,0
Henry,LOCUST GROVE,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),222,6,151,65,0
Henry,TUSSAHAW,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),349,5,265,79,0
Henry,SANDY RIDGE,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),376,13,269,94,0
Henry,WESTSIDE,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),86,9,44,33,0
Henry,LOWES,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),358,21,254,83,0
Henry,SOUTH HAMPTON,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),316,9,251,56,0
Henry,NORTH HAMPTON,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),350,12,250,88,0
Henry,MT. CARMEL,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),154,6,110,38,0
Henry,RED OAK,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),85,6,56,23,0
Henry,WESLEY LAKES,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),189,4,115,70,0
Henry,MCDONOUGH,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),111,5,50,56,0
Henry,MCMULLEN,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),347,6,221,120,0
Henry,EAST LAKE,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),407,15,281,111,0
Henry,HICKORY FLAT,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),290,5,215,70,0
Henry,STOCKBRIDGE EAST,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),73,12,43,18,0
Henry,STOCKBRIDGE WEST,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),79,2,54,23,0
Henry,STAGECOACH,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),197,8,114,75,0
Henry,COTTON INDIAN,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),270,4,188,78,0
Henry,PLEASANT GROVE,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),385,15,275,95,0
Henry,AUSTIN ROAD,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),191,13,136,42,0
Henry,SWAN LAKE,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),312,8,226,78,0
Henry,SHAKERAG,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),62,3,44,15,0
Henry,ELLENWOOD,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),149,12,112,25,0
Henry,UNITY GROVE,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),393,12,255,126,0
Henry,SHILOH,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),144,4,90,50,0
Henry,PATES CREEK,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),438,14,306,118,0
Henry,OAKLAND,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),346,18,216,112,0
Henry,LAKE DOW,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),508,14,306,188,0
Henry,FLIPPEN,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),271,16,140,115,0
Henry,STOCKBRIDGE CENTRAL,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),156,8,92,56,0
Henry,KELLEYTOWN,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),411,8,327,76,0
Henry,LIGHTHOUSE,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),297,11,208,78,0
Henry,DUTCHTOWN,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),253,11,190,52,0
Henry,MT. BETHEL,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),279,3,206,70,0
Henry,GROVE PARK,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),203,18,160,25,0
Henry,LAKE HAVEN,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),372,15,240,117,0
Henry,MCDONOUGH CENTRAL,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),362,32,126,204,0
Henry,TIMBERRIDGE,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),269,4,203,62,0
Henry,,"Public Service Commission, District 3",3,REP,MATT REID,9242,234,6444,2564,0
Henry,LOCUST GROVE,"Public Service Commission, District 3",3,REP,MATT REID,198,7,155,36,0
Henry,TUSSAHAW,"Public Service Commission, District 3",3,REP,MATT REID,349,11,250,88,0
Henry,SANDY RIDGE,"Public Service Commission, District 3",3,REP,MATT REID,351,11,238,102,0
Henry,WESTSIDE,"Public Service Commission, District 3",3,REP,MATT REID,98,5,48,45,0
Henry,LOWES,"Public Service Commission, District 3",3,REP,MATT REID,278,3,215,60,0
Henry,SOUTH HAMPTON,"Public Service Commission, District 3",3,REP,MATT REID,284,3,239,42,0
Henry,NORTH HAMPTON,"Public Service Commission, District 3",3,REP,MATT REID,302,10,214,78,0
Henry,MT. CARMEL,"Public Service Commission, District 3",3,REP,MATT REID,145,2,104,39,0
Henry,RED OAK,"Public Service Commission, District 3",3,REP,MATT REID,102,4,76,22,0
Henry,WESLEY LAKES,"Public Service Commission, District 3",3,REP,MATT REID,201,13,115,73,0
Henry,MCDONOUGH,"Public Service Commission, District 3",3,REP,MATT REID,148,8,64,76,0
Henry,MCMULLEN,"Public Service Commission, District 3",3,REP,MATT REID,340,3,226,111,0
Henry,EAST LAKE,"Public Service Commission, District 3",3,REP,MATT REID,434,6,300,128,0
Henry,HICKORY FLAT,"Public Service Commission, District 3",3,REP,MATT REID,271,2,206,63,0
Henry,STOCKBRIDGE EAST,"Public Service Commission, District 3",3,REP,MATT REID,56,4,32,20,0
Henry,STOCKBRIDGE WEST,"Public Service Commission, District 3",3,REP,MATT REID,43,0,31,12,0
Henry,STAGECOACH,"Public Service Commission, District 3",3,REP,MATT REID,199,1,128,70,0
Henry,COTTON INDIAN,"Public Service Commission, District 3",3,REP,MATT REID,305,2,238,65,0
