county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Tattnall,,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),768,30,550,187,1
Tattnall,Cobbtown,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),36,1,28,7,0
Tattnall,Longview,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),16,2,13,1,0
Tattnall,Collins,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),49,0,36,13,0
Tattnall,Manassas,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),15,0,15,0,0
Tattnall,District II,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),173,6,112,55,0
Tattnall,Birdford,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),55,0,46,8,1
Tattnall,East Glennville,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),127,4,92,31,0
Tattnall,District IV,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),156,9,110,37,0
Tattnall,District V,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),141,8,98,35,0
Tattnall,,"Public Service Commission, District 3",3,REP,MATT REID,548,20,386,141,1
Tattnall,Cobbtown,"Public Service Commission, District 3",3,REP,MATT REID,20,4,7,9,0
Tattnall,Longview,"Public Service Commission, District 3",3,REP,MATT REID,3,0,2,1,0
Tattnall,Collins,"Public Service Commission, District 3",3,REP,MATT REID,30,0,22,8,0
Tattnall,Manassas,"Public Service Commission, District 3",3,REP,MATT REID,16,0,12,3,1
Tattnall,District II,"Public Service Commission, District 3",3,REP,MATT REID,125,2,77,46,0
Tattnall,Birdford,"Public Service Commission, District 3",3,REP,MATT REID,38,4,26,8,0
Tattnall,East Glennville,"Public Service Commission, District 3",3,REP,MATT REID,106,1,83,22,0
Tattnall,District IV,"Public Service Commission, District 3",3,REP,MATT REID,107,4,84,19,0
Tattnall,District V,"Public Service Commission, District 3",3,REP,MATT REID,103,5,73,25,0
Tattnall,,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,533,24,378,130,1
Tattnall,Cobbtown,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,55,4,37,14,0
Tattnall,Longview,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,28,0,21,7,0
Tattnall,Collins,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,120,9,92,19,0
Tattnall,Manassas,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,14,1,13,0,0
Tattnall,District II,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,92,4,51,37,0
Tattnall,Birdford,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,17,0,14,3,0
Tattnall,East Glennville,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,56,1,42,12,1
Tattnall,District IV,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,83,5,58,20,0
Tattnall,District V,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,68,0,50,18,0
Tattnall,,"Public Service Commission, District 5",5,REP,PAM DAVIDSON,539,17,376,146,0
Tattnall,Cobbtown,"Public Service Commission, District 5",5,REP,PAM DAVIDSON,23,2,10,11,0
Tattnall,Longview,"Public Service Commission, District 5",5,REP,PAM DAVIDSON,4,0,4,0,0
Tattnall,Collins,"Public Service Commission, District 5",5,REP,PAM DAVIDSON,36,0,26,10,0
Tattnall,Manassas,"Public Service Commission, District 5",5,REP,PAM DAVIDSON,15,0,13,2,0
Tattnall,District II,"Public Service Commission, District 5",5,REP,PAM DAVIDSON,138,1,84,53,0
Tattnall,Birdford,"Public Service Commission, District 5",5,REP,PAM DAVIDSON,38,4,26,8,0
Tattnall,East Glennville,"Public Service Commission, District 5",5,REP,PAM DAVIDSON,88,1,75,12,0
Tattnall,District IV,"Public Service Commission, District 5",5,REP,PAM DAVIDSON,104,5,77,22,0
Tattnall,District V,"Public Service Commission, District 5",5,REP,PAM DAVIDSON,93,4,61,28,0
Tattnall,,"Public Service Commission, District 5",5,REP,STAN WISE (I),759,30,551,177,1
Tattnall,Cobbtown,"Public Service Commission, District 5",5,REP,STAN WISE (I),34,2,27,5,0
Tattnall,Longview,"Public Service Commission, District 5",5,REP,STAN WISE (I),16,2,11,3,0
Tattnall,Collins,"Public Service Commission, District 5",5,REP,STAN WISE (I),40,0,29,11,0
Tattnall,Manassas,"Public Service Commission, District 5",5,REP,STAN WISE (I),16,0,15,1,0
Tattnall,District II,"Public Service Commission, District 5",5,REP,STAN WISE (I),157,6,103,48,0
Tattnall,Birdford,"Public Service Commission, District 5",5,REP,STAN WISE (I),55,0,46,8,1
Tattnall,East Glennville,"Public Service Commission, District 5",5,REP,STAN WISE (I),136,4,97,35,0
Tattnall,District IV,"Public Service Commission, District 5",5,REP,STAN WISE (I),161,8,119,34,0
Tattnall,District V,"Public Service Commission, District 5",5,REP,STAN WISE (I),144,8,104,32,0
Tattnall,,"U.S. Representative, District 12",12,REP,RICK W. ALLEN,324,14,218,92,0
Tattnall,Cobbtown,"U.S. Representative, District 12",12,REP,RICK W. ALLEN,17,3,9,5,0
Tattnall,Longview,"U.S. Representative, District 12",12,REP,RICK W. ALLEN,6,0,4,2,0
Tattnall,Collins,"U.S. Representative, District 12",12,REP,RICK W. ALLEN,33,0,21,12,0
Tattnall,Manassas,"U.S. Representative, District 12",12,REP,RICK W. ALLEN,10,0,10,0,0
Tattnall,District II,"U.S. Representative, District 12",12,REP,RICK W. ALLEN,97,3,69,25,0
Tattnall,Birdford,"U.S. Representative, District 12",12,REP,RICK W. ALLEN,15,0,11,4,0
Tattnall,East Glennville,"U.S. Representative, District 12",12,REP,RICK W. ALLEN,49,2,33,14,0
Tattnall,District IV,"U.S. Representative, District 12",12,REP,RICK W. ALLEN,50,0,33,17,0
