county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Fayette,,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),10201,263,7108,2829,1
Fayette,BLACKROCK,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),258,12,147,99,0
Fayette,BROOKS,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),448,17,371,60,0
Fayette,EUROPE,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),85,2,58,25,0
Fayette,FAYETTEVILLE EAST,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),214,3,133,78,0
Fayette,FAYETTEVILLE WEST,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),199,6,114,79,0
Fayette,FLINT,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),179,3,123,53,0
Fayette,HOPEFUL,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),195,1,151,43,0
Fayette,MORNING CREEK,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),354,15,220,119,0
Fayette,RAREOVER,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),393,6,218,169,0
Fayette,SANDY CREEK,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),339,3,236,100,0
Fayette,SHAKERAG EAST,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),154,4,129,21,0
Fayette,SHAKERAG WEST,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),172,5,108,59,0
Fayette,STARRSMILL,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),608,21,400,187,0
Fayette,WHITEWATER,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),439,9,308,122,0
Fayette,WOOLSEY,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),464,12,330,122,0
Fayette,MCINTOSH,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),331,9,217,105,0
Fayette,OAK GROVE,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),156,0,122,34,0
Fayette,KEDRON,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),275,3,205,67,0
Fayette,ABERDEEN,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),224,6,160,58,0
Fayette,WINDGATE,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),119,0,104,15,0
Fayette,FLAT CREEK,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),209,12,149,48,0
Fayette,BRAELINN,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),275,5,213,57,0
Fayette,KENWOOD,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),63,0,49,14,0
Fayette,BANKS,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),205,13,137,55,0
Fayette,HARPS CROSSING,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),285,5,206,74,0
Fayette,WILLOW POND,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),332,6,226,100,0
Fayette,DOGWOOD,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),429,13,275,140,1
Fayette,OAK RIDGE,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),248,6,180,62,0
Fayette,JEFF DAVIS,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),180,13,88,79,0
Fayette,MURPHY,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),423,14,274,135,0
Fayette,FIELDING RIDGE,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),403,9,317,77,0
Fayette,WILLOWBEND,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),232,5,182,45,0
Fayette,CAMP CREEK,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),243,5,192,46,0
Fayette,RISING STAR,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),398,9,307,82,0
Fayette,SPRING HILL,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),350,7,218,125,0
Fayette,ANTIOCH,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),320,4,241,75,0
Fayette,,"Public Service Commission, District 3",3,REP,MATT REID,8996,194,6326,2475,1
Fayette,BLACKROCK,"Public Service Commission, District 3",3,REP,MATT REID,186,4,114,68,0
Fayette,BROOKS,"Public Service Commission, District 3",3,REP,MATT REID,361,18,294,49,0
Fayette,EUROPE,"Public Service Commission, District 3",3,REP,MATT REID,98,3,64,31,0
Fayette,FAYETTEVILLE EAST,"Public Service Commission, District 3",3,REP,MATT REID,191,8,107,76,0
Fayette,FAYETTEVILLE WEST,"Public Service Commission, District 3",3,REP,MATT REID,171,8,106,57,0
Fayette,FLINT,"Public Service Commission, District 3",3,REP,MATT REID,127,0,94,33,0
Fayette,HOPEFUL,"Public Service Commission, District 3",3,REP,MATT REID,186,0,143,43,0
Fayette,MORNING CREEK,"Public Service Commission, District 3",3,REP,MATT REID,256,10,178,67,1
Fayette,RAREOVER,"Public Service Commission, District 3",3,REP,MATT REID,305,3,179,123,0
