county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Terrell,,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),391,29,273,89,0
Terrell,Dawson,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),112,15,52,45,0
Terrell,Sasser,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),103,3,83,17,0
Terrell,Bronwood,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),72,4,55,13,0
Terrell,Parrott,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),34,5,26,3,0
Terrell,Graves,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),45,2,37,6,0
Terrell,Herod-Dover,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),25,0,20,5,0
Terrell,,"Public Service Commission, District 3",3,REP,MATT REID,170,11,136,23,0
Terrell,Dawson,"Public Service Commission, District 3",3,REP,MATT REID,40,5,21,14,0
Terrell,Sasser,"Public Service Commission, District 3",3,REP,MATT REID,50,2,46,2,0
Terrell,Bronwood,"Public Service Commission, District 3",3,REP,MATT REID,31,1,27,3,0
Terrell,Parrott,"Public Service Commission, District 3",3,REP,MATT REID,13,3,8,2,0
Terrell,Graves,"Public Service Commission, District 3",3,REP,MATT REID,20,0,18,2,0
Terrell,Herod-Dover,"Public Service Commission, District 3",3,REP,MATT REID,16,0,16,0,0
Terrell,,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,903,86,528,288,1
Terrell,Dawson,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,457,52,235,169,1
Terrell,Sasser,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,155,10,100,45,0
Terrell,Bronwood,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,106,13,60,33,0
Terrell,Parrott,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,66,4,51,11,0
Terrell,Graves,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,78,4,48,26,0
Terrell,Herod-Dover,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,41,3,34,4,0
