county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Chattahoochee,,"U.S. Representative, District 2",2,REP,RICK ALLEN,6,1,5,0,0
Chattahoochee,Chattahoochee Acvitity Center,"U.S. Representative, District 2",2,REP,RICK ALLEN,6,1,5,0,0
Chattahoochee,,"U.S. Representative, District 2",2,REP,JOHN HOUSE,6,1,4,1,0
Chattahoochee,Chattahoochee Acvitity Center,"U.S. Representative, District 2",2,REP,JOHN HOUSE,6,1,4,1,0
