county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
DeKalb,,Mayor-Brookhaven,,,J. MAX DAVIS,4177,335,3800,42,0
DeKalb,ASHFORD DUNWOODY RD,Mayor-Brookhaven,,,J. MAX DAVIS,717,42,668,7,0
DeKalb,ASHFORD PARK ELEM,Mayor-Brookhaven,,,J. MAX DAVIS,265,11,250,4,0
DeKalb,ASHFORD PARKSIDE,Mayor-Brookhaven,,,J. MAX DAVIS,459,42,411,6,0
DeKalb,BRIARWOOD,Mayor-Brookhaven,,,J. MAX DAVIS,187,12,173,2,0
DeKalb,BROOKHAVEN,Mayor-Brookhaven,,,J. MAX DAVIS,329,10,317,2,0
DeKalb,CROSS KEYS HIGH,Mayor-Brookhaven,,,J. MAX DAVIS,176,13,159,4,0
DeKalb,KITTREDGE BROOKHAVEN,Mayor-Brookhaven,,,J. MAX DAVIS,136,13,121,2,0
DeKalb,MONTCLAIR ELEM,Mayor-Brookhaven,,,J. MAX DAVIS,23,1,22,0,0
DeKalb,MONTGOMERY ELEM,Mayor-Brookhaven,,,J. MAX DAVIS,1008,108,896,4,0
DeKalb,SILVER LAKE,Mayor-Brookhaven,,,J. MAX DAVIS,519,41,474,4,0
DeKalb,SKYLAND - BROOKHAVEN,Mayor-Brookhaven,,,J. MAX DAVIS,198,14,183,1,0
DeKalb,WOODWARD ELEM,Mayor-Brookhaven,,,J. MAX DAVIS,160,28,126,6,0
DeKalb,,Mayor-Brookhaven,,,SANDY MURRAY,2194,201,1973,20,0
DeKalb,ASHFORD DUNWOODY RD,Mayor-Brookhaven,,,SANDY MURRAY,254,28,226,0,0
DeKalb,ASHFORD PARK ELEM,Mayor-Brookhaven,,,SANDY MURRAY,255,17,237,1,0
DeKalb,ASHFORD PARKSIDE,Mayor-Brookhaven,,,SANDY MURRAY,148,22,124,2,0
DeKalb,BRIARWOOD,Mayor-Brookhaven,,,SANDY MURRAY,144,5,137,2,0
DeKalb,BROOKHAVEN,Mayor-Brookhaven,,,SANDY MURRAY,284,8,270,6,0
DeKalb,CROSS KEYS HIGH,Mayor-Brookhaven,,,SANDY MURRAY,109,3,104,2,0
DeKalb,KITTREDGE BROOKHAVEN,Mayor-Brookhaven,,,SANDY MURRAY,59,6,53,0,0
DeKalb,MONTCLAIR ELEM,Mayor-Brookhaven,,,SANDY MURRAY,18,0,18,0,0
DeKalb,MONTGOMERY ELEM,Mayor-Brookhaven,,,SANDY MURRAY,279,35,240,4,0
DeKalb,SILVER LAKE,Mayor-Brookhaven,,,SANDY MURRAY,295,41,254,0,0
DeKalb,SKYLAND - BROOKHAVEN,Mayor-Brookhaven,,,SANDY MURRAY,223,13,209,1,0
DeKalb,WOODWARD ELEM,Mayor-Brookhaven,,,SANDY MURRAY,126,23,101,2,0
DeKalb,,Council Member D1,,,KEVIN FITZPATRICK,1021,87,924,10,0
DeKalb,ASHFORD DUNWOODY RD,Council Member D1,,,KEVIN FITZPATRICK,332,23,307,2,0
DeKalb,ASHFORD PARKSIDE,Council Member D1,,,KEVIN FITZPATRICK,186,17,167,2,0
DeKalb,KITTREDGE BROOKHAVEN,Council Member D1,,,KEVIN FITZPATRICK,85,10,74,1,0
DeKalb,MONTGOMERY ELEM,Council Member D1,,,KEVIN FITZPATRICK,418,37,376,5,0
DeKalb,,Council Member D1,,,REBECCA WILLIAMS,1971,205,1751,15,0
DeKalb,ASHFORD DUNWOODY RD,Council Member D1,,,REBECCA WILLIAMS,585,45,535,5,0
DeKalb,ASHFORD PARKSIDE,Council Member D1,,,REBECCA WILLIAMS,409,44,359,6,0
DeKalb,KITTREDGE BROOKHAVEN,Council Member D1,,,REBECCA WILLIAMS,108,9,98,1,0
DeKalb,MONTGOMERY ELEM,Council Member D1,,,REBECCA WILLIAMS,869,107,759,3,0
DeKalb,,Council Member D3,,,BATES MATTISON,817,49,762,6,0
DeKalb,ASHFORD DUNWOODY RD,Council Member D3,,,BATES MATTISON,13,0,13,0,0
DeKalb,BRIARWOOD,Council Member D3,,,BATES MATTISON,125,9,115,1,0
DeKalb,BROOKHAVEN,Council Member D3,,,BATES MATTISON,191,3,186,2,0
DeKalb,CROSS KEYS HIGH,Council Member D3,,,BATES MATTISON,89,4,85,0,0
DeKalb,SILVER LAKE,Council Member D3,,,BATES MATTISON,399,33,363,3,0
DeKalb,,Council Member D3,,,KEVIN QUIRK,737,58,673,6,0
DeKalb,ASHFORD DUNWOODY RD,Council Member D3,,,KEVIN QUIRK,15,1,14,0,0
DeKalb,BRIARWOOD,Council Member D3,,,KEVIN QUIRK,83,2,81,0,0
DeKalb,BROOKHAVEN,Council Member D3,,,KEVIN QUIRK,145,3,141,1,0
DeKalb,CROSS KEYS HIGH,Council Member D3,,,KEVIN QUIRK,89,5,80,4,0
DeKalb,SILVER LAKE,Council Member D3,,,KEVIN QUIRK,405,47,357,1,0
DeKalb,,Council Member D4,,,JOE GEBBIA,431,56,366,9,0
DeKalb,BRIARWOOD,Council Member D4,,,JOE GEBBIA,85,4,79,2,0
DeKalb,CROSS KEYS HIGH,Council Member D4,,,JOE GEBBIA,79,3,76,0,0
DeKalb,MONTCLAIR ELEM,Council Member D4,,,JOE GEBBIA,30,0,30,0,0
DeKalb,WOODWARD ELEM,Council Member D4,,,JOE GEBBIA,237,49,181,7,0
DeKalb,,Council Member D4,,,KAREN LORD,100,5,91,4,0
DeKalb,BRIARWOOD,Council Member D4,,,KAREN LORD,17,0,16,1,0
DeKalb,CROSS KEYS HIGH,Council Member D4,,,KAREN LORD,23,2,19,2,0
DeKalb,MONTCLAIR ELEM,Council Member D4,,,KAREN LORD,11,1,10,0,0
DeKalb,WOODWARD ELEM,Council Member D4,,,KAREN LORD,49,2,46,1,0
