county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Walker,,President of the United States,,R,MITT ROMNEY,16247,675,7862,7709,1
Walker,LAFAYETTE,President of the United States,,R,MITT ROMNEY,2044,112,860,1072,0
Walker,CENTER POST,President of the United States,,R,MITT ROMNEY,941,27,501,412,1
Walker,ROCK SPRING,President of the United States,,R,MITT ROMNEY,2683,81,1054,1548,0
Walker,ARMUCHEE VALLEY,President of the United States,,R,MITT ROMNEY,541,17,438,86,0
Walker,MOUNTAIN,President of the United States,,R,MITT ROMNEY,491,15,388,88,0
Walker,CHATTANOOGA VALLEY,President of the United States,,R,MITT ROMNEY,2516,111,1457,948,0
Walker,KENSINGTON,President of the United States,,R,MITT ROMNEY,563,20,400,143,0
Walker,ROSSVILLE,President of the United States,,R,MITT ROMNEY,1940,107,727,1106,0
Walker,CHICKAMAUGA,President of the United States,,R,MITT ROMNEY,2825,85,1075,1665,0
Walker,FAIRYLAND,President of the United States,,R,MITT ROMNEY,687,37,349,301,0
Walker,FAIRVIEW,President of the United States,,R,MITT ROMNEY,1016,63,613,340,0
Walker,,President of the United States,,D,BARACK OBAMA (I),5274,290,2597,2384,3
Walker,LAFAYETTE,President of the United States,,D,BARACK OBAMA (I),804,57,341,406,0
Walker,CENTER POST,President of the United States,,D,BARACK OBAMA (I),242,18,124,100,0
Walker,ROCK SPRING,President of the United States,,D,BARACK OBAMA (I),733,40,288,405,0
Walker,ARMUCHEE VALLEY,President of the United States,,D,BARACK OBAMA (I),139,5,100,34,0
Walker,MOUNTAIN,President of the United States,,D,BARACK OBAMA (I),121,4,85,32,0
Walker,CHATTANOOGA VALLEY,President of the United States,,D,BARACK OBAMA (I),830,45,462,323,0
Walker,KENSINGTON,President of the United States,,D,BARACK OBAMA (I),224,6,142,76,0
Walker,ROSSVILLE,President of the United States,,D,BARACK OBAMA (I),792,42,366,383,1
Walker,CHICKAMAUGA,President of the United States,,D,BARACK OBAMA (I),781,43,340,398,0
Walker,FAIRYLAND,President of the United States,,D,BARACK OBAMA (I),192,11,85,96,0
Walker,FAIRVIEW,President of the United States,,D,BARACK OBAMA (I),416,19,264,131,2
Walker,,President of the United States,,L,GARY JOHNSON,365,28,218,119,0
Walker,LAFAYETTE,President of the United States,,L,GARY JOHNSON,60,8,29,23,0
Walker,CENTER POST,President of the United States,,L,GARY JOHNSON,16,0,9,7,0
Walker,ROCK SPRING,President of the United States,,L,GARY JOHNSON,35,1,21,13,0
Walker,ARMUCHEE VALLEY,President of the United States,,L,GARY JOHNSON,7,1,5,1,0
Walker,MOUNTAIN,President of the United States,,L,GARY JOHNSON,15,4,10,1,0
Walker,CHATTANOOGA VALLEY,President of the United States,,L,GARY JOHNSON,58,5,36,17,0
Walker,KENSINGTON,President of the United States,,L,GARY JOHNSON,18,1,16,1,0
Walker,ROSSVILLE,President of the United States,,L,GARY JOHNSON,51,2,32,17,0
Walker,CHICKAMAUGA,President of the United States,,L,GARY JOHNSON,76,4,39,33,0
Walker,FAIRYLAND,President of the United States,,L,GARY JOHNSON,8,1,6,1,0
Walker,FAIRVIEW,President of the United States,,L,GARY JOHNSON,21,1,15,5,0
Walker,,"Public Service Commission, District 3",3,R,CHUCK EATON (I),14417,630,6993,6791,3
Walker,LAFAYETTE,"Public Service Commission, District 3",3,R,CHUCK EATON (I),1814,102,757,955,0
Walker,CENTER POST,"Public Service Commission, District 3",3,R,CHUCK EATON (I),818,30,441,346,1
Walker,ROCK SPRING,"Public Service Commission, District 3",3,R,CHUCK EATON (I),2394,66,958,1370,0
Walker,ARMUCHEE VALLEY,"Public Service Commission, District 3",3,R,CHUCK EATON (I),471,17,379,75,0
Walker,MOUNTAIN,"Public Service Commission, District 3",3,R,CHUCK EATON (I),408,13,313,82,0
Walker,CHATTANOOGA VALLEY,"Public Service Commission, District 3",3,R,CHUCK EATON (I),2249,103,1297,849,0
Walker,KENSINGTON,"Public Service Commission, District 3",3,R,CHUCK EATON (I),481,18,336,127,0
Walker,ROSSVILLE,"Public Service Commission, District 3",3,R,CHUCK EATON (I),1713,102,641,970,0
Walker,CHICKAMAUGA,"Public Service Commission, District 3",3,R,CHUCK EATON (I),2525,81,994,1450,0
Walker,FAIRYLAND,"Public Service Commission, District 3",3,R,CHUCK EATON (I),642,37,329,276,0
Walker,FAIRVIEW,"Public Service Commission, District 3",3,R,CHUCK EATON (I),902,61,548,291,2
Walker,,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,4437,246,2212,1978,1
Walker,LAFAYETTE,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,643,47,287,309,0
Walker,CENTER POST,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,209,13,115,81,0
Walker,ROCK SPRING,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,593,35,232,326,0
Walker,ARMUCHEE VALLEY,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,115,4,82,29,0
Walker,MOUNTAIN,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,114,4,84,26,0
Walker,CHATTANOOGA VALLEY,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,726,38,409,279,0
Walker,KENSINGTON,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,188,7,121,60,0
Walker,ROSSVILLE,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,690,39,322,328,1
Walker,CHICKAMAUGA,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,665,34,276,355,0
Walker,FAIRYLAND,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,154,8,67,79,0
Walker,FAIRVIEW,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,340,17,217,106,0
Walker,,"Public Service Commission, District 3",3,L,BRAD PLOEGER,940,36,535,369,0
Walker,LAFAYETTE,"Public Service Commission, District 3",3,L,BRAD PLOEGER,140,10,64,66,0
Walker,CENTER POST,"Public Service Commission, District 3",3,L,BRAD PLOEGER,56,0,31,25,0
Walker,ROCK SPRING,"Public Service Commission, District 3",3,L,BRAD PLOEGER,124,7,53,64,0
Walker,ARMUCHEE VALLEY,"Public Service Commission, District 3",3,L,BRAD PLOEGER,28,1,24,3,0
Walker,MOUNTAIN,"Public Service Commission, District 3",3,L,BRAD PLOEGER,43,3,32,8,0
Walker,CHATTANOOGA VALLEY,"Public Service Commission, District 3",3,L,BRAD PLOEGER,136,9,91,36,0
Walker,KENSINGTON,"Public Service Commission, District 3",3,L,BRAD PLOEGER,42,0,37,5,0
Walker,ROSSVILLE,"Public Service Commission, District 3",3,L,BRAD PLOEGER,128,1,69,58,0
Walker,CHICKAMAUGA,"Public Service Commission, District 3",3,L,BRAD PLOEGER,151,3,72,76,0
Walker,FAIRYLAND,"Public Service Commission, District 3",3,L,BRAD PLOEGER,38,0,22,16,0
Walker,FAIRVIEW,"Public Service Commission, District 3",3,L,BRAD PLOEGER,54,2,40,12,0
Walker,,"Public Service Commission, District 5",5,R,STAN WISE (I),15263,685,7387,7188,3
Walker,LAFAYETTE,"Public Service Commission, District 5",5,R,STAN WISE (I),1897,114,795,988,0
Walker,CENTER POST,"Public Service Commission, District 5",5,R,STAN WISE (I),860,33,459,367,1
Walker,ROCK SPRING,"Public Service Commission, District 5",5,R,STAN WISE (I),2468,73,974,1421,0
Walker,ARMUCHEE VALLEY,"Public Service Commission, District 5",5,R,STAN WISE (I),484,19,380,85,0
Walker,MOUNTAIN,"Public Service Commission, District 5",5,R,STAN WISE (I),426,17,326,83,0
Walker,CHATTANOOGA VALLEY,"Public Service Commission, District 5",5,R,STAN WISE (I),2441,109,1417,915,0
Walker,KENSINGTON,"Public Service Commission, District 5",5,R,STAN WISE (I),505,20,350,135,0
Walker,ROSSVILLE,"Public Service Commission, District 5",5,R,STAN WISE (I),1889,110,730,1049,0
Walker,CHICKAMAUGA,"Public Service Commission, District 5",5,R,STAN WISE (I),2639,91,1025,1523,0
Walker,FAIRYLAND,"Public Service Commission, District 5",5,R,STAN WISE (I),683,33,346,304,0
Walker,FAIRVIEW,"Public Service Commission, District 5",5,R,STAN WISE (I),971,66,585,318,2
Walker,,"Public Service Commission, District 5",5,L,DAVID STAPLES,3827,171,2080,1575,1
Walker,LAFAYETTE,"Public Service Commission, District 5",5,L,DAVID STAPLES,614,29,295,290,0
Walker,CENTER POST,"Public Service Commission, District 5",5,L,DAVID STAPLES,196,6,113,77,0
Walker,ROCK SPRING,"Public Service Commission, District 5",5,L,DAVID STAPLES,544,32,225,287,0
Walker,ARMUCHEE VALLEY,"Public Service Commission, District 5",5,L,DAVID STAPLES,110,2,91,17,0
