county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Washington,,President of the United States,,R,MITT ROMNEY,4035,277,2053,1703,2
Washington,RIDDLEVILLE,President of the United States,,R,MITT ROMNEY,258,11,182,65,0
Washington,WARTHEN,President of the United States,,R,MITT ROMNEY,280,20,184,76,0
Washington,TENNILLE,President of the United States,,R,MITT ROMNEY,678,32,361,285,0
Washington,OCONEE,President of the United States,,R,MITT ROMNEY,208,15,153,40,0
Washington,HARRISON,President of the United States,,R,MITT ROMNEY,374,17,232,125,0
Washington,DAVISBORO,President of the United States,,R,MITT ROMNEY,254,22,182,50,0
Washington,SANDERSVILLE,President of the United States,,R,MITT ROMNEY,1733,144,598,989,2
Washington,DEEPSTEP,President of the United States,,R,MITT ROMNEY,250,16,161,73,0
Washington,,President of the United States,,(D,BARACK OBAMA (I),4714,321,2370,2014,9
Washington,RIDDLEVILLE,President of the United States,,(D,BARACK OBAMA (I),165,2,110,53,0
Washington,WARTHEN,President of the United States,,(D,BARACK OBAMA (I),268,15,170,82,1
Washington,TENNILLE,President of the United States,,(D,BARACK OBAMA (I),988,45,545,396,2
Washington,OCONEE,President of the United States,,(D,BARACK OBAMA (I),220,20,120,80,0
Washington,HARRISON,President of the United States,,(D,BARACK OBAMA (I),255,23,170,62,0
Washington,DAVISBORO,President of the United States,,(D,BARACK OBAMA (I),296,26,192,78,0
Washington,SANDERSVILLE,President of the United States,,(D,BARACK OBAMA (I),2413,178,1004,1225,6
Washington,DEEPSTEP,President of the United States,,(D,BARACK OBAMA (I),109,12,59,38,0
Washington,,President of the United States,,L,GARY JOHNSON,58,8,31,19,0
Washington,RIDDLEVILLE,President of the United States,,L,GARY JOHNSON,5,1,3,1,0
Washington,WARTHEN,President of the United States,,L,GARY JOHNSON,1,0,1,0,0
Washington,TENNILLE,President of the United States,,L,GARY JOHNSON,9,3,5,1,0
Washington,OCONEE,President of the United States,,L,GARY JOHNSON,0,0,0,0,0
Washington,HARRISON,President of the United States,,L,GARY JOHNSON,9,0,8,1,0
Washington,DAVISBORO,President of the United States,,L,GARY JOHNSON,5,2,1,2,0
Washington,SANDERSVILLE,President of the United States,,L,GARY JOHNSON,27,1,12,14,0
Washington,DEEPSTEP,President of the United States,,L,GARY JOHNSON,2,1,1,0,0
Washington,,"Public Service Commission, District 3",3,(R,CHUCK EATON (I),3613,252,1799,1560,2
Washington,RIDDLEVILLE,"Public Service Commission, District 3",3,(R,CHUCK EATON (I),227,9,155,63,0
Washington,WARTHEN,"Public Service Commission, District 3",3,(R,CHUCK EATON (I),239,16,157,66,0
Washington,TENNILLE,"Public Service Commission, District 3",3,(R,CHUCK EATON (I),608,28,322,258,0
Washington,OCONEE,"Public Service Commission, District 3",3,(R,CHUCK EATON (I),188,15,129,44,0
Washington,HARRISON,"Public Service Commission, District 3",3,(R,CHUCK EATON (I),329,14,203,112,0
Washington,DAVISBORO,"Public Service Commission, District 3",3,(R,CHUCK EATON (I),217,23,152,42,0
Washington,SANDERSVILLE,"Public Service Commission, District 3",3,(R,CHUCK EATON (I),1597,134,547,914,2
Washington,DEEPSTEP,"Public Service Commission, District 3",3,(R,CHUCK EATON (I),208,13,134,61,0
Washington,,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,3790,274,1947,1564,5
Washington,RIDDLEVILLE,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,108,2,72,34,0
Washington,WARTHEN,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,210,13,134,63,0
Washington,TENNILLE,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,799,41,455,303,0
Washington,OCONEE,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,166,13,95,58,0
Washington,HARRISON,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,214,24,137,53,0
Washington,DAVISBORO,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,246,17,161,68,0
Washington,SANDERSVILLE,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,1949,157,840,947,5
Washington,DEEPSTEP,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,98,7,53,38,0
Washington,,"Public Service Commission, District 3",3,L,BRAD PLOEGER,145,15,77,53,0
Washington,RIDDLEVILLE,"Public Service Commission, District 3",3,L,BRAD PLOEGER,8,2,4,2,0
Washington,WARTHEN,"Public Service Commission, District 3",3,L,BRAD PLOEGER,7,1,4,2,0
Washington,TENNILLE,"Public Service Commission, District 3",3,L,BRAD PLOEGER,24,4,13,7,0
Washington,OCONEE,"Public Service Commission, District 3",3,L,BRAD PLOEGER,5,0,3,2,0
Washington,HARRISON,"Public Service Commission, District 3",3,L,BRAD PLOEGER,20,0,16,4,0
Washington,DAVISBORO,"Public Service Commission, District 3",3,L,BRAD PLOEGER,9,0,7,2,0
Washington,SANDERSVILLE,"Public Service Commission, District 3",3,L,BRAD PLOEGER,63,6,24,33,0
Washington,DEEPSTEP,"Public Service Commission, District 3",3,L,BRAD PLOEGER,9,2,6,1,0
Washington,,"Public Service Commission, District 5",5,(R,STAN WISE (I),4191,306,2095,1788,2
Washington,RIDDLEVILLE,"Public Service Commission, District 5",5,(R,STAN WISE (I),230,10,152,68,0
Washington,WARTHEN,"Public Service Commission, District 5",5,(R,STAN WISE (I),273,16,177,80,0
Washington,TENNILLE,"Public Service Commission, District 5",5,(R,STAN WISE (I),716,36,386,294,0
Washington,OCONEE,"Public Service Commission, District 5",5,(R,STAN WISE (I),196,16,139,41,0
Washington,HARRISON,"Public Service Commission, District 5",5,(R,STAN WISE (I),360,20,216,124,0
Washington,DAVISBORO,"Public Service Commission, District 5",5,(R,STAN WISE (I),268,30,181,57,0
Washington,SANDERSVILLE,"Public Service Commission, District 5",5,(R,STAN WISE (I),1917,164,700,1051,2
Washington,DEEPSTEP,"Public Service Commission, District 5",5,(R,STAN WISE (I),231,14,144,73,0
Washington,,"Public Service Commission, District 5",5,L,DAVID STAPLES,2059,112,1116,828,3
Washington,RIDDLEVILLE,"Public Service Commission, District 5",5,L,DAVID STAPLES,68,1,46,21,0
Washington,WARTHEN,"Public Service Commission, District 5",5,L,DAVID STAPLES,114,10,74,30,0
Washington,TENNILLE,"Public Service Commission, District 5",5,L,DAVID STAPLES,464,21,279,164,0
Washington,OCONEE,"Public Service Commission, District 5",5,L,DAVID STAPLES,94,8,49,37,0
Washington,HARRISON,"Public Service Commission, District 5",5,L,DAVID STAPLES,137,8,99,30,0
Washington,DAVISBORO,"Public Service Commission, District 5",5,L,DAVID STAPLES,129,3,85,41,0
Washington,SANDERSVILLE,"Public Service Commission, District 5",5,L,DAVID STAPLES,997,59,451,484,3
Washington,DEEPSTEP,"Public Service Commission, District 5",5,L,DAVID STAPLES,56,2,33,21,0
Washington,,U.S. Representative,10,(R,PAUL BROUN (I),5294,353,2709,2229,3
Washington,RIDDLEVILLE,U.S. Representative,10,(R,PAUL BROUN (I),268,11,178,79,0
Washington,WARTHEN,U.S. Representative,10,(R,PAUL BROUN (I),331,22,214,95,0
Washington,TENNILLE,U.S. Representative,10,(R,PAUL BROUN (I),977,49,544,384,0
Washington,OCONEE,U.S. Representative,10,(R,PAUL BROUN (I),245,19,165,61,0
Washington,HARRISON,U.S. Representative,10,(R,PAUL BROUN (I),434,21,274,139,0
Washington,DAVISBORO,U.S. Representative,10,(R,PAUL BROUN (I),342,28,228,86,0
Washington,SANDERSVILLE,U.S. Representative,10,(R,PAUL BROUN (I),2428,184,940,1301,3
Washington,DEEPSTEP,U.S. Representative,10,(R,PAUL BROUN (I),269,19,166,84,0
Washington,,State Senator,26,R,BOBBY GALE,3910,258,1985,1665,2
Washington,RIDDLEVILLE,State Senator,26,R,BOBBY GALE,245,10,167,68,0
Washington,WARTHEN,State Senator,26,R,BOBBY GALE,267,18,179,70,0
Washington,TENNILLE,State Senator,26,R,BOBBY GALE,660,33,356,271,0
Washington,OCONEE,State Senator,26,R,BOBBY GALE,193,13,141,39,0
Washington,HARRISON,State Senator,26,R,BOBBY GALE,372,17,231,124,0
Washington,DAVISBORO,State Senator,26,R,BOBBY GALE,235,19,165,51,0
Washington,SANDERSVILLE,State Senator,26,R,BOBBY GALE,1698,133,592,971,2
Washington,DEEPSTEP,State Senator,26,R,BOBBY GALE,240,15,154,71,0
Washington,,State Senator,26,D,DAVID LUCAS SR.,4255,307,2112,1828,8
Washington,RIDDLEVILLE,State Senator,26,D,DAVID LUCAS SR.,136,3,90,43,0
Washington,WARTHEN,State Senator,26,D,DAVID LUCAS SR.,237,14,148,74,1
Washington,TENNILLE,State Senator,26,D,DAVID LUCAS SR.,890,41,490,358,1
Washington,OCONEE,State Senator,26,D,DAVID LUCAS SR.,199,19,107,73,0
Washington,HARRISON,State Senator,26,D,DAVID LUCAS SR.,227,22,144,61,0
Washington,DAVISBORO,State Senator,26,D,DAVID LUCAS SR.,265,25,169,71,0
Washington,SANDERSVILLE,State Senator,26,D,DAVID LUCAS SR.,2201,172,912,1111,6
Washington,DEEPSTEP,State Senator,26,D,DAVID LUCAS SR.,100,11,52,37,0
Washington,,State Representative,128,(D,MACK JACKSON (I),7021,456,3518,3040,7
Washington,RIDDLEVILLE,State Representative,128,(D,MACK JACKSON (I),315,11,207,97,0
Washington,WARTHEN,State Representative,128,(D,MACK JACKSON (I),419,27,272,120,0
Washington,TENNILLE,State Representative,128,(D,MACK JACKSON (I),1372,62,752,558,0
Washington,OCONEE,State Representative,128,(D,MACK JACKSON (I),315,24,197,94,0
Washington,HARRISON,State Representative,128,(D,MACK JACKSON (I),484,27,313,144,0
Washington,DAVISBORO,State Representative,128,(D,MACK JACKSON (I),433,31,294,108,0
Washington,SANDERSVILLE,State Representative,128,(D,MACK JACKSON (I),3429,252,1334,1836,7
Washington,DEEPSTEP,State Representative,128,(D,MACK JACKSON (I),254,22,149,83,0
Washington,,District Attorney, Middle Circuit,(D,HAYWARD ALTMAN (I),6403,447,3219,2729,8
Washington,RIDDLEVILLE,District Attorney, Middle Circuit,(D,HAYWARD ALTMAN (I),276,11,180,85,0
Washington,WARTHEN,District Attorney, Middle Circuit,(D,HAYWARD ALTMAN (I),380,27,248,105,0
Washington,TENNILLE,District Attorney, Middle Circuit,(D,HAYWARD ALTMAN (I),1265,61,692,512,0
Washington,OCONEE,District Attorney, Middle Circuit,(D,HAYWARD ALTMAN (I),281,23,177,81,0
Washington,HARRISON,District Attorney, Middle Circuit,(D,HAYWARD ALTMAN (I),442,22,290,130,0
Washington,DAVISBORO,District Attorney, Middle Circuit,(D,HAYWARD ALTMAN (I),404,29,272,103,0
Washington,SANDERSVILLE,District Attorney, Middle Circuit,(D,HAYWARD ALTMAN (I),3114,251,1221,1634,8
Washington,DEEPSTEP,District Attorney, Middle Circuit,(D,HAYWARD ALTMAN (I),241,23,139,79,0
Washington,,Probate Judge,,D,RUSSELL SHEPPARD (I),7249,488,3681,3072,8
Washington,RIDDLEVILLE,Probate Judge,,D,RUSSELL SHEPPARD (I),341,12,232,97,0
Washington,WARTHEN,Probate Judge,,D,RUSSELL SHEPPARD (I),437,28,289,120,0
Washington,TENNILLE,Probate Judge,,D,RUSSELL SHEPPARD (I),1400,68,772,560,0
Washington,OCONEE,Probate Judge,,D,RUSSELL SHEPPARD (I),331,25,213,93,0
Washington,HARRISON,Probate Judge,,D,RUSSELL SHEPPARD (I),511,28,328,155,0
Washington,DAVISBORO,Probate Judge,,D,RUSSELL SHEPPARD (I),453,35,305,113,0
Washington,SANDERSVILLE,Probate Judge,,D,RUSSELL SHEPPARD (I),3476,268,1359,1841,8
Washington,DEEPSTEP,Probate Judge,,D,RUSSELL SHEPPARD (I),300,24,183,93,0
Washington,,Superior Court Clerk,,(D,JOY CONNER (I),7147,480,3623,3036,8
Washington,RIDDLEVILLE,Superior Court Clerk,,(D,JOY CONNER (I),334,11,227,96,0
Washington,WARTHEN,Superior Court Clerk,,(D,JOY CONNER (I),430,28,277,125,0
Washington,TENNILLE,Superior Court Clerk,,(D,JOY CONNER (I),1381,66,769,545,1
Washington,OCONEE,Superior Court Clerk,,(D,JOY CONNER (I),332,25,213,94,0
Washington,HARRISON,Superior Court Clerk,,(D,JOY CONNER (I),519,31,336,152,0
Washington,DAVISBORO,Superior Court Clerk,,(D,JOY CONNER (I),435,32,292,111,0
Washington,SANDERSVILLE,Superior Court Clerk,,(D,JOY CONNER (I),3425,264,1334,1820,7
Washington,DEEPSTEP,Superior Court Clerk,,(D,JOY CONNER (I),291,23,175,93,0
Washington,,Sheriff,,(D,THOMAS SMITH (I),7458,503,3803,3146,6
Washington,RIDDLEVILLE,Sheriff,,(D,THOMAS SMITH (I),360,12,247,101,0
Washington,WARTHEN,Sheriff,,(D,THOMAS SMITH (I),454,29,296,129,0
Washington,TENNILLE,Sheriff,,(D,THOMAS SMITH (I),1440,70,797,573,0
Washington,OCONEE,Sheriff,,(D,THOMAS SMITH (I),349,25,226,98,0
Washington,HARRISON,Sheriff,,(D,THOMAS SMITH (I),536,30,349,157,0
Washington,DAVISBORO,Sheriff,,(D,THOMAS SMITH (I),467,36,316,115,0
Washington,SANDERSVILLE,Sheriff,,(D,THOMAS SMITH (I),3552,277,1391,1878,6
Washington,DEEPSTEP,Sheriff,,(D,THOMAS SMITH (I),300,24,181,95,0
Washington,,Tax Commissioner,,(D,CONNIE TAPLEY (I),7202,491,3672,3032,7
Washington,RIDDLEVILLE,Tax Commissioner,,(D,CONNIE TAPLEY (I),344,13,237,94,0
Washington,WARTHEN,Tax Commissioner,,(D,CONNIE TAPLEY (I),434,27,282,125,0
Washington,TENNILLE,Tax Commissioner,,(D,CONNIE TAPLEY (I),1390,69,764,557,0
Washington,OCONEE,Tax Commissioner,,(D,CONNIE TAPLEY (I),324,23,212,89,0
Washington,HARRISON,Tax Commissioner,,(D,CONNIE TAPLEY (I),516,28,339,149,0
Washington,DAVISBORO,Tax Commissioner,,(D,CONNIE TAPLEY (I),461,35,311,115,0
Washington,SANDERSVILLE,Tax Commissioner,,(D,CONNIE TAPLEY (I),3445,273,1354,1811,7
Washington,DEEPSTEP,Tax Commissioner,,(D,CONNIE TAPLEY (I),288,23,173,92,0
Washington,,Coroner,,(D,E. K. MAY (I),7218,495,3669,3046,8
Washington,RIDDLEVILLE,Coroner,,(D,E. K. MAY (I),337,13,231,93,0
Washington,WARTHEN,Coroner,,(D,E. K. MAY (I),434,30,286,118,0
Washington,TENNILLE,Coroner,,(D,E. K. MAY (I),1395,68,771,556,0
Washington,OCONEE,Coroner,,(D,E. K. MAY (I),326,28,210,88,0
Washington,HARRISON,Coroner,,(D,E. K. MAY (I),511,31,333,147,0
Washington,DAVISBORO,Coroner,,(D,E. K. MAY (I),457,35,306,116,0
Washington,SANDERSVILLE,Coroner,,(D,E. K. MAY (I),3458,266,1350,1834,8
Washington,DEEPSTEP,Coroner,,(D,E. K. MAY (I),300,24,182,94,0
Washington,,Chief Magistrate,,(D,RALPH TODD (I),6917,457,3517,2934,9
Washington,RIDDLEVILLE,Chief Magistrate,,(D,RALPH TODD (I),323,11,224,88,0
Washington,WARTHEN,Chief Magistrate,,(D,RALPH TODD (I),424,26,276,121,1
Washington,TENNILLE,Chief Magistrate,,(D,RALPH TODD (I),1333,67,738,528,0
Washington,OCONEE,Chief Magistrate,,(D,RALPH TODD (I),303,22,192,89,0
Washington,HARRISON,Chief Magistrate,,(D,RALPH TODD (I),495,26,321,148,0
Washington,DAVISBORO,Chief Magistrate,,(D,RALPH TODD (I),433,29,292,112,0
Washington,SANDERSVILLE,Chief Magistrate,,(D,RALPH TODD (I),3333,256,1311,1758,8
Washington,DEEPSTEP,Chief Magistrate,,(D,RALPH TODD (I),273,20,163,90,0
Washington,,Solicitor,,(D,ROBERT WYNNE (I),6824,467,3455,2893,9
Washington,RIDDLEVILLE,Solicitor,,(D,ROBERT WYNNE (I),322,12,221,89,0
Washington,WARTHEN,Solicitor,,(D,ROBERT WYNNE (I),405,25,265,114,1
Washington,TENNILLE,Solicitor,,(D,ROBERT WYNNE (I),1322,67,728,527,0
Washington,OCONEE,Solicitor,,(D,ROBERT WYNNE (I),298,24,191,83,0
Washington,HARRISON,Solicitor,,(D,ROBERT WYNNE (I),483,27,314,142,0
Washington,DAVISBORO,Solicitor,,(D,ROBERT WYNNE (I),431,35,288,108,0
Washington,SANDERSVILLE,Solicitor,,(D,ROBERT WYNNE (I),3281,254,1278,1741,8
Washington,DEEPSTEP,Solicitor,,(D,ROBERT WYNNE (I),282,23,170,89,0
Washington,,Constitutional Amendment #1<br>Shall the Constitution be amended to allow state or local approval of public charter schools upon the request of local communities?,,,YES,4031,257,2076,1694,4
Washington,RIDDLEVILLE,Constitutional Amendment #1<br>Shall the Constitution be amended to allow state or local approval of public charter schools upon the request of local communities?,,,YES,169,5,114,50,0
Washington,WARTHEN,Constitutional Amendment #1<br>Shall the Constitution be amended to allow state or local approval of public charter schools upon the request of local communities?,,,YES,257,20,166,71,0
Washington,TENNILLE,Constitutional Amendment #1<br>Shall the Constitution be amended to allow state or local approval of public charter schools upon the request of local communities?,,,YES,800,30,448,322,0
Washington,OCONEE,Constitutional Amendment #1<br>Shall the Constitution be amended to allow state or local approval of public charter schools upon the request of local communities?,,,YES,173,10,103,60,0
Washington,HARRISON,Constitutional Amendment #1<br>Shall the Constitution be amended to allow state or local approval of public charter schools upon the request of local communities?,,,YES,302,19,204,79,0
Washington,DAVISBORO,Constitutional Amendment #1<br>Shall the Constitution be amended to allow state or local approval of public charter schools upon the request of local communities?,,,YES,264,29,171,64,0
Washington,SANDERSVILLE,Constitutional Amendment #1<br>Shall the Constitution be amended to allow state or local approval of public charter schools upon the request of local communities?,,,YES,1902,133,763,1002,4
Washington,DEEPSTEP,Constitutional Amendment #1<br>Shall the Constitution be amended to allow state or local approval of public charter schools upon the request of local communities?,,,YES,164,11,107,46,0
Washington,,Constitutional Amendment #1<br>Shall the Constitution be amended to allow state or local approval of public charter schools upon the request of local communities?,,,NO,4010,271,2041,1694,4
Washington,RIDDLEVILLE,Constitutional Amendment #1<br>Shall the Constitution be amended to allow state or local approval of public charter schools upon the request of local communities?,,,NO,214,8,151,55,0
Washington,WARTHEN,Constitutional Amendment #1<br>Shall the Constitution be amended to allow state or local approval of public charter schools upon the request of local communities?,,,NO,242,13,159,70,0
Washington,TENNILLE,Constitutional Amendment #1<br>Shall the Constitution be amended to allow state or local approval of public charter schools upon the request of local communities?,,,NO,744,41,404,299,0
Washington,OCONEE,Constitutional Amendment #1<br>Shall the Constitution be amended to allow state or local approval of public charter schools upon the request of local communities?,,,NO,200,18,137,45,0
Washington,HARRISON,Constitutional Amendment #1<br>Shall the Constitution be amended to allow state or local approval of public charter schools upon the request of local communities?,,,NO,294,16,181,97,0
Washington,DAVISBORO,Constitutional Amendment #1<br>Shall the Constitution be amended to allow state or local approval of public charter schools upon the request of local communities?,,,NO,236,14,169,53,0
Washington,SANDERSVILLE,Constitutional Amendment #1<br>Shall the Constitution be amended to allow state or local approval of public charter schools upon the request of local communities?,,,NO,1902,148,737,1013,4
Washington,DEEPSTEP,Constitutional Amendment #1<br>Shall the Constitution be amended to allow state or local approval of public charter schools upon the request of local communities?,,,NO,178,13,103,62,0
Washington,,Constitutional Amendment #2<br>Shall the Constitution be amended so as to provide for a reduction in the state's operating costs by allowing the General Assembly to authorize certain state agencies to enter into multiyear rental agreements?,,,YES,4160,271,2066,1818,5
Washington,RIDDLEVILLE,Constitutional Amendment #2<br>Shall the Constitution be amended so as to provide for a reduction in the state's operating costs by allowing the General Assembly to authorize certain state agencies to enter into multiyear rental agreements?,,,YES,170,7,113,50,0
Washington,WARTHEN,Constitutional Amendment #2<br>Shall the Constitution be amended so as to provide for a reduction in the state's operating costs by allowing the General Assembly to authorize certain state agencies to enter into multiyear rental agreements?,,,YES,257,18,160,78,1
Washington,TENNILLE,Constitutional Amendment #2<br>Shall the Constitution be amended so as to provide for a reduction in the state's operating costs by allowing the General Assembly to authorize certain state agencies to enter into multiyear rental agreements?,,,YES,826,36,460,329,1
Washington,OCONEE,Constitutional Amendment #2<br>Shall the Constitution be amended so as to provide for a reduction in the state's operating costs by allowing the General Assembly to authorize certain state agencies to enter into multiyear rental agreements?,,,YES,174,12,106,56,0
