county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Morgan,,County Comm 3,,,MACK BOHLEN ,255,4,198,53,0
Morgan,WEST MORGAN,County Comm 3,,,MACK BOHLEN ,23,0,16,7,0
Morgan,RUTLEDGE,County Comm 3,,,MACK BOHLEN ,23,0,17,6,0
Morgan,BOSTWICK,County Comm 3,,,MACK BOHLEN ,175,4,140,31,0
Morgan,APALACHEE,County Comm 3,,,MACK BOHLEN ,12,0,10,2,0
Morgan,MADISON WEST,County Comm 3,,,MACK BOHLEN ,22,0,15,7,0
Morgan,,County Comm 3,,,C. PHILIP CLACK,288,3,236,49,0
Morgan,WEST MORGAN,County Comm 3,,,C. PHILIP CLACK,36,0,28,8,0
Morgan,RUTLEDGE,County Comm 3,,,C. PHILIP CLACK,30,0,22,8,0
Morgan,BOSTWICK,County Comm 3,,,C. PHILIP CLACK,189,3,158,28,0
Morgan,APALACHEE,County Comm 3,,,C. PHILIP CLACK,25,0,21,4,0
Morgan,MADISON WEST,County Comm 3,,,C. PHILIP CLACK,8,0,7,1,0
