county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Pike,,President of the United States,,R,MITT ROMNEY,6668,298,3037,3326,7
Pike,Concord,President of the United States,,R,MITT ROMNEY,642,24,330,286,2
Pike,Hollonville,President of the United States,,R,MITT ROMNEY,914,38,453,423,0
Pike,Meansville,President of the United States,,R,MITT ROMNEY,680,37,378,265,0
Pike,Molena,President of the United States,,R,MITT ROMNEY,650,17,391,242,0
Pike,Second District,President of the United States,,R,MITT ROMNEY,1413,79,543,790,1
Pike,Lifsey Springs,President of the United States,,R,MITT ROMNEY,593,21,297,273,2
Pike,Williamson,President of the United States,,R,MITT ROMNEY,849,42,356,450,1
Pike,Zebulon,President of the United States,,R,MITT ROMNEY,927,40,289,597,1
Pike,,President of the United States,,D,BARACK OBAMA (I),1356,78,625,652,1
Pike,Concord,President of the United States,,D,BARACK OBAMA (I),220,11,133,76,0
Pike,Hollonville,President of the United States,,D,BARACK OBAMA (I),105,1,53,51,0
Pike,Meansville,President of the United States,,D,BARACK OBAMA (I),131,7,67,57,0
Pike,Molena,President of the United States,,D,BARACK OBAMA (I),180,10,107,63,0
Pike,Second District,President of the United States,,D,BARACK OBAMA (I),174,13,75,86,0
Pike,Lifsey Springs,President of the United States,,D,BARACK OBAMA (I),100,1,46,53,0
Pike,Williamson,President of the United States,,D,BARACK OBAMA (I),100,2,47,51,0
Pike,Zebulon,President of the United States,,D,BARACK OBAMA (I),346,33,97,215,1
Pike,,President of the United States,,LIB,GARY JOHNSON,84,2,49,33,0
Pike,Concord,President of the United States,,LIB,GARY JOHNSON,12,0,9,3,0
Pike,Hollonville,President of the United States,,LIB,GARY JOHNSON,7,0,4,3,0
Pike,Meansville,President of the United States,,LIB,GARY JOHNSON,8,0,5,3,0
Pike,Molena,President of the United States,,LIB,GARY JOHNSON,13,1,4,8,0
Pike,Second District,President of the United States,,LIB,GARY JOHNSON,7,0,6,1,0
Pike,Lifsey Springs,President of the United States,,LIB,GARY JOHNSON,15,0,9,6,0
Pike,Williamson,President of the United States,,LIB,GARY JOHNSON,8,0,6,2,0
Pike,Zebulon,President of the United States,,LIB,GARY JOHNSON,14,1,6,7,0
Pike,,"Public Service Commission, District 3",3,R,CHUCK EATON (I),5961,274,2728,2953,6
Pike,Concord,"Public Service Commission, District 3",3,R,CHUCK EATON (I),590,24,313,251,2
Pike,Hollonville,"Public Service Commission, District 3",3,R,CHUCK EATON (I),806,37,395,374,0
Pike,Meansville,"Public Service Commission, District 3",3,R,CHUCK EATON (I),594,29,327,238,0
