county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Clay,,President of the United States,,R,MITT ROMNEY,537,22,290,223,2
Clay,Bluffton,President of the United States,,R,MITT ROMNEY,132,5,100,27,0
Clay,Zetto,President of the United States,,R,MITT ROMNEY,69,5,23,41,0
Clay,Courthouse,President of the United States,,R,MITT ROMNEY,47,1,19,27,0
Clay,Old Head Start,President of the United States,,R,MITT ROMNEY,111,5,46,59,1
Clay,Days Cross Roads,President of the United States,,R,MITT ROMNEY,178,6,102,69,1
Clay,,President of the United States,,D,BARACK OBAMA (I),862,112,538,208,4
Clay,Bluffton,President of the United States,,D,BARACK OBAMA (I),99,5,80,14,0
Clay,Zetto,President of the United States,,D,BARACK OBAMA (I),183,28,99,55,1
Clay,Courthouse,President of the United States,,D,BARACK OBAMA (I),219,34,136,49,0
Clay,Old Head Start,President of the United States,,D,BARACK OBAMA (I),205,41,109,53,2
Clay,Days Cross Roads,President of the United States,,D,BARACK OBAMA (I),156,4,114,37,1
Clay,,President of the United States,,LIB,GARY JOHNSON,3,0,2,1,0
Clay,Bluffton,President of the United States,,LIB,GARY JOHNSON,0,0,0,0,0
Clay,Zetto,President of the United States,,LIB,GARY JOHNSON,1,0,1,0,0
Clay,Courthouse,President of the United States,,LIB,GARY JOHNSON,0,0,0,0,0
Clay,Old Head Start,President of the United States,,LIB,GARY JOHNSON,1,0,1,0,0
Clay,Days Cross Roads,President of the United States,,LIB,GARY JOHNSON,1,0,0,1,0
Clay,,"Public Service Commission, District 3",3,R,CHUCK EATON (I),475,24,257,193,1
Clay,Bluffton,"Public Service Commission, District 3",3,R,CHUCK EATON (I),123,4,93,26,0
Clay,Zetto,"Public Service Commission, District 3",3,R,CHUCK EATON (I),64,6,24,34,0
Clay,Courthouse,"Public Service Commission, District 3",3,R,CHUCK EATON (I),48,3,21,24,0
Clay,Old Head Start,"Public Service Commission, District 3",3,R,CHUCK EATON (I),96,5,38,52,1
