county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Lanier,,President of the United States,,R,MITT ROMNEY,1820,70,875,869,6
Lanier,Lakeland,President of the United States,,R,MITT ROMNEY,1078,52,423,600,3
Lanier,Sirmans,President of the United States,,R,MITT ROMNEY,216,3,127,86,0
Lanier,Stockton,President of the United States,,R,MITT ROMNEY,308,3,211,93,1
Lanier,Westside,President of the United States,,R,MITT ROMNEY,218,12,114,90,2
Lanier,,President of the United States,,D,BARACK OBAMA (I),1114,51,437,621,5
Lanier,Lakeland,President of the United States,,D,BARACK OBAMA (I),862,45,305,508,4
Lanier,Sirmans,President of the United States,,D,BARACK OBAMA (I),79,1,47,31,0
Lanier,Stockton,President of the United States,,D,BARACK OBAMA (I),75,1,40,34,0
Lanier,Westside,President of the United States,,D,BARACK OBAMA (I),98,4,45,48,1
Lanier,,President of the United States,,LIB,GARY JOHNSON,38,0,26,12,0
Lanier,Lakeland,President of the United States,,LIB,GARY JOHNSON,20,0,10,10,0
Lanier,Sirmans,President of the United States,,LIB,GARY JOHNSON,6,0,5,1,0
Lanier,Stockton,President of the United States,,LIB,GARY JOHNSON,8,0,7,1,0
Lanier,Westside,President of the United States,,LIB,GARY JOHNSON,4,0,4,0,0
Lanier,,"Public Service Commission, District 3",3,R,CHUCK EATON (I),1572,63,760,745,4
Lanier,Lakeland,"Public Service Commission, District 3",3,R,CHUCK EATON (I),939,45,381,511,2
Lanier,Sirmans,"Public Service Commission, District 3",3,R,CHUCK EATON (I),195,3,117,75,0
Lanier,Stockton,"Public Service Commission, District 3",3,R,CHUCK EATON (I),249,3,165,80,1
Lanier,Westside,"Public Service Commission, District 3",3,R,CHUCK EATON (I),189,12,97,79,1
Lanier,,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,884,48,358,474,4
Lanier,Lakeland,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,654,43,237,372,2
Lanier,Sirmans,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,70,1,39,30,0
Lanier,Stockton,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,70,0,44,26,0
Lanier,Westside,"Public Service Commission, District 3",3,D,STEPHEN OPPENHEIMER,90,4,38,46,2
Lanier,,"Public Service Commission, District 3",3,L,BRAD PLOEGER,88,2,42,43,1
Lanier,Lakeland,"Public Service Commission, District 3",3,L,BRAD PLOEGER,53,2,18,32,1
Lanier,Sirmans,"Public Service Commission, District 3",3,L,BRAD PLOEGER,9,0,5,4,0
Lanier,Stockton,"Public Service Commission, District 3",3,L,BRAD PLOEGER,11,0,8,3,0
Lanier,Westside,"Public Service Commission, District 3",3,L,BRAD PLOEGER,15,0,11,4,0
Lanier,,"Public Service Commission, District 5",5,R,STAN WISE (I),1749,76,835,833,5
Lanier,Lakeland,"Public Service Commission, District 5",5,R,STAN WISE (I),1074,56,429,586,3
Lanier,Sirmans,"Public Service Commission, District 5",5,R,STAN WISE (I),197,4,116,77,0
Lanier,Stockton,"Public Service Commission, District 5",5,R,STAN WISE (I),267,3,181,82,1
Lanier,Westside,"Public Service Commission, District 5",5,R,STAN WISE (I),211,13,109,88,1
Lanier,,"Public Service Commission, District 5",5,L,DAVID STAPLES,591,22,267,298,4
Lanier,Lakeland,"Public Service Commission, District 5",5,L,DAVID STAPLES,406,19,164,221,2
Lanier,Sirmans,"Public Service Commission, District 5",5,L,DAVID STAPLES,57,0,36,21,0
Lanier,Stockton,"Public Service Commission, District 5",5,L,DAVID STAPLES,49,0,31,18,0
Lanier,Westside,"Public Service Commission, District 5",5,L,DAVID STAPLES,79,3,36,38,2
Lanier,,U.S. Representative,8,R,AUSTIN SCOTT (I),2137,94,1002,1034,7
Lanier,Lakeland,U.S. Representative,8,R,AUSTIN SCOTT (I),1347,71,543,730,3
Lanier,Sirmans,U.S. Representative,8,R,AUSTIN SCOTT (I),235,4,136,95,0
Lanier,Stockton,U.S. Representative,8,R,AUSTIN SCOTT (I),293,3,194,95,1
Lanier,Westside,U.S. Representative,8,R,AUSTIN SCOTT (I),262,16,129,114,3
Lanier,,State Senator,8,R,TIM GOLDEN (I),1857,72,891,888,6
Lanier,Lakeland,State Senator,8,R,TIM GOLDEN (I),1130,53,451,623,3
Lanier,Sirmans,State Senator,8,R,TIM GOLDEN (I),225,4,135,86,0
Lanier,Stockton,State Senator,8,R,TIM GOLDEN (I),285,3,191,90,1
Lanier,Westside,State Senator,8,R,TIM GOLDEN (I),217,12,114,89,2
Lanier,,State Senator,8,D,BIKRAM MOHANTY,924,44,360,517,3
Lanier,Lakeland,State Senator,8,D,BIKRAM MOHANTY,697,40,239,416,2
Lanier,Sirmans,State Senator,8,D,BIKRAM MOHANTY,64,0,36,28,0
Lanier,Stockton,State Senator,8,D,BIKRAM MOHANTY,72,0,44,28,0
Lanier,Westside,State Senator,8,D,BIKRAM MOHANTY,91,4,41,45,1
Lanier,,State Representative,176,R,JASON SHAW (I),2448,100,1129,1210,9
Lanier,Lakeland,State Representative,176,R,JASON SHAW (I),1580,77,624,874,5
Lanier,Sirmans,State Representative,176,R,JASON SHAW (I),271,4,157,110,0
Lanier,Stockton,State Representative,176,R,JASON SHAW (I),326,3,216,106,1
Lanier,Westside,State Representative,176,R,JASON SHAW (I),271,16,132,120,3
Lanier,,District Attorney, Alapaha Circuit,R,DICK PERRYMAN,2198,94,1042,1053,9
Lanier,Lakeland,District Attorney, Alapaha Circuit,R,DICK PERRYMAN,1390,71,561,753,5
Lanier,Sirmans,District Attorney, Alapaha Circuit,R,DICK PERRYMAN,240,4,143,93,0
Lanier,Stockton,District Attorney, Alapaha Circuit,R,DICK PERRYMAN,306,3,205,97,1
Lanier,Westside,District Attorney, Alapaha Circuit,R,DICK PERRYMAN,262,16,133,110,3
Lanier,,JUDGE, PROBATE COURT,R,JUDY B. MULLIS (I),2506,96,1155,1244,11
Lanier,Lakeland,JUDGE, PROBATE COURT,R,JUDY B. MULLIS (I),1624,74,637,906,7
Lanier,Sirmans,JUDGE, PROBATE COURT,R,JUDY B. MULLIS (I),269,3,158,108,0
Lanier,Stockton,JUDGE, PROBATE COURT,R,JUDY B. MULLIS (I),337,3,222,111,1
