county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Decatur,,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),384,29,258,97,0
Decatur,Mt Pleasant,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),25,0,21,4,0
Decatur,Recovery,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),20,0,20,0,0
Decatur,Kendrick,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),8,0,5,3,0
Decatur,Climax,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),30,1,26,3,0
Decatur,Brinson,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),20,1,17,2,0
Decatur,West Bainbridge,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),24,0,19,5,0
Decatur,Bainbridge-Coliseum,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),182,18,102,62,0
Decatur,Bridge-Fairgrounds,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),59,5,40,14,0
Decatur,Attapulgus,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),16,4,8,4,0
Decatur,,"Public Service Commission, District 3",3,REP,MATT REID,228,13,166,49,0
Decatur,Mt Pleasant,"Public Service Commission, District 3",3,REP,MATT REID,8,0,8,0,0
Decatur,Recovery,"Public Service Commission, District 3",3,REP,MATT REID,24,0,23,1,0
Decatur,Kendrick,"Public Service Commission, District 3",3,REP,MATT REID,3,0,1,2,0
Decatur,Climax,"Public Service Commission, District 3",3,REP,MATT REID,18,1,15,2,0
Decatur,Brinson,"Public Service Commission, District 3",3,REP,MATT REID,12,0,12,0,0
Decatur,West Bainbridge,"Public Service Commission, District 3",3,REP,MATT REID,15,2,11,2,0
Decatur,Bainbridge-Coliseum,"Public Service Commission, District 3",3,REP,MATT REID,111,7,77,27,0
Decatur,Bridge-Fairgrounds,"Public Service Commission, District 3",3,REP,MATT REID,28,1,14,13,0
Decatur,Attapulgus,"Public Service Commission, District 3",3,REP,MATT REID,9,2,5,2,0
Decatur,,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,2204,95,1516,590,3
Decatur,Mt Pleasant,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,94,2,68,24,0
Decatur,Recovery,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,108,4,81,23,0
Decatur,Kendrick,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,89,2,72,15,0
Decatur,Climax,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,125,1,96,28,0
Decatur,Brinson,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,117,8,91,18,0
Decatur,West Bainbridge,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,276,5,207,64,0
Decatur,Bainbridge-Coliseum,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,723,31,451,239,2
Decatur,Bridge-Fairgrounds,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,410,21,253,135,1
