county,precinct,office,district,party,candidate,election_day_votes,advanced_votes,absentee_by_mail_votes,provisional_votes
Grady,Blowing Cave,State Senate,11,Republican,MARSHALL BERMAN,0,0,0,0
Grady,Cairo 4th District,State Senate,11,Republican,MARSHALL BERMAN,0,0,0,0
Grady,Cairo 5th District,State Senate,11,Republican,MARSHALL BERMAN,3,0,0,0
Grady,Duncanville,State Senate,11,Republican,MARSHALL BERMAN,1,0,0,0
Grady,Higdon,State Senate,11,Republican,MARSHALL BERMAN,0,0,0,0
Grady,Limesink,State Senate,11,Republican,MARSHALL BERMAN,1,0,0,0
Grady,Midway,State Senate,11,Republican,MARSHALL BERMAN,1,0,0,0
Grady,Pine Park,State Senate,11,Republican,MARSHALL BERMAN,0,1,0,0
Grady,Ragan,State Senate,11,Republican,MARSHALL BERMAN,0,0,0,0
Grady,Spence,State Senate,11,Republican,MARSHALL BERMAN,1,0,0,0
Grady,Spring Hill,State Senate,11,Republican,MARSHALL BERMAN,2,0,0,0
Grady,Whigham,State Senate,11,Republican,MARSHALL BERMAN,0,0,0,0
Grady,Woodland,State Senate,11,Republican,MARSHALL BERMAN,0,1,0,0
Grady,Blowing Cave,State Senate,11,Libertarian,JEFFREY G. BIVINS,3,4,0,0
Grady,Cairo 4th District,State Senate,11,Libertarian,JEFFREY G. BIVINS,25,14,0,0
Grady,Cairo 5th District,State Senate,11,Libertarian,JEFFREY G. BIVINS,21,4,2,0
Grady,Duncanville,State Senate,11,Libertarian,JEFFREY G. BIVINS,10,0,0,0
Grady,Higdon,State Senate,11,Libertarian,JEFFREY G. BIVINS,9,3,0,0
Grady,Limesink,State Senate,11,Libertarian,JEFFREY G. BIVINS,0,1,0,0
Grady,Midway,State Senate,11,Libertarian,JEFFREY G. BIVINS,15,10,0,0
Grady,Pine Park,State Senate,11,Libertarian,JEFFREY G. BIVINS,4,0,0,0
Grady,Ragan,State Senate,11,Libertarian,JEFFREY G. BIVINS,11,1,0,0
Grady,Spence,State Senate,11,Libertarian,JEFFREY G. BIVINS,7,2,0,0
Grady,Spring Hill,State Senate,11,Libertarian,JEFFREY G. BIVINS,15,4,0,0
Grady,Whigham,State Senate,11,Libertarian,JEFFREY G. BIVINS,21,6,0,0
Grady,Woodland,State Senate,11,Libertarian,JEFFREY G. BIVINS,25,11,0,0
Grady,Blowing Cave,State Senate,11,Republican,DEAN BURKE,35,3,0,0
Grady,Cairo 4th District,State Senate,11,Republican,DEAN BURKE,7,6,1,0
Grady,Cairo 5th District,State Senate,11,Republican,DEAN BURKE,30,25,0,0
Grady,Duncanville,State Senate,11,Republican,DEAN BURKE,10,0,0,0
Grady,Higdon,State Senate,11,Republican,DEAN BURKE,19,6,0,0
Grady,Limesink,State Senate,11,Republican,DEAN BURKE,9,2,0,0
Grady,Midway,State Senate,11,Republican,DEAN BURKE,25,17,0,0
Grady,Pine Park,State Senate,11,Republican,DEAN BURKE,14,3,0,0
Grady,Ragan,State Senate,11,Republican,DEAN BURKE,22,3,0,0
Grady,Spence,State Senate,11,Republican,DEAN BURKE,19,4,0,0
Grady,Spring Hill,State Senate,11,Republican,DEAN BURKE,53,4,0,0
Grady,Whigham,State Senate,11,Republican,DEAN BURKE,52,10,0,0
Grady,Woodland,State Senate,11,Republican,DEAN BURKE,57,39,0,0
Grady,Blowing Cave,State Senate,11,Republican,BRAD HUGHES,1,1,0,0
Grady,Cairo 4th District,State Senate,11,Republican,BRAD HUGHES,1,4,0,0
Grady,Cairo 5th District,State Senate,11,Republican,BRAD HUGHES,3,1,0,0
Grady,Duncanville,State Senate,11,Republican,BRAD HUGHES,1,0,0,0
Grady,Higdon,State Senate,11,Republican,BRAD HUGHES,0,0,0,0
Grady,Limesink,State Senate,11,Republican,BRAD HUGHES,1,0,0,0
Grady,Midway,State Senate,11,Republican,BRAD HUGHES,2,2,0,0
Grady,Pine Park,State Senate,11,Republican,BRAD HUGHES,2,0,0,0
Grady,Ragan,State Senate,11,Republican,BRAD HUGHES,1,0,0,0
Grady,Spence,State Senate,11,Republican,BRAD HUGHES,3,3,0,0
Grady,Spring Hill,State Senate,11,Republican,BRAD HUGHES,0,2,0,0
Grady,Whigham,State Senate,11,Republican,BRAD HUGHES,5,0,0,0
Grady,Woodland,State Senate,11,Republican,BRAD HUGHES,4,1,0,0
Grady,Blowing Cave,State Senate,11,Republican,MIKE KEOWN,42,7,0,0
Grady,Cairo 4th District,State Senate,11,Republican,MIKE KEOWN,27,29,3,0
Grady,Cairo 5th District,State Senate,11,Republican,MIKE KEOWN,131,77,3,0
Grady,Duncanville,State Senate,11,Republican,MIKE KEOWN,25,1,0,0
Grady,Higdon,State Senate,11,Republican,MIKE KEOWN,72,27,0,0
Grady,Limesink,State Senate,11,Republican,MIKE KEOWN,14,10,0,0
Grady,Midway,State Senate,11,Republican,MIKE KEOWN,101,26,5,0
Grady,Pine Park,State Senate,11,Republican,MIKE KEOWN,43,14,0,0
Grady,Ragan,State Senate,11,Republican,MIKE KEOWN,28,11,1,0
Grady,Spence,State Senate,11,Republican,MIKE KEOWN,73,15,0,0
Grady,Spring Hill,State Senate,11,Republican,MIKE KEOWN,28,4,0,0
Grady,Whigham,State Senate,11,Republican,MIKE KEOWN,41,15,0,0
Grady,Woodland,State Senate,11,Republican,MIKE KEOWN,155,87,4,0
Grady,Blowing Cave,State Senate,11,Republican,EUGENE MCNEASE,0,0,0,0
Grady,Cairo 4th District,State Senate,11,Republican,EUGENE MCNEASE,1,1,0,0
Grady,Cairo 5th District,State Senate,11,Republican,EUGENE MCNEASE,2,3,0,0
Grady,Duncanville,State Senate,11,Republican,EUGENE MCNEASE,4,0,0,0
Grady,Higdon,State Senate,11,Republican,EUGENE MCNEASE,2,0,0,0
Grady,Limesink,State Senate,11,Republican,EUGENE MCNEASE,0,0,0,0
Grady,Midway,State Senate,11,Republican,EUGENE MCNEASE,3,2,0,0
Grady,Pine Park,State Senate,11,Republican,EUGENE MCNEASE,3,0,0,0
Grady,Ragan,State Senate,11,Republican,EUGENE MCNEASE,0,0,0,0
Grady,Spence,State Senate,11,Republican,EUGENE MCNEASE,1,0,0,0
Grady,Spring Hill,State Senate,11,Republican,EUGENE MCNEASE,0,2,0,0
Grady,Whigham,State Senate,11,Republican,EUGENE MCNEASE,1,0,0,0
Grady,Woodland,State Senate,11,Republican,EUGENE MCNEASE,15,1,0,0
Paulding,TAYLOR FARM PARK,State Senate,30,Republican,MIKE DUGAN,45,3,35,0
Paulding,AUSTIN MIDDLE SCHOOL,State Senate,30,Republican,MIKE DUGAN,18,4,23,0
Paulding,NEBO ELEMENTARY SCH,State Senate,30,Republican,MIKE DUGAN,25,0,15,0
Paulding,CARL SCOGGINS MID SC,State Senate,30,Republican,MIKE DUGAN,48,5,12,0
Paulding,TAYLOR FARM PARK,State Senate,30,Libertarian,JAMES M. CAMP,18,1,3,0
Paulding,AUSTIN MIDDLE SCHOOL,State Senate,30,Libertarian,JAMES M. CAMP,7,7,8,0
Paulding,NEBO ELEMENTARY SCH,State Senate,30,Libertarian,JAMES M. CAMP,6,0,0,0
Paulding,CARL SCOGGINS MID SC,State Senate,30,Libertarian,JAMES M. CAMP,1,4,2,0
Cherokee,AIR ACRES,State Senate,21,Republican,BRANDON BEACH,52,9,6,0
Cherokee,ARNOLD MILL,State Senate,21,Republican,BRANDON BEACH,146,23,15,0
Cherokee,AVERY,State Senate,21,Republican,BRANDON BEACH,120,33,13,0
Cherokee,BALL GROUND,State Senate,21,Republican,BRANDON BEACH,99,18,2,0
Cherokee,BASCOMB,State Senate,21,Republican,BRANDON BEACH,98,17,9,0
Cherokee,BOOTH,State Senate,21,Republican,BRANDON BEACH,134,29,17,0
Cherokee,BRADSHAW,State Senate,21,Republican,BRANDON BEACH,252,22,12,0
Cherokee,WOODSTOCK,State Senate,21,Republican,BRANDON BEACH,74,8,9,0
Cherokee,CONNS CREEK,State Senate,21,Republican,BRANDON BEACH,46,5,5,0
Cherokee,DEER RUN,State Senate,21,Republican,BRANDON BEACH,71,7,5,0
Cherokee,FREEHOME,State Senate,21,Republican,BRANDON BEACH,165,28,13,0
Cherokee,HICKORY FLAT,State Senate,21,Republican,BRANDON BEACH,148,47,11,0
Cherokee,HIGHTOWER,State Senate,21,Republican,BRANDON BEACH,99,20,12,0
