county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Gwinnett,,"State Representative, District 104",104,R,TERESA CANTRELL,675,7,653,15,0
Gwinnett,001 Harbins A,"State Representative, District 104",104,R,TERESA CANTRELL,73,1,69,3,0
Gwinnett,003 Dacula,"State Representative, District 104",104,R,TERESA CANTRELL,72,1,67,4,0
Gwinnett,008 Duncans A,"State Representative, District 104",104,R,TERESA CANTRELL,73,1,69,3,0
Gwinnett,013 Duncans C,"State Representative, District 104",104,R,TERESA CANTRELL,66,0,66,0,0
Gwinnett,027 Hog Mountain B,"State Representative, District 104",104,R,TERESA CANTRELL,11,0,11,0,0
Gwinnett,028 Rockycreek A,"State Representative, District 104",104,R,TERESA CANTRELL,132,1,130,1,0
Gwinnett,060 Lawrenceville D,"State Representative, District 104",104,R,TERESA CANTRELL,2,0,2,0,0
Gwinnett,129 Duncans B,"State Representative, District 104",104,R,TERESA CANTRELL,67,1,66,0,0
Gwinnett,133 Harbins B,"State Representative, District 104",104,R,TERESA CANTRELL,84,0,84,0,0
Gwinnett,144 Lawrenceville M,"State Representative, District 104",104,R,TERESA CANTRELL,0,0,0,0,0
Gwinnett,151 Harbins C,"State Representative, District 104",104,R,TERESA CANTRELL,23,0,21,2,0
Gwinnett,152 Rockycreek C,"State Representative, District 104",104,R,TERESA CANTRELL,72,2,68,2,0
Gwinnett,,"State Representative, District 104",104,R,CHUCK EFSTRATION,1230,15,1148,67,0
Gwinnett,001 Harbins A,"State Representative, District 104",104,R,CHUCK EFSTRATION,124,1,116,7,0
Gwinnett,003 Dacula,"State Representative, District 104",104,R,CHUCK EFSTRATION,117,0,109,8,0
Gwinnett,008 Duncans A,"State Representative, District 104",104,R,CHUCK EFSTRATION,172,2,159,11,0
Gwinnett,013 Duncans C,"State Representative, District 104",104,R,CHUCK EFSTRATION,73,6,64,3,0
Gwinnett,027 Hog Mountain B,"State Representative, District 104",104,R,CHUCK EFSTRATION,41,0,36,5,0
Gwinnett,028 Rockycreek A,"State Representative, District 104",104,R,CHUCK EFSTRATION,226,4,213,9,0
Gwinnett,060 Lawrenceville D,"State Representative, District 104",104,R,CHUCK EFSTRATION,8,0,7,1,0
Gwinnett,129 Duncans B,"State Representative, District 104",104,R,CHUCK EFSTRATION,95,2,92,1,0
Gwinnett,133 Harbins B,"State Representative, District 104",104,R,CHUCK EFSTRATION,154,0,150,4,0
Gwinnett,144 Lawrenceville M,"State Representative, District 104",104,R,CHUCK EFSTRATION,0,0,0,0,0
Gwinnett,151 Harbins C,"State Representative, District 104",104,R,CHUCK EFSTRATION,76,0,72,4,0
Gwinnett,152 Rockycreek C,"State Representative, District 104",104,R,CHUCK EFSTRATION,144,0,130,14,0
