county,precinct,office,district,party,candidate,election_day_votes,advanced_votes,absentee_by_mail_votes,provisional_votes
Gwinnett,117 Martins J,State House,100,Democrat,DEWEY MCCLAIN,75,7,1,0
Gwinnett,001 Harbins A,State House,104,Republican,TERESA CANTRELL,91,26,3,1
Gwinnett,003 Dacula,State House,104,Republican,TERESA CANTRELL,122,35,0,0
Gwinnett,008 Duncans A,State House,104,Republican,TERESA CANTRELL,113,9,0,1
Gwinnett,013 Duncans C,State House,104,Republican,TERESA CANTRELL,82,5,0,4
Gwinnett,027 Hog Mountain B,State House,104,Republican,TERESA CANTRELL,18,1,0,1
Gwinnett,028 Rockycreek A,State House,104,Republican,TERESA CANTRELL,138,26,1,2
Gwinnett,060 Lawrenceville D,State House,104,Republican,TERESA CANTRELL,4,0,0,0
Gwinnett,129 Duncans B,State House,104,Republican,TERESA CANTRELL,134,5,0,0
Gwinnett,133 Harbins B,State House,104,Republican,TERESA CANTRELL,79,14,0,0
Gwinnett,144 Lawrenceville M,State House,104,Republican,TERESA CANTRELL,11,0,0,0
Gwinnett,151 Harbins C,State House,104,Republican,TERESA CANTRELL,23,4,1,0
Gwinnett,152 Rockycreek C,State House,104,Republican,TERESA CANTRELL,100,17,1,1
Gwinnett,001 Harbins A,State House,104,Republican,CHUCK EFSTRATION,127,42,1,0
Gwinnett,003 Dacula,State House,104,Republican,CHUCK EFSTRATION,102,39,4,0
Gwinnett,008 Duncans A,State House,104,Republican,CHUCK EFSTRATION,176,30,2,0
Gwinnett,013 Duncans C,State House,104,Republican,CHUCK EFSTRATION,83,12,7,0
Gwinnett,027 Hog Mountain B,State House,104,Republican,CHUCK EFSTRATION,51,9,0,0
Gwinnett,028 Rockycreek A,State House,104,Republican,CHUCK EFSTRATION,225,43,8,0
Gwinnett,060 Lawrenceville D,State House,104,Republican,CHUCK EFSTRATION,14,0,0,0
Gwinnett,129 Duncans B,State House,104,Republican,CHUCK EFSTRATION,106,8,2,0
Gwinnett,133 Harbins B,State House,104,Republican,CHUCK EFSTRATION,144,59,2,0
Gwinnett,144 Lawrenceville M,State House,104,Republican,CHUCK EFSTRATION,1,0,0,0
Gwinnett,151 Harbins C,State House,104,Republican,CHUCK EFSTRATION,80,13,3,0
Gwinnett,152 Rockycreek C,State House,104,Republican,CHUCK EFSTRATION,142,39,1,0
Gwinnett,001 Harbins A,State House,104,Republican,TIM PUCKETT,102,27,3,0
Gwinnett,003 Dacula,State House,104,Republican,TIM PUCKETT,53,23,0,1
Gwinnett,008 Duncans A,State House,104,Republican,TIM PUCKETT,46,11,0,0
Gwinnett,013 Duncans C,State House,104,Republican,TIM PUCKETT,32,3,0,1
Gwinnett,027 Hog Mountain B,State House,104,Republican,TIM PUCKETT,17,4,0,0
Gwinnett,028 Rockycreek A,State House,104,Republican,TIM PUCKETT,86,21,1,0
Gwinnett,060 Lawrenceville D,State House,104,Republican,TIM PUCKETT,8,3,2,0
Gwinnett,129 Duncans B,State House,104,Republican,TIM PUCKETT,101,16,3,0
Gwinnett,133 Harbins B,State House,104,Republican,TIM PUCKETT,92,44,2,0
Gwinnett,144 Lawrenceville M,State House,104,Republican,TIM PUCKETT,1,1,0,0
Gwinnett,151 Harbins C,State House,104,Republican,TIM PUCKETT,32,5,0,0
Gwinnett,152 Rockycreek C,State House,104,Republican,TIM PUCKETT,43,12,0,0
Gwinnett,001 Harbins A,State House,104,Republican,TODD TYSON,52,2,1,0
Gwinnett,003 Dacula,State House,104,Republican,TODD TYSON,30,2,2,0
Gwinnett,008 Duncans A,State House,104,Republican,TODD TYSON,108,6,1,1
Gwinnett,013 Duncans C,State House,104,Republican,TODD TYSON,105,5,1,6
Gwinnett,027 Hog Mountain B,State House,104,Republican,TODD TYSON,12,1,1,0
Gwinnett,028 Rockycreek A,State House,104,Republican,TODD TYSON,49,13,0,0
Gwinnett,060 Lawrenceville D,State House,104,Republican,TODD TYSON,7,2,0,0
Gwinnett,129 Duncans B,State House,104,Republican,TODD TYSON,87,5,2,1
Gwinnett,133 Harbins B,State House,104,Republican,TODD TYSON,44,8,0,0
Gwinnett,144 Lawrenceville M,State House,104,Republican,TODD TYSON,0,0,0,0
Gwinnett,151 Harbins C,State House,104,Republican,TODD TYSON,36,5,2,0
Gwinnett,152 Rockycreek C,State House,104,Republican,TODD TYSON,39,7,0,0
Bartow,ADAIRSVILLE,State Senate,14,Republican,NICOLE EBBESKOTTE,17,2,3,0
Bartow,ALLATOONA,State Senate,14,Republican,NICOLE EBBESKOTTE,19,0,2,0
Bartow,CARTERSVILLE EAST,State Senate,14,Republican,NICOLE EBBESKOTTE,14,5,0,0
Bartow,BEAVERS DRIVE,State Senate,14,Republican,NICOLE EBBESKOTTE,17,3,2,0
Bartow,CENTER,State Senate,14,Republican,NICOLE EBBESKOTTE,9,1,0,0
Bartow,FOLSOM,State Senate,14,Republican,NICOLE EBBESKOTTE,5,0,0,0
Bartow,PINE LOG,State Senate,14,Republican,NICOLE EBBESKOTTE,4,1,1,0
Bartow,WHITE,State Senate,14,Republican,NICOLE EBBESKOTTE,7,1,0,0
Bartow,ZENA DRIVE,State Senate,14,Republican,NICOLE EBBESKOTTE,6,4,0,0
Bartow,CASSVILLE,State Senate,14,Republican,NICOLE EBBESKOTTE,2,4,0,0
Bartow,ADAIRSVILLE,State Senate,14,Republican,MATT LAUGHRIDGE,106,1,1,2
Bartow,ALLATOONA,State Senate,14,Republican,MATT LAUGHRIDGE,27,2,0,0
Bartow,CARTERSVILLE EAST,State Senate,14,Republican,MATT LAUGHRIDGE,129,27,1,0
Bartow,BEAVERS DRIVE,State Senate,14,Republican,MATT LAUGHRIDGE,137,17,2,0
Bartow,CENTER,State Senate,14,Republican,MATT LAUGHRIDGE,76,3,0,0
Bartow,FOLSOM,State Senate,14,Republican,MATT LAUGHRIDGE,22,1,0,0
Bartow,PINE LOG,State Senate,14,Republican,MATT LAUGHRIDGE,43,2,0,0
Bartow,WHITE,State Senate,14,Republican,MATT LAUGHRIDGE,54,7,0,0
Bartow,ZENA DRIVE,State Senate,14,Republican,MATT LAUGHRIDGE,55,10,1,0
Bartow,CASSVILLE,State Senate,14,Republican,MATT LAUGHRIDGE,67,18,2,0
Bartow,ADAIRSVILLE,State Senate,14,Democrat,CHRISTOPHER G. NESMITH,52,3,1,0
Bartow,ALLATOONA,State Senate,14,Democrat,CHRISTOPHER G. NESMITH,7,4,3,0
Bartow,CARTERSVILLE EAST,State Senate,14,Democrat,CHRISTOPHER G. NESMITH,41,5,3,0
Bartow,BEAVERS DRIVE,State Senate,14,Democrat,CHRISTOPHER G. NESMITH,24,1,2,0
Bartow,CENTER,State Senate,14,Democrat,CHRISTOPHER G. NESMITH,21,2,1,0
Bartow,FOLSOM,State Senate,14,Democrat,CHRISTOPHER G. NESMITH,5,0,0,0
Bartow,PINE LOG,State Senate,14,Democrat,CHRISTOPHER G. NESMITH,5,1,0,0
Bartow,WHITE,State Senate,14,Democrat,CHRISTOPHER G. NESMITH,17,0,0,0
Bartow,ZENA DRIVE,State Senate,14,Democrat,CHRISTOPHER G. NESMITH,25,1,0,0
Bartow,CASSVILLE,State Senate,14,Democrat,CHRISTOPHER G. NESMITH,32,5,0,0
Bartow,ADAIRSVILLE,State Senate,14,Republican,DWIGHT PULLEN,41,1,0,0
Bartow,ALLATOONA,State Senate,14,Republican,DWIGHT PULLEN,5,0,0,0
Bartow,CARTERSVILLE EAST,State Senate,14,Republican,DWIGHT PULLEN,28,6,0,0
Bartow,BEAVERS DRIVE,State Senate,14,Republican,DWIGHT PULLEN,8,2,0,0
Bartow,CENTER,State Senate,14,Republican,DWIGHT PULLEN,12,2,0,0
Bartow,FOLSOM,State Senate,14,Republican,DWIGHT PULLEN,4,0,0,0
Bartow,PINE LOG,State Senate,14,Republican,DWIGHT PULLEN,16,1,0,0
Bartow,WHITE,State Senate,14,Republican,DWIGHT PULLEN,9,1,0,0
Bartow,ZENA DRIVE,State Senate,14,Republican,DWIGHT PULLEN,14,1,0,0
Bartow,CASSVILLE,State Senate,14,Republican,DWIGHT PULLEN,8,2,0,0
Bartow,ADAIRSVILLE,State Senate,14,Republican,BRUCE THOMPSON,69,9,0,2
Bartow,ALLATOONA,State Senate,14,Republican,BRUCE THOMPSON,49,7,0,0
Bartow,CARTERSVILLE EAST,State Senate,14,Republican,BRUCE THOMPSON,160,43,1,0
Bartow,BEAVERS DRIVE,State Senate,14,Republican,BRUCE THOMPSON,167,12,0,0
Bartow,CENTER,State Senate,14,Republican,BRUCE THOMPSON,133,28,2,0
Bartow,FOLSOM,State Senate,14,Republican,BRUCE THOMPSON,38,2,0,0
Bartow,PINE LOG,State Senate,14,Republican,BRUCE THOMPSON,38,4,2,0
Bartow,WHITE,State Senate,14,Republican,BRUCE THOMPSON,65,5,0,0
Bartow,ZENA DRIVE,State Senate,14,Republican,BRUCE THOMPSON,69,9,5,0
Bartow,CASSVILLE,State Senate,14,Republican,BRUCE THOMPSON,92,23,1,0
Cherokee,BASCOMB,State Senate,14,Republican,NICOLE EBBESKOTTE,10,1,0,0
Cherokee,BELLS,State Senate,14,Republican,NICOLE EBBESKOTTE,27,0,0,0
Cherokee,BOOTH,State Senate,14,Republican,NICOLE EBBESKOTTE,0,0,0,0
Cherokee,BRIDGEMILL,State Senate,14,Republican,NICOLE EBBESKOTTE,12,2,0,0
Cherokee,CANTON,State Senate,14,Republican,NICOLE EBBESKOTTE,20,36,1,0
Cherokee,CARMEL,State Senate,14,Republican,NICOLE EBBESKOTTE,25,7,2,0
Cherokee,CLAYTON,State Senate,14,Republican,NICOLE EBBESKOTTE,11,1,0,0
Cherokee,DIXIE,State Senate,14,Republican,NICOLE EBBESKOTTE,17,5,0,0
Cherokee,KELLOGG,State Senate,14,Republican,NICOLE EBBESKOTTE,35,1,0,0
Cherokee,LIBERTY,State Senate,14,Republican,NICOLE EBBESKOTTE,22,8,0,0
Cherokee,OAK GROVE,State Senate,14,Republican,NICOLE EBBESKOTTE,12,0,0,1
Cherokee,R M MOORE,State Senate,14,Republican,NICOLE EBBESKOTTE,12,0,1,0
Cherokee,R T JONES,State Senate,14,Republican,NICOLE EBBESKOTTE,7,4,0,0
Cherokee,SALACOA,State Senate,14,Republican,NICOLE EBBESKOTTE,3,0,0,0
Cherokee,SUTALLEE,State Senate,14,Republican,NICOLE EBBESKOTTE,7,2,0,0
Cherokee,TEASLEY,State Senate,14,Republican,NICOLE EBBESKOTTE,18,12,3,0
Cherokee,VICTORIA,State Senate,14,Republican,NICOLE EBBESKOTTE,27,1,1,0
Cherokee,WALESKA,State Senate,14,Republican,NICOLE EBBESKOTTE,7,1,0,0
Cherokee,BASCOMB,State Senate,14,Republican,MATT LAUGHRIDGE,17,2,0,0
Cherokee,BELLS,State Senate,14,Republican,MATT LAUGHRIDGE,26,0,0,0
Cherokee,BOOTH,State Senate,14,Republican,MATT LAUGHRIDGE,1,1,0,0
Cherokee,BRIDGEMILL,State Senate,14,Republican,MATT LAUGHRIDGE,47,3,0,0
Cherokee,CANTON,State Senate,14,Republican,MATT LAUGHRIDGE,87,86,2,0
Cherokee,CARMEL,State Senate,14,Republican,MATT LAUGHRIDGE,36,6,0,0
Cherokee,CLAYTON,State Senate,14,Republican,MATT LAUGHRIDGE,23,5,0,0
Cherokee,DIXIE,State Senate,14,Republican,MATT LAUGHRIDGE,37,2,4,0
Cherokee,KELLOGG,State Senate,14,Republican,MATT LAUGHRIDGE,42,3,0,0
Cherokee,LIBERTY,State Senate,14,Republican,MATT LAUGHRIDGE,44,25,2,0
Cherokee,OAK GROVE,State Senate,14,Republican,MATT LAUGHRIDGE,31,0,0,0
Cherokee,R M MOORE,State Senate,14,Republican,MATT LAUGHRIDGE,29,6,0,0
Cherokee,R T JONES,State Senate,14,Republican,MATT LAUGHRIDGE,30,9,1,0
Cherokee,SALACOA,State Senate,14,Republican,MATT LAUGHRIDGE,6,2,0,0
Cherokee,SUTALLEE,State Senate,14,Republican,MATT LAUGHRIDGE,25,2,0,0
Cherokee,TEASLEY,State Senate,14,Republican,MATT LAUGHRIDGE,101,47,2,0
Cherokee,VICTORIA,State Senate,14,Republican,MATT LAUGHRIDGE,48,0,1,0
Cherokee,WALESKA,State Senate,14,Republican,MATT LAUGHRIDGE,39,7,0,0
Cherokee,BASCOMB,State Senate,14,Democrat,CHRISTOPHER G. NESMITH,12,0,0,0
Cherokee,BELLS,State Senate,14,Democrat,CHRISTOPHER G. NESMITH,36,2,0,0
Cherokee,BOOTH,State Senate,14,Democrat,CHRISTOPHER G. NESMITH,2,0,0,0
Cherokee,BRIDGEMILL,State Senate,14,Democrat,CHRISTOPHER G. NESMITH,18,4,0,0
Cherokee,CANTON,State Senate,14,Democrat,CHRISTOPHER G. NESMITH,41,51,1,0
Cherokee,CARMEL,State Senate,14,Democrat,CHRISTOPHER G. NESMITH,19,3,0,0
Cherokee,CLAYTON,State Senate,14,Democrat,CHRISTOPHER G. NESMITH,11,1,0,0
Cherokee,DIXIE,State Senate,14,Democrat,CHRISTOPHER G. NESMITH,20,4,0,0
Cherokee,KELLOGG,State Senate,14,Democrat,CHRISTOPHER G. NESMITH,22,5,0,0
Cherokee,LIBERTY,State Senate,14,Democrat,CHRISTOPHER G. NESMITH,29,10,4,0
Cherokee,OAK GROVE,State Senate,14,Democrat,CHRISTOPHER G. NESMITH,17,3,0,0
Cherokee,R M MOORE,State Senate,14,Democrat,CHRISTOPHER G. NESMITH,5,3,0,0
Cherokee,R T JONES,State Senate,14,Democrat,CHRISTOPHER G. NESMITH,11,9,0,0
Cherokee,SALACOA,State Senate,14,Democrat,CHRISTOPHER G. NESMITH,0,0,0,0
Cherokee,SUTALLEE,State Senate,14,Democrat,CHRISTOPHER G. NESMITH,13,0,0,0
Cherokee,TEASLEY,State Senate,14,Democrat,CHRISTOPHER G. NESMITH,45,24,0,0
Cherokee,VICTORIA,State Senate,14,Democrat,CHRISTOPHER G. NESMITH,23,1,2,0
Cherokee,WALESKA,State Senate,14,Democrat,CHRISTOPHER G. NESMITH,24,3,0,0
Cherokee,BASCOMB,State Senate,14,Republican,DWIGHT PULLEN,16,1,0,0
Cherokee,BELLS,State Senate,14,Republican,DWIGHT PULLEN,26,0,0,0
Cherokee,BOOTH,State Senate,14,Republican,DWIGHT PULLEN,1,0,0,0
Cherokee,BRIDGEMILL,State Senate,14,Republican,DWIGHT PULLEN,118,14,3,0
Cherokee,CANTON,State Senate,14,Republican,DWIGHT PULLEN,77,95,2,0
Cherokee,CARMEL,State Senate,14,Republican,DWIGHT PULLEN,29,1,0,0
Cherokee,CLAYTON,State Senate,14,Republican,DWIGHT PULLEN,41,14,0,0
Cherokee,DIXIE,State Senate,14,Republican,DWIGHT PULLEN,41,3,0,0
Cherokee,KELLOGG,State Senate,14,Republican,DWIGHT PULLEN,47,2,0,0
Cherokee,LIBERTY,State Senate,14,Republican,DWIGHT PULLEN,88,24,1,0
Cherokee,OAK GROVE,State Senate,14,Republican,DWIGHT PULLEN,21,1,1,0
Cherokee,R M MOORE,State Senate,14,Republican,DWIGHT PULLEN,74,27,1,0
Cherokee,R T JONES,State Senate,14,Republican,DWIGHT PULLEN,81,76,6,0
Cherokee,SALACOA,State Senate,14,Republican,DWIGHT PULLEN,29,5,0,0
Cherokee,SUTALLEE,State Senate,14,Republican,DWIGHT PULLEN,56,8,0,0
Cherokee,TEASLEY,State Senate,14,Republican,DWIGHT PULLEN,149,68,3,3
Cherokee,VICTORIA,State Senate,14,Republican,DWIGHT PULLEN,32,0,0,0
Cherokee,WALESKA,State Senate,14,Republican,DWIGHT PULLEN,59,8,0,0
Cherokee,BASCOMB,State Senate,14,Republican,BRUCE THOMPSON,26,1,2,0
Cherokee,BELLS,State Senate,14,Republican,BRUCE THOMPSON,44,0,3,0
Cherokee,BOOTH,State Senate,14,Republican,BRUCE THOMPSON,1,1,0,0
Cherokee,BRIDGEMILL,State Senate,14,Republican,BRUCE THOMPSON,88,12,1,0
Cherokee,CANTON,State Senate,14,Republican,BRUCE THOMPSON,70,62,0,0
Cherokee,CARMEL,State Senate,14,Republican,BRUCE THOMPSON,51,5,0,0
Cherokee,CLAYTON,State Senate,14,Republican,BRUCE THOMPSON,32,6,1,0
Cherokee,DIXIE,State Senate,14,Republican,BRUCE THOMPSON,44,10,3,0
Cherokee,KELLOGG,State Senate,14,Republican,BRUCE THOMPSON,74,6,1,0
Cherokee,LIBERTY,State Senate,14,Republican,BRUCE THOMPSON,53,16,3,0
Cherokee,OAK GROVE,State Senate,14,Republican,BRUCE THOMPSON,49,2,2,0
Cherokee,R M MOORE,State Senate,14,Republican,BRUCE THOMPSON,37,9,1,0
Cherokee,R T JONES,State Senate,14,Republican,BRUCE THOMPSON,24,32,3,0
Cherokee,SALACOA,State Senate,14,Republican,BRUCE THOMPSON,8,3,0,0
Cherokee,SUTALLEE,State Senate,14,Republican,BRUCE THOMPSON,57,12,0,0
Cherokee,TEASLEY,State Senate,14,Republican,BRUCE THOMPSON,153,46,4,0
Cherokee,VICTORIA,State Senate,14,Republican,BRUCE THOMPSON,64,5,0,0
Cherokee,WALESKA,State Senate,14,Republican,BRUCE THOMPSON,41,3,0,0
